PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
97	chr18	66514452	66514750	+	0	NA	intron (NM_001093729, intron 6 of 9)	intron (NM_001093729, intron 6 of 9)	49284	NM_024781	79839	Hs.280781	NM_024781	ENSG00000150636	CCDC102B	ACY1L|AN|C18orf14|HsT1731	coiled-coil domain containing 102B	protein-coding	0.00631653367755064	1.73610416326199
98	chr19	16606852	16607450	+	0	NA	promoter-TSS (NM_001288834)	promoter-TSS (NM_001288834)	-54	NM_032207	84167	Hs.631627	NM_032207	ENSG00000105072	C19orf44	-	chromosome 19 open reading frame 44	protein-coding	0.00176819728413769	-0.785591540775023
99	chr19	37708702	37709300	+	0	NA	promoter-TSS (NM_001345949)	promoter-TSS (NM_001345949)	-115	NM_001345947	163087	Hs.590975	NM_152604	ENSG00000188283	ZNF383	HSD17	zinc finger protein 383	protein-coding	0.00741940703362327	-1.40954546974688
100	chr2	11836802	11839000	+	0	NA	intron (NM_001349207, intron 1 of 20)	intron (NM_001349207, intron 1 of 20)	20231	NM_001349208	23175	Hs.467740	NM_145693	ENSG00000134324	LPIN1	PAP1	lipin 1	protein-coding	0.0036015274052899	-0.947693486212614
101	chr2	17900952	17901150	+	0	NA	intron (NM_024624, intron 10 of 26)	intron (NM_024624, intron 10 of 26)	34026	NM_001142286	79677	Hs.526728	NM_024624	ENSG00000163029	SMC6	SMC-6|SMC6L1|hSMC6	structural maintenance of chromosomes 6	protein-coding	0.000610607487503412	1.65653074059992
102	chr2	20641552	20643250	+	0	NA	Intergenic	AluY|SINE|Alu	-4434	NM_004040	388	Hs.502876	NM_004040	ENSG00000143878	RHOB	ARH6|ARHB|MST081|MSTP081|RHOH6	ras homolog family member B	protein-coding	0.00775273210066818	1.67858584826503
103	chr2	21021652	21023200	+	0	NA	intron (NM_021925, intron 1 of 6)	intron (NM_021925, intron 1 of 6)	435	NM_001282724	60526	Hs.187823	NM_021925	ENSG00000118961	LDAH	C2orf43|hLDAH	lipid droplet associated hydrolase	protein-coding	0.00148934435547125	1.79653732927756
104	chr2	102857252	102857800	+	0	NA	Intergenic	Intergenic	53752	NM_001351446	8808	Hs.659863	NM_003854	ENSG00000115598	IL1RL2	IL-1Rrp2|IL-36R|IL1R-rp2|IL1RRP2	interleukin 1 receptor like 2	protein-coding	0.000340600839160781	1.77674304473564
105	chr2	120996202	120997600	+	0	NA	Intergenic	Intergenic	-13527	NM_001369400	5899	Hs.469820	NM_002881	ENSG00000144118	RALB	-	RAS like proto-oncogene B	protein-coding	0.0084390694755105	-0.939717158159604
106	chr2	133104402	133105350	+	0	NA	Intergenic	Intergenic	-5364	NR_135203	339742	Hs.98178	NR_135203		FAM201B	-	family with sequence similarity 201 member B	ncRNA	0.000557262066255201	1.10869849346147
107	chr2	153277002	153278700	+	0	NA	intron (NM_052905, intron 1 of 25)	intron (NM_052905, intron 1 of 25)	86163	NM_052905	114793	Hs.654630	NM_052905	ENSG00000157827	FMNL2	FHOD2	formin like 2	protein-coding	0.00723075994377438	1.69025481029005
108	chr2	178106902	178107750	+	0	NA	intron (NM_001313902, intron 1 of 3)	intron (NM_001313902, intron 1 of 3)	13412	NR_036075	100422824		NR_036075	ENSG00000265396	MIR3128	mir-3128	microRNA 3128	ncRNA	0.00120538105237299	1.19569912420241
109	chr2	180083752	180084200	+	0	NA	intron (NM_178123, intron 1 of 17)	intron (NM_178123, intron 1 of 17)	45583	NM_178123	91404	Hs.30977	NM_178123	ENSG00000187231	SESTD1	SOLO	SEC14 and spectrin domain containing 1	protein-coding	0.00290021356830159	2.05340221397524
110	chr2	180871052	180872600	+	0	NA	5' UTR (NM_020943, exon 1 of 20)	5' UTR (NM_020943, exon 1 of 20)	198	NM_020943	57703	Hs.311363	NM_020943	ENSG00000163510	CWC22	EIF4GL|NCM|fSAPb	CWC22 spliceosome associated protein homolog	protein-coding	0.000662786885508873	0.83648638800717
111	chr2	181154402	181154900	+	0	NA	Intergenic	Intergenic	-282627	NM_020943	57703	Hs.311363	NM_020943	ENSG00000163510	CWC22	EIF4GL|NCM|fSAPb	CWC22 spliceosome associated protein homolog	protein-coding	0.000637694120925766	2.03899946615926
112	chr2	183580052	183581700	+	0	NA	promoter-TSS (NM_018981)	promoter-TSS (NM_018981)	-108	NR_073365	54431	Hs.516632	NM_018981	ENSG00000077232	DNAJC10	ERdj5|JPDI|MTHr|PDIA19	DnaJ heat shock protein family (Hsp40) member C10	protein-coding	0.00385412849971995	1.7853574958074
113	chr2	190305452	190306900	+	0	NA	promoter-TSS (NM_032168)	promoter-TSS (NM_032168)	17	NM_001303096	84128	Hs.399984	NM_032168	ENSG00000115368	WDR75	NET16|UTP17	WD repeat domain 75	protein-coding	0.000717528112035962	0.99994234812576
114	chr2	197852352	197853850	+	0	NA	non-coding (NR_160034, exon 29 of 29)	non-coding (NR_160034, exon 29 of 29)	-61670	NM_024989	80055	Hs.229988	NM_024989	ENSG00000197121	PGAP1	Bst1|ISPD3024|MRT42|SPG67	post-GPI attachment to proteins 1	protein-coding	0.000610607487503412	1.67493911733034
115	chr2	201270252	201271550	+	0	NA	intron (NM_001100423, intron 3 of 12)	intron (NM_001100423, intron 3 of 12)	97228	NM_001282744	26010	Hs.120323	NM_015535	ENSG00000196141	SPATS2L	DNAPTP6|SGNP	spermatogenesis associated serine rich 2 like	protein-coding	0.00728641423051575	1.49527349564685
116	chr2	203878502	203880300	+	0	NA	promoter-TSS (NM_001114132)	promoter-TSS (NM_001114132)	-201	NM_001114132	65065	Hs.648846	NM_198945	ENSG00000144426	NBEAL1	A530083I02Rik|ALS2CR16|ALS2CR17	neurobeachin like 1	protein-coding	0.00767191000047675	1.04380266170132
117	chr2	207028102	207029200	+	0	NA	TTS (NM_001037663)	TTS (NM_001037663)	1699	NR_002590	619569	Hs.742407	NR_002590	ENSG00000207406	SNORA41	ACA41|SNORA41A	small nucleolar RNA, H/ACA box 41	snoRNA	0.00172408389599173	1.87106917285848
118	chr2	213432352	213432800	+	0	NA	Intergenic	Intergenic	-29050	NM_005235	2066	Hs.390729	NM_005235	ENSG00000178568	ERBB4	ALS19|HER4|p180erbB4	erb-b2 receptor tyrosine kinase 4	protein-coding	0.00552705873787964	1.08924679215159
119	chr20	33893452	33895200	+	0	NA	intron (NM_199487, intron 8 of 8)	intron (NM_199487, intron 8 of 8)	-14098	NM_178468	128876	Hs.592149	NM_178468	ENSG00000125998	FAM83C	C20orf128|dJ614O4.7	family with sequence similarity 83 member C	protein-coding	0.00766810389646596	-0.795687080621582
120	chr20	44622152	44622400	+	0	NA	Intergenic	Intergenic	-15271	NM_004994	4318	Hs.297413	NM_004994	ENSG00000100985	MMP9	CLG4B|GELB|MANDP2|MMP-9	matrix metallopeptidase 9	protein-coding	0.00334798993516465	-1.15085661245397
121	chr21	27163802	27163900	+	0	NA	Intergenic	Intergenic	-55886	NM_001685	522	Hs.246310	NM_001685	ENSG00000154723	ATP5PF	ATP5|ATP5A|ATP5J|ATPM|CF6|F6	ATP synthase peripheral stalk subunit F6	protein-coding	0.00786434130637398	-1.82139346136967
122	chr22	20884902	20885950	+	0	NA	intron (NM_001293237, intron 1 of 16)	intron (NM_001293237, intron 1 of 16)	23092	NM_001293237	51586	Hs.517421	NM_015889	ENSG00000099917	MED15	ARC105|CAG7A|CTG7A|PCQAP|TIG-1|TIG1|TNRC7	mediator complex subunit 15	protein-coding	0.000258218584425623	-1.43055257882418
123	chr3	8543052	8543650	+	0	NA	promoter-TSS (NM_001278233)	promoter-TSS (NM_001278233)	-7	NR_033378	100288428	Hs.651576	NR_033378	ENSG00000227110	LMCD1-AS1	-	LMCD1 antisense RNA 1	ncRNA	0.000346259400636094	-0.782947065909783
124	chr3	11632852	11633400	+	0	NA	intron (NM_001128219, intron 2 of 4)	intron (NM_001128219, intron 2 of 4)	-9296	NM_001128220	9686	Hs.740389	NM_014667	ENSG00000144560	VGLL4	VGL-4	vestigial like family member 4	protein-coding	0.00953661478623243	-1.03883246242919
125	chr3	27722352	27723250	+	0	NA	Intergenic	Intergenic	41013	NM_001278182	8320	Hs.591663	NM_005442	ENSG00000163508	EOMES	TBR2	eomesodermin	protein-coding	0.000389645867120436	1.45850274330085
126	chr3	61237002	61237350	+	0	NA	promoter-TSS (NM_002012)	promoter-TSS (NM_002012)	-41	NR_148921	2272	Hs.655995	NM_002012	ENSG00000189283	FHIT	AP3Aase|FRA3B	fragile histidine triad diadenosine triphosphatase	protein-coding	0.00913974150847429	0.977566816972701
127	chr3	67048352	67049250	+	0	NA	promoter-TSS (NM_032505)	promoter-TSS (NM_032505)	70	NM_032505	84541	Hs.116665	NM_032505	ENSG00000163376	KBTBD8	TA-KRP|TAKRP	kelch repeat and BTB domain containing 8	protein-coding	0.00978640398395689	0.77012674284873
128	chr3	96336052	96336650	+	0	NA	Intergenic	Intergenic	-197087	NM_001278301	285220	Hs.272208	NM_173655	ENSG00000080224	EPHA6	EHK-2|EHK2|EK12|EPA6|HEK12|PRO57066	EPH receptor A6	protein-coding	4.61387883332455e-05	1.19929641073237
129	chr3	105587652	105588400	+	0	NA	promoter-TSS (NR_135812)	promoter-TSS (NR_135812)	-170	NR_135808	868	Hs.430589	NM_170662	ENSG00000114423	CBLB	Cbl-b|Nbla00127|RNF56	Cbl proto-oncogene B	protein-coding	1.93279129801528e-09	1.78639349885565
130	chr3	114864852	114867200	+	0	NA	intron (NM_001348802, intron 1 of 10)	CpG	109	NM_015642	26137	Hs.202577	NM_015642	ENSG00000181722	ZBTB20	DPZF|HOF|ODA-8S|PRIMS|ZNF288	zinc finger and BTB domain containing 20	protein-coding	2.99622299978529e-05	1.0133464591526
131	chr3	130465102	130467200	+	0	NA	promoter-TSS (NM_014602)	promoter-TSS (NM_014602)	-478	NM_014602	30849	Hs.149032	NM_014602	ENSG00000196455	PIK3R4	VPS15|p150	phosphoinositide-3-kinase regulatory subunit 4	protein-coding	0.00723075994377438	1.63054160505636
132	chr3	139072852	139073300	+	0	NA	intron (NM_001363893, intron 6 of 7)	intron (NM_001363893, intron 6 of 7)	9683	NM_001363857	56945	Hs.745001	NM_020191	ENSG00000175110	MRPS22	C3orf5|COXPD5|GIBT|GK002|MRP-S22|ODG7|RPMS22	mitochondrial ribosomal protein S22	protein-coding	0.00172270799866626	2.22649991353242
133	chr3	143690202	143691550	+	0	NA	5' UTR (NM_173552, exon 1 of 3)	5' UTR (NM_173552, exon 1 of 3)	236	NM_001363944	205428	Hs.288954	NM_173552	ENSG00000181744	DIPK2A	C3orf58|DIA1|GoPro49|HASF	divergent protein kinase domain 2A	protein-coding	0.00290021356830159	1.31600839297521
134	chr3	146358702	146359400	+	0	NA	Intergenic	Intergenic	-35048	NM_001321245	389158	Hs.254692	NM_001085420	ENSG00000231213	PLSCR5	-	phospholipid scramblase family member 5	protein-coding	0.00505736471881188	2.12622408770242
135	chr3	150125202	150129100	+	0	NA	exon (NM_001303264, exon 1 of 3)	exon (NM_001303264, exon 1 of 3)	1066	NM_001303264	9819	Hs.722470	NM_014779	ENSG00000196428	TSC22D2	TILZ4a|TILZ4b|TILZ4c	TSC22 domain family member 2	protein-coding	0.00471159998607724	1.91729073745899
136	chr3	156891752	156894250	+	0	NA	Intergenic	CpG	-14452	NM_020307	57018	Hs.4859	NM_020307	ENSG00000163660	CCNL1	ANIA6A|BM-001|PRO1073|ania-6a	cyclin L1	protein-coding	0.00174314179186224	2.0544480335096
137	chr3	157822852	157825300	+	0	NA	promoter-TSS (NM_001163678)	promoter-TSS (NM_001163678)	-124	NM_001163678	6474	Hs.55967	NM_003030	ENSG00000168779	SHOX2	OG12|OG12X|SHOT	short stature homeobox 2	protein-coding	0.00788354878695132	1.70252506572022
138	chr3	160938252	160941000	+	0	NA	intron (NM_001320227, intron 1 of 16)	intron (NM_001320227, intron 1 of 16)	548	NM_001320227	51068	Hs.598836	NM_015938	ENSG00000169251	NMD3	CGI-07	NMD3 ribosome export adaptor	protein-coding	2.51964405358147e-06	1.2203851943574
139	chr3	165601802	165602150	+	0	NA	Intergenic	L2b|LINE|L2	-46765	NM_000055	590	Hs.420483	NM_000055	ENSG00000114200	BCHE	BCHED|CHE1|CHE2|E1	butyrylcholinesterase	protein-coding	7.80961264456253e-07	2.05895158313403
140	chr3	169489452	169491900	+	0	NA	promoter-TSS (NM_018657)	promoter-TSS (NM_018657)	-508	NM_018657	55892	Hs.507025	NM_018657	ENSG00000085274	MYNN	OSZF|SBBIZ1|ZBTB31|ZNF902	myoneurin	protein-coding	0.00486985039601064	1.07924911190615
141	chr3	170281852	170282150	+	0	NA	intron (NM_020949, intron 1 of 7)	intron (NM_020949, intron 1 of 7)	21863	NM_020949	57709	Hs.596660	NM_020949	ENSG00000013293	SLC7A14	PPP1R142	solute carrier family 7 member 14	protein-coding	0.00124790344045082	1.68834229206753
142	chr3	170459152	170459300	+	0	NA	intron (NR_135556, intron 5 of 5)	L2b|LINE|L2	128758	NM_001320451	200916	Hs.380933	NM_001099645	ENSG00000163584	RPL22L1	-	ribosomal protein L22 like 1	protein-coding	0.000637694120925766	1.59098382763461
143	chr3	170527002	170527700	+	0	NA	Intergenic	Intergenic	60633	NM_001320451	200916	Hs.380933	NM_001099645	ENSG00000163584	RPL22L1	-	ribosomal protein L22 like 1	protein-coding	0.00978412981380539	1.16013408830722
144	chr3	172194802	172195600	+	0	NA	Intergenic	Intergenic	-28955	NM_004122	2693	Hs.130212	NM_004122	ENSG00000121853	GHSR	GHDP	growth hormone secretagogue receptor	protein-coding	0.00780552989087775	0.841288100153731
145	chr3	172280702	172281300	+	0	NA	intron (NR_146714, intron 3 of 3)	intron (NR_146714, intron 3 of 3)	32396	NR_146714	105374219	Hs.186269	NR_146714	ENSG00000223387	LINC02068	-	long intergenic non-protein coding RNA 2068	ncRNA	0.00427020385283051	1.53288772893151
146	chr3	188993752	188996300	+	0	NA	intron (NM_198485, intron 4 of 5)	intron (NM_198485, intron 4 of 5)	-36643	NR_046722	100874027	Hs.616080	NR_046722	ENSG00000230115	TPRG1-AS2	-	TPRG1 antisense RNA 2	ncRNA	0.00119409473093592	1.30272519857186
147	chr3	189114602	189115500	+	0	NA	Intergenic	AluY|SINE|Alu	-156668	NR_046722	100874027	Hs.616080	NR_046722	ENSG00000230115	TPRG1-AS2	-	TPRG1 antisense RNA 2	ncRNA	0.000413243910782396	1.96800030627896
148	chr3	192534152	192536800	+	0	NA	intron (NM_178496, intron 1 of 1)	intron (NM_178496, intron 1 of 1)	-90146	NM_004113	2257	Hs.390250	NM_004113	ENSG00000114279	FGF12	EIEE47|FGF12B|FHF1	fibroblast growth factor 12	protein-coding	0.00506035604254696	1.83132153823649
149	chr4	6734452	6734650	+	0	NA	Intergenic	Intergenic	16650	NM_018366	55330	Hs.7570	NM_018366	ENSG00000186222	BLOC1S4	BCAS4L|BLOS4|CNO	biogenesis of lysosomal organelles complex 1 subunit 4	protein-coding	0.000610607487503412	-1.56855570840427
150	chr4	8200852	8201100	+	0	NA	promoter-TSS (NM_001318480)	promoter-TSS (NM_001318480)	-41	NR_134639	54436	Hs.479116	NM_018986	ENSG00000125089	SH3TC1	-	SH3 domain and tetratricopeptide repeats 1	protein-coding	0.00945393426418565	-1.0411271876689
151	chr4	26858952	26859650	+	0	NA	Intergenic	CpG	2565	NR_134675	105374546	Hs.548859	NR_134673		STIM2-AS1	-	STIM2 antisense RNA 1	ncRNA	0.000707601267019532	1.79748705796779
152	chr4	68566302	68567500	+	0	NA	promoter-TSS (NM_018227)	promoter-TSS (NM_018227)	-28	NM_018227	55236	Hs.212774	NM_018227	ENSG00000033178	UBA6	E1-L2|MOP-4|UBE1L2	ubiquitin like modifier activating enzyme 6	protein-coding	0.00120538105237299	1.55972082566127
153	chr4	114682602	114684250	+	0	NA	promoter-TSS (NM_001321583)	promoter-TSS (NM_001321583)	-343	NM_172129	817	Hs.144114	NM_001221	ENSG00000145349	CAMK2D	CAMKD	calcium/calmodulin dependent protein kinase II delta	protein-coding	0.00471159998607724	1.53463870979901
154	chr4	130283952	130284200	+	0	NA	Intergenic	Intergenic	266769	NM_001099783	132321	Hs.567679	NM_173487	ENSG00000151470	C4orf33	-	chromosome 4 open reading frame 33	protein-coding	0.00723075994377438	1.54471462423244
155	chr4	175204052	175205950	+	0	NA	promoter-TSS (NM_001145314)	promoter-TSS (NM_001145314)	-54	NM_001145314	80817	Hs.555989	NM_030633	ENSG00000164118	CEP44	KIAA1712|PS1TP3	centrosomal protein 44	protein-coding	0.00615483172895331	1.43498726025295
156	chr5	5271452	5271600	+	0	NA	intron (NR_136935, intron 17 of 21)	intron (NR_136935, intron 17 of 21)	131083	NM_139056	170690	Hs.661915	NM_139056	ENSG00000145536	ADAMTS16	ADAMTS16s	ADAM metallopeptidase with thrombospondin type 1 motif 16	protein-coding	0.00139833692695834	1.31166564650082
157	chr5	87970202	87972150	+	0	NA	promoter-TSS (NR_146284)	promoter-TSS (NR_146284)	-860	NR_146284	109729137	Hs.598635	NR_146284	ENSG00000245864	MEF2C-AS2	-	MEF2C antisense RNA 2	ncRNA	0.00783093317970613	0.9748607628009
158	chr5	90607202	90608300	+	0	NA	intron (NR_103549, intron 2 of 2)	AmnSINE1|SINE|Deu	2468	NR_103548	100505994	Hs.628363	NR_103548	ENSG00000248323	LUCAT1	SCAL1|SCAT5	lung cancer associated transcript 1	ncRNA	0.00645435443981081	1.27495365404528
159	chr5	90764752	90766000	+	0	NA	Intergenic	Intergenic	-86242	NR_138072	57561	Hs.24684	NM_020801	ENSG00000113369	ARRDC3	TLIMP	arrestin domain containing 3	protein-coding	0.00406068641016225	1.17087954425522
160	chr5	96211552	96213200	+	0	NA	intron (NR_137637, intron 1 of 18)	intron (NR_137637, intron 1 of 18)	733	NM_001130140	64167	Hs.482910	NM_022350	ENSG00000164308	ERAP2	L-RAP|LRAP	endoplasmic reticulum aminopeptidase 2	protein-coding	0.000109272702645101	1.54234264210366
161	chr5	96517702	96519950	+	0	NA	intron (NM_001159749, intron 1 of 7)	intron (NM_001159749, intron 1 of 7)	125	NM_018343	55781	Hs.27021	NM_018343	ENSG00000058729	RIOK2	RIO2	RIO kinase 2	protein-coding	0.00506035604254696	0.872287067795107
162	chr5	98108602	98110650	+	0	NA	promoter-TSS (NR_033932)	promoter-TSS (NR_033932)	259	NM_001366508	285704	Hs.526902	NM_173670	ENSG00000174136	RGMB	DRAGON	repulsive guidance molecule BMP co-receptor b	protein-coding	0.00139112300636288	0.927515207358157
163	chr5	108744652	108747700	+	0	NA	promoter-TSS (NM_014819)	promoter-TSS (NM_014819)	-501	NM_014819	9867	Hs.483036	NM_014819	ENSG00000198961	PJA2	Neurodap1|RNF131	praja ring finger ubiquitin ligase 2	protein-coding	0.0038760935445338	0.975966375890223
164	chr5	114960802	114962500	+	0	NA	promoter-TSS (NM_181836)	promoter-TSS (NM_181836)	82	NM_001164468	100302736		NM_001164468	ENSG00000251201	TMED7-TICAM2	MyD88-4|TICAM-2|TICAM2|TIRAP3|TIRP|TRAM	TMED7-TICAM2 readthrough	protein-coding	0.00894280604171735	0.833737639066767
165	chr5	115910252	115910850	+	0	NA	promoter-TSS (NM_001300780)	promoter-TSS (NM_001300780)	-32	NM_020796	57556	Hs.156967	NM_020681	ENSG00000092421	SEMA6A	HT018|SEMA|SEMA6A1|SEMAQ|VIA	semaphorin 6A	protein-coding	0.00362085613567144	1.86114236467287
166	chr5	121296652	121298900	+	0	NA	intron (NM_152546, intron 1 of 7)	CpG	106	NM_152546	153443	Hs.107622	NM_152546	ENSG00000151304	SRFBP1	BUD22|P49|Rlb1|STRAP|p49/STRAP	serum response factor binding protein 1	protein-coding	0.00471159998607724	1.40240843762522
167	chr5	122758052	122759900	+	0	NA	intron (NM_153223, intron 1 of 20)	CpG	310	NM_001166226	153241	Hs.483209	NM_153223	ENSG00000168944	CEP120	CCDC100|JBTS31|SRTD13	centrosomal protein 120	protein-coding	2.18662436036555e-06	1.07574358299845
168	chr5	122946702	122947100	+	0	NA	intron (NM_001044723, intron 12 of 12)	intron (NM_001044723, intron 12 of 12)	65790	NM_004384	1456	Hs.129206	NM_004384	ENSG00000151292	CSNK1G3	CKI-gamma 3|CSNK1G3L	casein kinase 1 gamma 3	protein-coding	0.00139553573721389	1.62768840295362
169	chr5	125689702	125690250	+	0	NA	Intergenic	Intergenic	-5836	NM_001146319	65983	Hs.363558	NM_023927	ENSG00000155324	GRAMD2B	GRAMD3|NS3TP2	GRAM domain containing 2B	protein-coding	0.00323905009638453	1.47421437018203
170	chr5	126828552	126828950	+	0	NA	Intergenic	Intergenic	-24581	NM_130809	133619	Hs.483259	NM_130809	ENSG00000164244	PRRC1	-	proline rich coiled-coil 1	protein-coding	0.00505736471881188	1.17119560169322
171	chr5	135364402	135364950	+	0	NA	promoter-TSS (NM_000358)	promoter-TSS (NM_000358)	-1	NM_000358	7045	Hs.369397	NM_000358	ENSG00000120708	TGFBI	BIGH3|CDB1|CDG2|CDGG1|CSD|CSD1|CSD2|CSD3|EBMD|LCD1	transforming growth factor beta induced	protein-coding	0.0030745242498545	-0.83696203274365
172	chr5	135415752	135417100	+	0	NA	promoter-TSS (NR_030583)	promoter-TSS (NR_030583)	-139	NR_030583	100126299		NR_030583	ENSG00000278815	VTRNA2-1	CBL-3|CBL3|MIR886|MIRN886|VTRNA2|hsa-mir-886|hvg-5|nc886|pre-miR-886|svtRNA2-1a	vault RNA 2-1	ncRNA	0.00486985039601064	1.55310206886779
173	chr5	137802852	137806500	+	0	NA	3' UTR (NM_001964, exon 2 of 2)	3' UTR (NM_001964, exon 2 of 2)	3508	NM_001964	1958	Hs.326035	NM_001964	ENSG00000120738	EGR1	AT225|G0S30|KROX-24|NGFI-A|TIS8|ZIF-268|ZNF225	early growth response 1	protein-coding	0.00120538105237299	1.96714336091352
174	chr5	140419852	140421000	+	0	NA	Intergenic	Intergenic	-10535	NM_013340	29930	Hs.278950	NM_013340	ENSG00000171815	PCDHB1	PCDH-BETA1	protocadherin beta 1	protein-coding	0.00677248273344815	1.31323743303029
175	chr5	150284002	150285100	+	0	NA	promoter-TSS (NM_052860)	promoter-TSS (NM_052860)	-6	NM_001172831	91975	Hs.134885	NM_052860	ENSG00000145908	ZNF300	-	zinc finger protein 300	protein-coding	0.00258285766122366	1.767819871751
176	chr5	150826902	150828050	+	0	NA	intron (NM_001308150, intron 1 of 10)	CpG	312	NM_078483	206358	Hs.269004	NM_078483	ENSG00000123643	SLC36A1	Dct1|LYAAT1|PAT1|TRAMD3	solute carrier family 36 member 1	protein-coding	0.00119409473093592	1.63914154223079
177	chr5	156569152	156571050	+	0	NA	promoter-TSS (NM_004270)	promoter-TSS (NM_004270)	-225	NM_004270	9443	Hs.279902	NM_004270	ENSG00000155868	MED7	ARC34|CRSP33|CRSP9	mediator complex subunit 7	protein-coding	9.33567400836044e-05	0.984705463959636
178	chr5	156817552	156818000	+	0	NA	intron (NM_014376, intron 30 of 30)	intron (NM_014376, intron 30 of 30)	-45091	NM_001001343	408263	Hs.437066	NM_001001343	ENSG00000172568	FNDC9	C5orf40	fibronectin type III domain containing 9	protein-coding	0.00174314179186224	0.887291656867748
179	chr5	156886902	156887350	+	0	NA	promoter-TSS (NM_001172292)	promoter-TSS (NM_001172292)	-18	NR_136204	102724404	Hs.570889	NR_136204		LOC102724404	-	uncharacterized LOC102724404	ncRNA	0.00258285766122366	1.45367158131155
180	chr5	159448702	159449350	+	0	NA	intron (NM_001282500, intron 2 of 7)	intron (NM_001282500, intron 2 of 7)	12880	NM_003314	7265	Hs.519718	NM_003314	ENSG00000113312	TTC1	TPR1	tetratricopeptide repeat domain 1	protein-coding	0.00764344239413926	0.936749430664005
181	chr5	162863452	162866400	+	0	NA	intron (NM_001364023, intron 2 of 6)	CpG	325	NM_004060	900	Hs.79101	NM_004060	ENSG00000113328	CCNG1	CCNG	cyclin G1	protein-coding	0.0008942651208703	1.3196762611913
182	chr5	173344452	173345900	+	0	NA	intron (NM_001308191, intron 2 of 7)	intron (NM_001308191, intron 2 of 7)	25122	NM_001308193	80315	Hs.127126	NM_030627	ENSG00000113742	CPEB4	CPE-BP4|hCPEB-4	cytoplasmic polyadenylation element binding protein 4	protein-coding	0.00505736471881188	0.844112453095085
183	chr5	173959652	173959850	+	0	NA	Intergenic	Intergenic	-191834	NM_002449	4488	Hs.89404	NM_002449	ENSG00000120149	MSX2	CRS2|FPP|HOX8|MSH|PFM|PFM1	msh homeobox 2	protein-coding	1.99359785945108e-05	1.59382131159566
184	chr5	174151452	174151600	+	0	NA	promoter-TSS (NM_002449)	promoter-TSS (NM_002449)	-59	NM_002449	4488	Hs.89404	NM_002449	ENSG00000120149	MSX2	CRS2|FPP|HOX8|MSH|PFM|PFM1	msh homeobox 2	protein-coding	0.00428137579844596	1.16680974785253
185	chr6	25991902	25993750	+	0	NA	Intergenic	CpG	25214	NM_005325	3024	Hs.150206	NM_005325	ENSG00000124610	HIST1H1A	H1.1|H1A|H1F1|HIST1	histone cluster 1 H1 family member a	protein-coding	0.00602919668482628	1.14767764085761
186	chr6	52128602	52129000	+	0	NA	TTS (NM_002388)	TTS (NM_002388)	-19503	NM_052872	112744	Hs.272295	NM_052872	ENSG00000112116	IL17F	CANDF6|IL-17F|ML-1|ML1	interleukin 17F	protein-coding	0.00828786197023342	1.49066165303439
187	chr6	81348002	81349600	+	0	NA	Intergenic	Intergenic	532413	NM_183050	594	Hs.156414	NM_000056	ENSG00000083123	BCKDHB	BCKDE1B|BCKDH E1-beta|E1B	branched chain keto acid dehydrogenase E1 subunit beta	protein-coding	0.00254874425632172	1.15935091751615
188	chr6	84936902	84938150	+	0	NA	promoter-TSS (NM_014895)	promoter-TSS (NM_014895)	-165	NM_014895	22832	Hs.485865	NM_014895	ENSG00000135315	CEP162	C6orf84|KIAA1009|QN1	centrosomal protein 162	protein-coding	0.000242396284428624	1.03908325847941
189	chr6	97074752	97074950	+	0	NA	Intergenic	Intergenic	63850	NM_001322467	9457	Hs.632608	NM_020482	ENSG00000112214	FHL5	1700027G07Rik|ACT|FHL-5|dJ393D12.2	four and a half LIM domains 5	protein-coding	0.00767191000047675	1.39873886673813
190	chr6	99882702	99883100	+	0	NA	non-coding (NR_144345, exon 17 of 17)	non-coding (NR_144345, exon 17 of 17)	-9680	NM_001322413	25957	Hs.520287	NM_015491	ENSG00000132424	PNISR	C6orf111|HSPC306|SFRS18|SRrp130|bA98I9.2	PNN interacting serine and arginine rich protein	protein-coding	0.00323905009638453	1.72837146259811
191	chr6	100015952	100017200	+	0	NA	promoter-TSS (NM_005190)	promoter-TSS (NM_005190)	-40	NM_005190	892	Hs.430646	NM_005190	ENSG00000112237	CCNC	CycC|SRB11|hSRB11	cyclin C	protein-coding	1.5565576220477e-05	1.87973279247372
192	chr6	112030952	112031600	+	0	NA	intron (NM_153047, intron 5 of 13)	intron (NM_153047, intron 5 of 13)	49058	NM_153048	2534	Hs.390567	NM_002037	ENSG00000010810	FYN	SLK|SYN|p59-FYN	FYN proto-oncogene, Src family tyrosine kinase	protein-coding	0.00767191000047675	1.77621728745979
193	chr6	114257302	114257800	+	0	NA	non-coding (NR_033441, exon 15 of 15)	non-coding (NR_033441, exon 15 of 15)	32000	NR_027060	285759	Hs.376634	NM_173673	ENSG00000175967	FLJ34503	-	uncharacterized FLJ34503	ncRNA	0.0039345764217164	1.11277393932742
