PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
2297	chr15	67813252	67814150	+	0	NA	promoter-TSS (NR_040055)	promoter-TSS (NR_040055)	232	NM_001143936	145853	Hs.438385	NM_001143936	ENSG00000189227	C15orf61	-	chromosome 15 open reading frame 61	protein-coding	4.26656382896643e-07	1.26868827600814
2298	chr15	68132252	68132800	+	0	NA	promoter-TSS (NR_104080).5	promoter-TSS (NR_104080).5	-143	NR_004394	26827		NR_004394	ENSG00000206625	RNU6-1	RNU6|RNU6A|U6|U6-1	RNA, U6 small nuclear 1	snRNA	3.88164697545435e-05	1.24355968252771
2299	chr15	68155852	68156150	+	0	NA	Intergenic	CpG	-23618	NR_004394	26827		NR_004394	ENSG00000206625	RNU6-1	RNU6|RNU6A|U6|U6-1	RNA, U6 small nuclear 1	snRNA	0.000917688801573245	1.13031538986853
2300	chr15	68346302	68347000	+	0	NA	promoter-TSS (NM_001320687)	promoter-TSS (NM_001320687)	134	NM_016166	8554	Hs.162458	NM_016166	ENSG00000033800	PIAS1	DDXBP1|GBP|GU/RH-II|ZMIZ3	protein inhibitor of activated STAT 1	protein-coding	2.44966866819118e-10	1.58297625896197
2301	chr15	68569902	68570850	+	0	NA	5' UTR (NM_015322, exon 1 of 2)	5' UTR (NM_015322, exon 1 of 2)	293	NM_015322	10116	Hs.362733	NM_015322	ENSG00000169018	FEM1B	F1A-ALPHA|F1AA|FEM1-beta	fem-1 homolog B	protein-coding	0.00172761682311206	0.968211192515407
2302	chr15	68852002	68852250	+	0	NA	intron (NM_001324014, intron 2 of 12)	CpG	-19206	NM_006091	10391	Hs.551213	NM_006091	ENSG00000103647	CORO2B	CLIPINC	coronin 2B	protein-coding	3.79397791653895e-05	1.40845226050408
2303	chr15	69110452	69110900	+	0	NA	intron (NM_006305, intron 1 of 6)	CpG	2558	NM_006305	8125	Hs.458747	NM_006305	ENSG00000140350	ANP32A	C15orf1|HPPCn|I1PP2A|LANP|MAPM|PHAP1|PHAPI|PP32	acidic nuclear phosphoprotein 32 family member A	protein-coding	0.000270953260122378	1.28259872217402
2304	chr15	69113152	69113500	+	0	NA	promoter-TSS (NM_006305)	promoter-TSS (NM_006305)	-92	NM_006305	8125	Hs.458747	NM_006305	ENSG00000140350	ANP32A	C15orf1|HPPCn|I1PP2A|LANP|MAPM|PHAP1|PHAPI|PP32	acidic nuclear phosphoprotein 32 family member A	protein-coding	3.96120769455162e-07	1.02312048842771
2305	chr15	69706252	69707450	+	0	NA	non-coding (NR_132970, exon 1 of 3)	non-coding (NR_132970, exon 1 of 3)	163	NM_001367805	9493	Hs.270845	NM_004856	ENSG00000137807	KIF23	CHO1|KNSL5|MKLP-1|MKLP1	kinesin family member 23	protein-coding	0.00582448986260002	1.15583851906709
2306	chr15	69744552	69745600	+	0	NA	promoter-TSS (NM_213725)	promoter-TSS (NM_213725)	-81	NM_213725	6176	Hs.356502	NM_001003	ENSG00000137818	RPLP1	LP1|P1|RPP1	ribosomal protein lateral stalk subunit P1	protein-coding	2.00089048336058e-10	1.82713250183795
2307	chr15	70389902	70392250	+	0	NA	promoter-TSS (NM_001282980)	promoter-TSS (NM_001282980)	-820	NM_001105192	7090	Hs.287362	NM_005078	ENSG00000140332	TLE3	ESG|ESG3|GRG3|HsT18976	TLE family member 3, transcriptional corepressor	protein-coding	3.53037443298841e-13	1.59566266325194
2308	chr15	70392802	70393650	+	0	NA	Intergenic	MIRb|SINE|MIR	-2970	NM_001105192	7090	Hs.287362	NM_005078	ENSG00000140332	TLE3	ESG|ESG3|GRG3|HsT18976	TLE family member 3, transcriptional corepressor	protein-coding	0.00142386543490592	1.12987834452671
2309	chr15	71054852	71056350	+	0	NA	intron (NM_018003, intron 1 of 18)	CpG	296	NM_018003	55075	Hs.108049	NM_018003	ENSG00000137831	UACA	NUCLING	uveal autoantigen with coiled-coil domains and ankyrin repeats	protein-coding	3.37376258728516e-08	1.04392380717229
2310	chr15	72409352	72411050	+	0	NA	promoter-TSS (NM_001172111)	promoter-TSS (NM_001172111)	290	NM_006901	4649	Hs.513000	NM_006901	ENSG00000066933	MYO9A	CMS24	myosin IXA	protein-coding	4.56356694699541e-10	1.34895971680356
2311	chr15	72522502	72524750	+	0	NA	promoter-TSS (NM_001206796)	promoter-TSS (NM_001206796)	-95	NM_182471	5315	Hs.534770	NM_002654	ENSG00000067225	PKM	CTHBP|HEL-S-30|OIP3|PK3|PKM2|TCB|THBP1	pyruvate kinase M1/2	protein-coding	5.71619022337152e-09	1.33602092237387
2312	chr15	72612102	72612950	+	0	NA	promoter-TSS (NM_001172684)	promoter-TSS (NM_001172684)	-28	NM_052840	60677	Hs.348342	NM_052840	ENSG00000140488	CELF6	BRUNOL6	CUGBP Elav-like family member 6	protein-coding	0.00305831281851685	0.767240552040707
2313	chr15	72668052	72668700	+	0	NA	promoter-TSS (NR_027262)	promoter-TSS (NR_027262)	-21	NM_000520	3073	Hs.604479	NM_000520	ENSG00000213614	HEXA	TSD	hexosaminidase subunit alpha	protein-coding	0.0014134283670773	0.928242163733522
2314	chr15	72765952	72767800	+	0	NA	promoter-TSS (NR_135678)	promoter-TSS (NR_135678)	205	NM_005744	25820	Hs.268787	NM_005744	ENSG00000166233	ARIH1	ARI|HARI|HHARI|UBCH7BP	ariadne RBR E3 ubiquitin protein ligase 1	protein-coding	7.6077235147852e-05	0.797182282027407
2315	chr15	73925402	73926150	+	0	NA	promoter-TSS (NM_001161364)	promoter-TSS (NM_001161364)	-46	NM_001161364	27020	Hs.744867	NM_012428	ENSG00000156642	NPTN	GP55|GP65|SDFR1|SDR1|np55|np65	neuroplastin	protein-coding	0.00704582778499397	0.551164169002456
2316	chr15	73976002	73976900	+	0	NA	promoter-TSS (NM_001329629)	promoter-TSS (NM_001329629)	-171	NM_025240	80381	Hs.744915	NM_025240	ENSG00000103855	CD276	4Ig-B7-H3|B7-H3|B7H3|B7RP-2	CD276 molecule	protein-coding	0.00140177041406711	0.901030259336209
2317	chr15	74284452	74284850	+	0	NA	promoter-TSS (NM_001256673)	promoter-TSS (NM_001256673)	-15	NM_001324229	9399	Hs.194816	NM_004809	ENSG00000067221	STOML1	SLP-1|STORP|hUNC-24	stomatin like 1	protein-coding	0.00111229753156235	0.774099996217955
2318	chr15	74419902	74420200	+	0	NA	non-coding (NR_027073, exon 2 of 2)	non-coding (NR_027073, exon 2 of 2)	1568	NR_027073	283731	Hs.631696	NR_027073	ENSG00000248540	LOC283731	-	uncharacterized LOC283731	ncRNA	0.00452778750954889	0.777124294448784
2319	chr15	74666052	74666950	+	0	NA	Intergenic	CpG	-4922	NR_146881	105370894		NR_146881		LINC02255	-	long intergenic non-protein coding RNA 2255	ncRNA	2.44274003821922e-05	1.19235810280423
2320	chr15	74726202	74726350	+	0	NA	promoter-TSS (NM_001146029)	promoter-TSS (NM_001146029)	23	NM_003612	8482	Hs.24640	NM_003612	ENSG00000138623	SEMA7A	CD108|CDw108|H-SEMA-K1|H-Sema-L|JMH|SEMAK1|SEMAL	semaphorin 7A (John Milton Hagen blood group)	protein-coding	0.00270652912180636	0.947314738276619
2321	chr15	74753302	74753950	+	0	NA	promoter-TSS (NM_001286741)	promoter-TSS (NM_001286741)	20	NR_120377	440288	Hs.611046	NR_038448	ENSG00000247240	UBL7-AS1	-	UBL7 antisense RNA 1 (head to head)	ncRNA	0.00200260357863149	0.756837063727004
2322	chr15	74833102	74833700	+	0	NA	promoter-TSS (NM_001307939)	promoter-TSS (NM_001307939)	-117	NM_001307939	10620	Hs.647642	NM_006465	ENSG00000179361	ARID3B	BDP|DRIL2	AT-rich interaction domain 3B	protein-coding	3.32485940043272e-05	0.794119343288299
2323	chr15	74890602	74891100	+	0	NA	TTS (NM_001307939)	TTS (NM_001307939)	-9862	NM_003992	1198	Hs.511790	NM_001292	ENSG00000179335	CLK3	PHCLK3|PHCLK3/152	CDC like kinase 3	protein-coding	2.49911540535095e-05	1.22341425600628
2324	chr15	74906952	74908300	+	0	NA	5' UTR (NM_001130028, exon 1 of 13)	5' UTR (NM_001130028, exon 1 of 13)	291	NM_001130028	1198	Hs.511790	NM_001292	ENSG00000179335	CLK3	PHCLK3|PHCLK3/152	CDC like kinase 3	protein-coding	8.18050400087807e-08	1.51086676508332
2325	chr15	74988302	74988700	+	0	NA	promoter-TSS (NM_025083)	promoter-TSS (NM_025083)	-136	NM_001142444	80153	Hs.96852	NM_025083	ENSG00000179151	EDC3	LSM16|MRT50|YJDC|YJEFN2|hYjeF_N2-15q23	enhancer of mRNA decapping 3	protein-coding	0.000183513278810901	1.13083345988183
2326	chr15	75074302	75074500	+	0	NA	promoter-TSS (NM_004383)	promoter-TSS (NM_004383)	-20	NM_001127190	1445	Hs.77793	NM_004383	ENSG00000103653	CSK	-	C-terminal Src kinase	protein-coding	2.01945963326801e-05	1.25804817513596
2327	chr15	75135002	75135850	+	0	NA	promoter-TSS (NR_104307)	promoter-TSS (NR_104307)	71	NM_001284364	25989	Hs.513034	NM_001099436	ENSG00000140474	ULK3	-	unc-51 like kinase 3	protein-coding	0.000162730883398546	0.852451526877526
2328	chr15	75165252	75165900	+	0	NA	exon (NM_001320778, exon 1 of 10)	exon (NM_001320778, exon 1 of 10)	130	NM_005697	10066	Hs.458917	NM_005697	ENSG00000140497	SCAMP2	-	secretory carrier membrane protein 2	protein-coding	7.5251878026587e-12	1.62339696449604
2329	chr15	75182252	75182500	+	0	NA	promoter-TSS (NM_001289155)	promoter-TSS (NM_001289155)	-7	NM_001289155	4351	Hs.75694	NM_002435	ENSG00000178802	MPI	CDG1B|PMI|PMI1	mannose phosphate isomerase	protein-coding	0.00602919800006167	0.728550170024872
2330	chr15	75198852	75199350	+	0	NA	promoter-TSS (NR_135846)	promoter-TSS (NR_135846)	91	NM_020447	57184	Hs.367690	NM_020447	ENSG00000178761	FAM219B	C15orf17	family with sequence similarity 219 member B	protein-coding	0.000181120062766695	1.33134772564718
2331	chr15	75230002	75230850	+	0	NA	promoter-TSS (NM_004255)	promoter-TSS (NM_004255)	-12	NM_004255	9377	Hs.401903	NM_004255	ENSG00000178741	COX5A	COX|COX-VA|VA	cytochrome c oxidase subunit 5A	protein-coding	6.50292359833454e-10	1.33620490775994
2332	chr15	75249002	75249300	+	0	NA	5' UTR (NM_017793, exon 1 of 1)	5' UTR (NM_017793, exon 1 of 1)	624	NM_017793	54913	Hs.8562	NM_017793	ENSG00000178718	RPP25	-	ribonuclease P and MRP subunit p25	protein-coding	1.06842302254922e-07	1.76200466048022
2333	chr15	75315752	75316050	+	0	NA	promoter-TSS (NM_021823)	promoter-TSS (NM_021823)	5	NR_125369	60490	Hs.458922	NM_021823	ENSG00000138621	PPCDC	MDS018|PPC-DC|coaC	phosphopantothenoylcysteine decarboxylase	protein-coding	0.00108684820167825	0.772433334515878
2334	chr15	75494052	75494600	+	0	NA	5' UTR (NM_015492, exon 1 of 3)	5' UTR (NM_015492, exon 1 of 3)	103	NM_015492	56905	Hs.17936	NM_015492	ENSG00000167173	C15orf39	-	chromosome 15 open reading frame 39	protein-coding	7.81217503197077e-07	1.48973761761691
2335	chr15	75497152	75497400	+	0	NA	intron (NM_015492, intron 1 of 2)	intron (NM_015492, intron 1 of 2)	3053	NM_015492	56905	Hs.17936	NM_015492	ENSG00000167173	C15orf39	-	chromosome 15 open reading frame 39	protein-coding	0.00042493764893777	1.00169221731198
2336	chr15	75628252	75628450	+	0	NA	promoter-TSS (NM_001284377)	promoter-TSS (NM_001284377)	-53	NM_001321845	54939	Hs.351327	NM_017828	ENSG00000140365	COMMD4	-	COMM domain containing 4	protein-coding	0.00536208912412416	0.927342568954592
2337	chr15	75660152	75661150	+	0	NA	intron (NM_006715, intron 1 of 25)	CpG-8102	297	NM_006715	4123	Hs.26232	NM_006715	ENSG00000140400	MAN2C1	MAN6A8|MANA|MANA1	mannosidase alpha class 2C member 1	protein-coding	1.92805287306147e-05	0.854174926121233
2338	chr15	75742602	75747250	+	0	NA	promoter-TSS (NM_015477)	promoter-TSS (NM_015477)	-895	NM_015477	25942	Hs.513039	NM_015477	ENSG00000169375	SIN3A	WITKOS	SIN3 transcription regulator family member A	protein-coding	5.66865489710967e-18	1.47992326453646
2339	chr15	75747852	75748700	+	0	NA	promoter-TSS (NM_001145357)	promoter-TSS (NM_001145357)	-120	NM_001145357	25942	Hs.513039	NM_015477	ENSG00000169375	SIN3A	WITKOS	SIN3 transcription regulator family member A	protein-coding	4.237830188752e-08	1.25754938238583
2340	chr15	75871602	75871900	+	0	NA	promoter-TSS (NM_002833)	promoter-TSS (NM_002833)	-95	NM_002833	5780	Hs.445775	NM_002833	ENSG00000169410	PTPN9	MEG2|PTPMEG2	protein tyrosine phosphatase non-receptor type 9	protein-coding	2.857624102991e-07	1.55407592744327
2341	chr15	75917402	75918450	+	0	NA	intron (NM_001042588, intron 1 of 8)	CpG	140	NM_005701	10073	Hs.21577	NM_005701	ENSG00000169371	SNUPN	KPNBL|RNUT1|Snurportin1	snurportin 1	protein-coding	1.4451021959228e-11	1.64537460032867
2342	chr15	75932302	75933050	+	0	NA	promoter-TSS (NM_018285)	promoter-TSS (NM_018285)	-12	NM_018285	55272	Hs.513043	NM_018285	ENSG00000177971	IMP3	BRMS2|C15orf12|MRPS4	IMP U3 small nucleolar ribonucleoprotein 3	protein-coding	1.49426393095115e-08	1.34948553370258
2343	chr15	75940052	75940200	+	0	NA	Intergenic	CpG	-1222	NM_153271	257364	Hs.8705	NM_153271	ENSG00000173548	SNX33	SH3PX3|SH3PXD3C|SNX30	sorting nexin 33	protein-coding	1.39658748203557e-07	1.71694742072362
2344	chr15	76195952	76196550	+	0	NA	promoter-TSS (NR_037623)	promoter-TSS (NR_037623)	32	NM_147188	26263	Hs.591115	NM_012170	ENSG00000167196	FBXO22	FBX22|FISTC1	F-box protein 22	protein-coding	5.85437820392918e-09	1.28412419604027
2345	chr15	76603502	76604100	+	0	NA	promoter-TSS (NM_000126)	promoter-TSS (NM_000126)	9	NM_000126	2108	Hs.39925	NM_000126	ENSG00000140374	ETFA	EMA|GA2|MADD	electron transfer flavoprotein subunit alpha	protein-coding	2.03430613254229e-05	0.943180443653278
2346	chr15	76628752	76629150	+	0	NA	promoter-TSS (NM_145805)	promoter-TSS (NM_145805)	-163	NM_145805	64843	Hs.444677	NM_145805	ENSG00000159556	ISL2	-	ISL LIM homeobox 2	protein-coding	0.000986306297465014	0.928324413433553
2347	chr15	77197452	77197900	+	0	NA	promoter-TSS (NM_001353011)	promoter-TSS (NM_001353011)	5	NM_001353010	49855	Hs.458986	NM_020843	ENSG00000140386	SCAPER	IDDRP|MSTP063|ZNF291|Zfp291	S-phase cyclin A associated protein in the ER	protein-coding	0.000148016904132386	0.941463428346116
2348	chr15	77223752	77224400	+	0	NA	promoter-TSS (NM_002902)	promoter-TSS (NM_002902)	-14	NM_002902	5955	Hs.79088	NM_002902	ENSG00000117906	RCN2	E6BP|ERC-55|ERC55|TCBP49	reticulocalbin 2	protein-coding	6.04293649674873e-07	0.942117875914086
2349	chr15	77363002	77363700	+	0	NA	promoter-TSS (NM_198902)	promoter-TSS (NM_198902)	100	NM_001168412	10099	Hs.744863	NM_005724	ENSG00000140391	TSPAN3	TM4-A|TM4SF8|TSPAN-3	tetraspanin 3	protein-coding	3.36029430050583e-07	1.103327543094
2350	chr15	77712052	77713350	+	0	NA	promoter-TSS (NM_001304504)	promoter-TSS (NM_001304504)	-255	NM_024776	79834	Hs.9587	NM_024776	ENSG00000173517	PEAK1	SGK269	pseudopodium enriched atypical kinase 1	protein-coding	7.65343773048676e-09	1.96106307850027
2351	chr15	77925652	77926150	+	0	NA	promoter-TSS (NM_032808)	promoter-TSS (NM_032808)	-647	NM_032808	84894	Hs.656765	NM_032808	ENSG00000169783	LINGO1	LERN1|LRRN6A|MRT64|UNQ201	leucine rich repeat and Ig domain containing 1	protein-coding	0.00142264127960448	0.721799792487173
2352	chr15	78112652	78112850	+	0	NA	promoter-TSS (NM_001301191)	promoter-TSS (NM_001301191)	-77	NM_001301187	84894	Hs.656765	NM_032808	ENSG00000169783	LINGO1	LERN1|LRRN6A|MRT64|UNQ201	leucine rich repeat and Ig domain containing 1	protein-coding	0.000911193251764317	1.00566118926656
2353	chr15	78251802	78252050	+	0	NA	Intergenic	Intergenic	-15023	NR_157580	440292		NR_157580		LOC440292	-	COMM domain containing 4 pseudogene	pseudo	0.00206652188275109	1.05031438151911
2354	chr15	78369802	78370150	+	0	NA	promoter-TSS (NM_144572)	promoter-TSS (NM_144572)	18	NM_144572	23102	Hs.567426	NM_015079	ENSG00000167202	TBC1D2B	-	TBC1 domain family member 2B	protein-coding	5.71693905154586e-06	1.42668818882441
2355	chr15	78423502	78423950	+	0	NA	promoter-TSS (NM_001301224)	promoter-TSS (NM_001301224)	61	NM_001271889	10518	Hs.129867	NM_006383	ENSG00000136425	CIB2	DFNB48|KIP2|USH1J	calcium and integrin binding family member 2	protein-coding	0.00651394223761254	0.996034344292787
2356	chr15	78441402	78442150	+	0	NA	promoter-TSS (NM_005530)	promoter-TSS (NM_005530)	72	NM_005530	3419	Hs.591110	NM_005530	ENSG00000166411	IDH3A	-	isocitrate dehydrogenase (NAD(+)) 3 alpha	protein-coding	2.08413984707787e-07	1.15946533104184
2357	chr15	78730052	78730950	+	0	NA	promoter-TSS (NM_004136)	promoter-TSS (NM_004136)	-57	NM_001320941	3658	Hs.436031	NM_004136	ENSG00000136381	IREB2	ACO3|IRE-BP 2|IRE-BP2|IRP2|IRP2AD|NDCAMA	iron responsive element binding protein 2	protein-coding	6.05307810211054e-09	1.30232733066663
2358	chr15	78799352	78800400	+	0	NA	promoter-TSS (NM_001013619)	promoter-TSS (NM_001013619)	-30	NM_001083612	123688	Hs.307962	NM_001013619	ENSG00000188266	HYKK	AGPHD1	hydroxylysine kinase	protein-coding	0.00560025906421389	0.56921621108756
2359	chr15	78832602	78833200	+	0	NA	promoter-TSS (NM_001330676)	promoter-TSS (NM_001330676)	115	NM_002789	5685	Hs.251531	NM_002789	ENSG00000041357	PSMA4	HC9|HsT17706|PSC9	proteasome subunit alpha 4	protein-coding	8.75748311250092e-09	1.44238247041106
2360	chr15	78857602	78858550	+	0	NA	exon (NM_000745, exon 1 of 6)	exon (NM_000745, exon 1 of 6)	214	NM_001307945	1138	Hs.1614	NM_000745	ENSG00000169684	CHRNA5	LNCR2	cholinergic receptor nicotinic alpha 5 subunit	protein-coding	6.74410512766919e-05	1.17223603342801
2361	chr15	80351352	80353300	+	0	NA	promoter-TSS (NM_001242914)	promoter-TSS (NM_001242914)	54	NM_001242913	54469	Hs.596679	NM_019006	ENSG00000086666	ZFAND6	AWP1|ZA20D3|ZFAND5B	zinc finger AN1-type containing 6	protein-coding	1.06181220860905e-06	0.988043565893371
2362	chr15	85197202	85198250	+	0	NA	promoter-TSS (NR_130944)	promoter-TSS (NR_130944)	-152	NR_130947	84942	Hs.745027	NM_032856	ENSG00000177082	WDR73	GAMOS|GAMOS1|HSPC264	WD repeat domain 73	protein-coding	0.000666083855709638	1.2353553529245
2363	chr15	85259052	85260100	+	0	NA	promoter-TSS (NM_014300)	promoter-TSS (NM_014300)	115	NM_001271918	23478	Hs.9534	NM_014300	ENSG00000140612	SEC11A	1810012E07Rik|SEC11L1|SPC18|SPCS4A|sid2895	SEC11 homolog A, signal peptidase complex subunit	protein-coding	0.00725332429451317	0.988922858036858
2364	chr15	85290852	85292250	+	0	NA	promoter-TSS (NM_014630)	promoter-TSS (NM_014630)	-272	NM_014630	9640	Hs.79347	NM_014630	ENSG00000166716	ZNF592	CAMOS|SCAR5	zinc finger protein 592	protein-coding	0.00177320237226707	0.738344648059015
2365	chr15	85523502	85525500	+	0	NA	promoter-TSS (NM_173454)	promoter-TSS (NM_173454)	-586	NM_002605	5151	Hs.9333	NM_002605	ENSG00000073417	PDE8A	HsT19550	phosphodiesterase 8A	protein-coding	4.96132827158276e-09	1.1926319185341
2366	chr15	89631002	89631950	+	0	NA	promoter-TSS (NM_152924)	promoter-TSS (NM_152924)	-211	NM_007011	11057	Hs.122337	NM_007011	ENSG00000140526	ABHD2	HS1-2|LABH2|PHPS1-2	abhydrolase domain containing 2	protein-coding	0.00144227337360525	0.653074694201084
2367	chr15	89877502	89878950	+	0	NA	promoter-TSS (NM_002693)	promoter-TSS (NM_002693)	-171	NM_001126131	5428	Hs.706868	NM_002693	ENSG00000140521	POLG	MDP1|MIRAS|MTDPS4A|MTDPS4B|PEO|POLG1|POLGA|SANDO|SCAE	DNA polymerase gamma, catalytic subunit	protein-coding	2.91435782445339e-06	0.842909069903783
2368	chr15	90118302	90119200	+	0	NA	promoter-TSS (NM_152259)	promoter-TSS (NM_152259)	51	NM_152259	90381	Hs.441708	NM_152259	ENSG00000140534	TICRR	C15orf42|SLD3|Treslin	TOPBP1 interacting checkpoint and replication regulator	protein-coding	1.9683109375238e-10	1.09672980320037
2369	chr15	90436902	90437650	+	0	NA	promoter-TSS (NM_005829)	promoter-TSS (NM_005829)	-50	NR_037582	10239	Hs.632161	NM_005829	ENSG00000157823	AP3S2	AP3S3|sigma3b	adaptor related protein complex 3 subunit sigma 2	protein-coding	0.00490435544582284	0.565943472296841
2370	chr15	90708952	90709300	+	0	NA	Intergenic	Intergenic	-19026	NM_001324030	10509	Hs.474935	NM_020210	ENSG00000185033	SEMA4B	SEMAC|SemC	semaphorin 4B	protein-coding	0.000935302187138169	0.829639022868351
2371	chr15	90727252	90728600	+	0	NA	promoter-TSS (NM_001324030)	promoter-TSS (NM_001324030)	-226	NM_001324030	10509	Hs.474935	NM_020210	ENSG00000185033	SEMA4B	SEMAC|SemC	semaphorin 4B	protein-coding	1.53336807591606e-05	1.13615556960737
2372	chr15	90744452	90744900	+	0	NA	5' UTR (NM_001324034, exon 1 of 14)	5' UTR (NM_001324034, exon 1 of 14)	114	NM_001324032	10509	Hs.474935	NM_020210	ENSG00000185033	SEMA4B	SEMAC|SemC	semaphorin 4B	protein-coding	0.00228946016209207	1.12925270039447
2373	chr15	90776452	90777600	+	0	NA	promoter-TSS (NM_001013657)	promoter-TSS (NM_001013657)	147	NM_006384	10519	Hs.715556	NM_006384	ENSG00000185043	CIB1	CIB|CIBP|KIP1|PRKDCIP|SIP2-28	calcium and integrin binding 1	protein-coding	9.44866429609534e-05	0.963795295477565
2374	chr15	90895252	90895750	+	0	NA	promoter-TSS (NM_001004309)	promoter-TSS (NM_001004309)	-15	NM_001004309	342132	Hs.55307	NM_001004309	ENSG00000196391	ZNF774	-	zinc finger protein 774	protein-coding	0.00717144347791425	0.822541885171516
2375	chr15	90930902	90932100	+	0	NA	promoter-TSS (NM_003870)	promoter-TSS (NM_003870)	27	NM_003870	8826	Hs.430551	NM_003870	ENSG00000140575	IQGAP1	HUMORFA01|SAR1|p195	IQ motif containing GTPase activating protein 1	protein-coding	5.46505837309734e-06	0.714148546667809
2376	chr15	91260102	91261100	+	0	NA	promoter-TSS (NM_000057)	promoter-TSS (NM_000057)	24	NM_001287246	641	Hs.725208	NM_000057	ENSG00000197299	BLM	BS|MGRISCE1|RECQ2|RECQL2|RECQL3	BLM RecQ like helicase	protein-coding	0.00868140563540136	0.502245382020431
2377	chr15	93351302	93353100	+	0	NA	Intergenic	AluJr|SINE|Alu	13487	NR_033769	728619	Hs.684129	NR_033769		ASB9P1	-	ankyrin repeat and SOCS box containing 9 pseudogene 1	pseudo	0.0024180326392609	0.548633987539073
2378	chr15	93363452	93364050	+	0	NA	Intergenic	Intergenic	25037	NR_033769	728619	Hs.684129	NR_033769		ASB9P1	-	ankyrin repeat and SOCS box containing 9 pseudogene 1	pseudo	0.00878115749397414	1.09466199274106
2379	chr15	93425102	93426650	+	0	NA	promoter-TSS (NR_037600)	promoter-TSS (NR_037600)	-197	NR_037600	100507217	Hs.622504	NR_037600		LINC01578	-	long intergenic non-protein coding RNA 1578	ncRNA	2.2699546120542e-05	1.51215348604325
2380	chr15	96872802	96874650	+	0	NA	promoter-TSS (NM_021005)	promoter-TSS (NM_021005)	-203	NM_021005	7026	Hs.347991	NM_021005	ENSG00000185551	NR2F2	ARP-1|ARP1|CHTD4|COUPTF2|COUPTFB|COUPTFII|NF-E3|SVP40|TFCOUP2	nuclear receptor subfamily 2 group F member 2	protein-coding	4.14744097087678e-05	1.37952880503042
2381	chr15	99190202	99192400	+	0	NA	promoter-TSS (NM_001291858)	promoter-TSS (NM_001291858)	-467	NM_000875	3480	Hs.643120	NM_000875	ENSG00000140443	IGF1R	CD221|IGFIR|IGFR|JTK13	insulin like growth factor 1 receptor	protein-coding	0.000178316177230141	0.891372619986188
2382	chr15	99395402	99397200	+	0	NA	intron (NM_000875, intron 2 of 20)	intron (NM_000875, intron 2 of 20)	68646	NR_039864	100616432		NR_039864	ENSG00000264480	MIR4714	-	microRNA 4714	ncRNA	0.00436573463129442	0.835538852019229
2383	chr15	99416652	99417600	+	0	NA	intron (NM_000875, intron 2 of 20)	intron (NM_000875, intron 2 of 20)	89471	NR_039864	100616432		NR_039864	ENSG00000264480	MIR4714	-	microRNA 4714	ncRNA	0.00033802760447511	0.930117342714569
2384	chr15	101141452	101143550	+	0	NA	promoter-TSS (NM_001040616)	promoter-TSS (NM_001040616)	-112	NM_001352508	55180	Hs.105633	NM_018148	ENSG00000140471	LINS1	LINS|MRT27|WINS1	lines homolog 1	protein-coding	0.0034597268327005	0.66063010958221
2385	chr15	101791202	101792750	+	0	NA	5' UTR (NM_014918, exon 1 of 3)	5' UTR (NM_014918, exon 1 of 3)	277	NM_014918	22856	Hs.110488	NM_014918	ENSG00000131873	CHSY1	CHSY|CSS1|ChSy-1|TPBS	chondroitin sulfate synthase 1	protein-coding	0.00370221871080619	0.934160678517661
2386	chr15	101834902	101835900	+	0	NA	promoter-TSS (NR_135506)	promoter-TSS (NR_135506)	52	NR_135507	6627	Hs.528763	NM_003090	ENSG00000131876	SNRPA1	Lea1|U2A'	small nuclear ribonucleoprotein polypeptide A'	protein-coding	1.44802247876993e-05	0.957605191269403
2387	chr16	103502	103950	+	0	NA	promoter-TSS (NM_016310)	promoter-TSS (NM_016310)	-102	NM_024571	79622	Hs.15277	NM_024571	ENSG00000161981	SNRNP25	C16orf33	small nuclear ribonucleoprotein U11/U12 subunit 25	protein-coding	5.32166170312153e-13	1.2504588304178
2388	chr16	127452	128250	+	0	NA	promoter-TSS (NM_002434)	promoter-TSS (NM_002434)	-373	NM_002434	4350	Hs.459596	NM_002434	ENSG00000103152	MPG	AAG|ADPG|APNG|CRA36.1|MDG|Mid1|PIG11|PIG16|anpg	N-methylpurine DNA glycosylase	protein-coding	1.42245308496071e-06	1.78245851633994
2389	chr16	147052	147200	+	0	NA	intron (NM_001039476, intron 6 of 11)	intron (NM_001039476, intron 6 of 11)	18902	NM_001015052	4350	Hs.459596	NM_002434	ENSG00000103152	MPG	AAG|ADPG|APNG|CRA36.1|MDG|Mid1|PIG11|PIG16|anpg	N-methylpurine DNA glycosylase	protein-coding	5.46007247413233e-05	1.20191213776757
2390	chr16	188602	188850	+	0	NA	promoter-TSS (NM_001243247)	promoter-TSS (NM_001243247)	-29	NM_001243249	8131	Hs.19699	NM_012075	ENSG00000103148	NPRL3	C16orf35|CGTHBA|FFEVF3|HS-40|MARE|NPR3|RMD11	NPR3 like, GATOR1 complex subunit	protein-coding	1.55127259568358e-06	1.33336493440225
