PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
96	chr15	78730052	78730950	+	0	NA	promoter-TSS (NM_004136)	promoter-TSS (NM_004136)	-57	NM_001320941	3658	Hs.436031	NM_004136	ENSG00000136381	IREB2	ACO3|IRE-BP 2|IRE-BP2|IRP2|IRP2AD|NDCAMA	iron responsive element binding protein 2	protein-coding	0.00719294901448883	-1.14368520426053
97	chr15	83734952	83736450	+	0	NA	promoter-TSS (NR_039740)	promoter-TSS (NR_039740)	303	NM_025238	53339	Hs.459149	NM_025238	ENSG00000064726	BTBD1	C15orf1|NS5ATP8	BTB domain containing 1	protein-coding	0.00438097243304573	-0.716583346621906
98	chr15	90708952	90709300	+	0	NA	Intergenic	Intergenic	-19026	NM_001324030	10509	Hs.474935	NM_020210	ENSG00000185033	SEMA4B	SEMAC|SemC	semaphorin 4B	protein-coding	0.00984551646413193	-1.22879750973191
99	chr15	96816552	96817450	+	0	NA	intron (NR_102743, intron 5 of 7)	intron (NR_102743, intron 5 of 7)	-52274	NM_001145155	7026	Hs.347991	NM_021005	ENSG00000185551	NR2F2	ARP-1|ARP1|CHTD4|COUPTF2|COUPTFB|COUPTFII|NF-E3|SVP40|TFCOUP2	nuclear receptor subfamily 2 group F member 2	protein-coding	0.000212351621231432	-0.823631756359437
100	chr16	11295502	11296100	+	0	NA	Intergenic	Intergenic	54238	NM_003745	8651	Hs.50640	NM_003745	ENSG00000185338	SOCS1	CIS1|CISH1|JAB|SOCS-1|SSI-1|SSI1|TIP-3|TIP3	suppressor of cytokine signaling 1	protein-coding	0.00924399357686527	-1.58530128329681
101	chr16	16115952	16116250	+	0	NA	intron (NM_004996, intron 5 of 30)	intron (NM_004996, intron 5 of 30)	72628	NM_004996	4363	Hs.391464	NM_004996	ENSG00000103222	ABCC1	ABC29|ABCC|GS-X|MRP|MRP1	ATP binding cassette subfamily C member 1	protein-coding	0.0046470785583647	-1.36598224242236
102	chr16	81434602	81435400	+	0	NA	Intergenic	Intergenic	16378	NR_039871	100616150		NR_039871	ENSG00000284473	MIR4720	-	microRNA 4720	ncRNA	0.00934710807848884	-1.04355218711351
103	chr16	81439202	81440000	+	0	NA	Intergenic	Intergenic	20978	NR_039871	100616150		NR_039871	ENSG00000284473	MIR4720	-	microRNA 4720	ncRNA	0.00183689036057881	-1.04519280688747
104	chr16	85801252	85801500	+	0	NA	Intergenic	Intergenic	-16674	NR_161454	404550	Hs.461655	NM_206967	ENSG00000154102	C16orf74	-	chromosome 16 open reading frame 74	protein-coding	0.000435905758988358	-1.42003579736021
105	chr16	87416502	87418600	+	0	NA	promoter-TSS (NM_024735)	promoter-TSS (NM_024735)	-169	NM_024735	79791	Hs.567582	NM_024735	ENSG00000103264	FBXO31	FBX14|FBXO14|Fbx31|MRT45|pp2386	F-box protein 31	protein-coding	0.00174287672584681	-0.887751021970468
106	chr17	33421952	33422350	+	0	NA	non-coding (NR_037712, exon 8 of 8)	non-coding (NR_037712, exon 8 of 8)	-5906	NR_037713	117584	Hs.13680	NM_057178	ENSG00000092871	RFFL	CARP-2|CARP2|FRING|RIFIFYLIN|RNF189|RNF34L	ring finger and FYVE like domain containing E3 ubiquitin protein ligase	protein-coding	0.00454978847468593	-1.00351435236444
107	chr17	33478052	33478350	+	0	NA	intron (NM_001033576, intron 4 of 19)	LSU-rRNA_Hsa|rRNA|rRNA	2918	NM_173167	146862	Hs.379636	NM_173167	ENSG00000141161	UNC45B	CMYA4|CTRCT43|SMUNC45|UNC-45B|UNC45	unc-45 myosin chaperone B	protein-coding	0.00988223302909392	-0.769871523884251
108	chr17	36714402	36714800	+	0	NA	exon (NM_025248, exon 11 of 19)	exon (NM_025248, exon 11 of 19)	47604	NM_025248	80725	Hs.448872	NM_025248	ENSG00000277363	SRCIN1	P140|SNIP	SRC kinase signaling inhibitor 1	protein-coding	0.00304187562629125	-1.5690220365148
109	chr17	54776302	54777350	+	0	NA	Intergenic	Intergenic	105766	NM_005450	9241	Hs.248201	NM_005450	ENSG00000183691	NOG	SYM1|SYNS1|SYNS1A	noggin	protein-coding	0.00354446621204516	-0.747646672972568
110	chr17	56025652	56026550	+	0	NA	intron (NM_001271875, intron 1 of 10)	Plat_L3|LINE|CR1	6672	NM_001271875	404093	Hs.46679	NM_001271875	ENSG00000180891	CUEDC1	-	CUE domain containing 1	protein-coding	0.00624466021874425	-1.1898948652771
111	chr17	61556202	61556550	+	0	NA	exon (NM_000789, exon 3 of 25)	exon (NM_000789, exon 3 of 25)	1954	NM_000789	1636	Hs.298469	NM_000789	ENSG00000159640	ACE	ACE1|CD143|DCP|DCP1	angiotensin I converting enzyme	protein-coding	0.0070992905215685	-0.87529653618737
112	chr17	63557052	63558250	+	0	NA	5' UTR (NM_004655, exon 1 of 11)	5' UTR (NM_004655, exon 1 of 11)	115	NM_004655	8313	Hs.156527	NM_004655	ENSG00000168646	AXIN2	AXIL|ODCRCS	axin 2	protein-coding	0.00855424463181751	-1.05352664150587
113	chr17	64948102	64948550	+	0	NA	Intergenic	Intergenic	-12497	NM_014405	27092	Hs.514423	NM_014405	ENSG00000075461	CACNG4	-	calcium voltage-gated channel auxiliary subunit gamma 4	protein-coding	0.00388913784761728	-1.22478170984669
114	chr17	70461452	70462600	+	0	NA	intron (NR_137281, intron 1 of 4)	intron (NR_137281, intron 1 of 4)	123074	NR_135222	146795	Hs.651743	NR_135222	ENSG00000264026	LINC02003	-	long intergenic non-protein coding RNA 2003	ncRNA	0.00570731967290458	-1.025552220629
115	chr17	77171702	77171850	+	0	NA	intron (NM_001350453, intron 2 of 12)	intron (NM_001350453, intron 2 of 12)	100757	NM_001042573	64772	Hs.29288	NM_022759	ENSG00000167280	ENGASE	-	endo-beta-N-acetylglucosaminidase	protein-coding	0.00998153349649841	-1.35169891920853
116	chr17	79071052	79072100	+	0	NA	intron (NM_001144888, intron 6 of 13)	intron (NM_001144888, intron 6 of 13)	27597	NR_030394	724027		NR_030394	ENSG00000207736	MIR657	MIRN657|hsa-mir-657	microRNA 657	ncRNA	0.00992547685824901	-1.81517552518372
117	chr17	80486702	80487700	+	0	NA	intron (NM_004514, intron 1 of 8)	AluSx|SINE|Alu	9593	NM_004514	3607	Hs.591140	NM_004514	ENSG00000141568	FOXK2	ILF|ILF-1|ILF1|nGTBP	forkhead box K2	protein-coding	0.00612296718913765	-1.53474403474546
118	chr18	33058052	33059450	+	0	NA	intron (NM_194281, intron 3 of 4)	intron (NM_194281, intron 3 of 4)	18821	NM_001308064	125476	Hs.464903	NM_194281	ENSG00000153391	INO80C	C18orf37|IES6|hIes6	INO80 complex subunit C	protein-coding	0.000132384858535724	-0.837361524456412
119	chr18	47249952	47250600	+	0	NA	Intergenic	Intergenic	89627	NM_006111	10449	Hs.200136	NM_006111	ENSG00000167315	ACAA2	DSAEC	acetyl-CoA acyltransferase 2	protein-coding	2.45703832238579e-05	-1.55064968383451
120	chr19	2168852	2169350	+	0	NA	intron (NM_032482, intron 1 of 27)	intron (NM_032482, intron 1 of 27)	5169	NM_032482	84444	Hs.713641	NM_032482	ENSG00000104885	DOT1L	DOT1|KMT4	DOT1 like histone lysine methyltransferase	protein-coding	0.00313940528434466	-1.46471926752356
121	chr19	44285052	44285450	+	0	NA	promoter-TSS (NM_002250)	promoter-TSS (NM_002250)	-126	NM_002250	3783	Hs.10082	NM_002250	ENSG00000104783	KCNN4	DHS2|IK|IK1|IKCA1|KCA4|KCa3.1|SK4|hIKCa1|hKCa4|hSK4	potassium calcium-activated channel subfamily N member 4	protein-coding	0.00347567962297601	-1.77527371825718
122	chr2	9427102	9428200	+	0	NA	intron (NM_001135191, intron 2 of 26)	intron (NM_001135191, intron 2 of 26)	80710	NM_003887	8853	Hs.555902	NM_003887	ENSG00000151693	ASAP2	AMAP2|CENTB3|DDEF2|PAG3|PAP|Pap-alpha|SHAG1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	protein-coding	0.000228925180336431	-1.47671524728449
123	chr2	9891402	9894750	+	0	NA	Intergenic	Intergenic	-90495	NM_001318977	9014	Hs.584833	NM_005680	ENSG00000115750	TAF1B	MGC:9349|RAF1B|RAFI63|SL1|TAFI63	TATA-box binding protein associated factor, RNA polymerase I subunit B	protein-coding	0.00216423501796913	-1.34599443783372
124	chr2	10423152	10427400	+	0	NA	Intergenic	MIRc|SINE|MIR	-17754	NM_002149	3241	Hs.580427	NM_002149	ENSG00000115756	HPCAL1	BDR1|HLP2|VILIP-3	hippocalcin like 1	protein-coding	0.00301923160818367	-0.856334124071689
125	chr2	11836802	11839000	+	0	NA	intron (NM_001349207, intron 1 of 20)	intron (NM_001349207, intron 1 of 20)	20231	NM_001349208	23175	Hs.467740	NM_145693	ENSG00000134324	LPIN1	PAP1	lipin 1	protein-coding	0.00116143240572141	-0.993631521149958
126	chr2	28806802	28807650	+	0	NA	intron (NM_153021, intron 25 of 57)	intron (NM_153021, intron 25 of 57)	18002	NR_138141	151056	Hs.444933	NM_153021	ENSG00000163803	PLB1	PLB|PLB/LIP	phospholipase B1	protein-coding	0.0046470785583647	-0.958870477358368
127	chr2	74967652	74968650	+	0	NA	Intergenic	Intergenic	86777	NM_001271661	10505	Hs.25887	NM_004263	ENSG00000135622	SEMA4F	M-SEMA|PRO2353|S4F|SEMAM|SEMAW|m-Sema-M	ssemaphorin 4F	protein-coding	0.00209376488507158	-0.870486998971163
128	chr2	113997702	114000250	+	0	NA	TTS (NR_047570)	TTS (NR_047570)	5130	NR_015377	654433	Hs.656660	NR_015377	ENSG00000189223	PAX8-AS1	-	PAX8 antisense RNA 1	ncRNA	0.00300393982676296	-0.815490159664899
129	chr2	120996202	120997600	+	0	NA	Intergenic	Intergenic	-13527	NM_001369400	5899	Hs.469820	NM_002881	ENSG00000144118	RALB	-	RAS like proto-oncogene B	protein-coding	0.000401417647163059	-1.14951916249315
130	chr2	139705252	139707800	+	0	NA	Intergenic	Intergenic	51632	NR_033658	647012	Hs.639411	NR_033658		YY1P2	-	YY1 transcription factor pseudogene 2	pseudo	8.75080736003594e-05	-1.06670624588125
131	chr2	181155852	181157100	+	0	NA	Intergenic	Intergenic	-284452	NM_020943	57703	Hs.311363	NM_020943	ENSG00000163510	CWC22	EIF4GL|NCM|fSAPb	CWC22 spliceosome associated protein homolog	protein-coding	0.00381461243592204	-1.01296341123129
132	chr2	191471352	191473000	+	0	NA	Intergenic	MER5B|DNA|hAT-Charlie	-41445	NM_001321313	4664	Hs.107474	NM_005966	ENSG00000138386	NAB1	-	NGFI-A binding protein 1	protein-coding	0.000128135473264012	-1.07712877040226
133	chr2	233844402	233845650	+	0	NA	intron (NM_019850, intron 1 of 14)	intron (NM_019850, intron 1 of 14)	-32298	NR_136325	101928881	Hs.570311	NR_136325	ENSG00000222001	LOC101928881	-	uncharacterized LOC101928881	ncRNA	0.000695733364650786	-1.06787227669485
134	chr2	234881602	234884100	+	0	NA	intron (NM_024080, intron 17 of 25)	intron (NM_024080, intron 17 of 25)	56833	NM_024080	79054	Hs.366053	NM_024080	ENSG00000144481	TRPM8	LTRPC6|LTrpC-6|TRPP8|trp-p8	transient receptor potential cation channel subfamily M member 8	protein-coding	0.000408265354157391	-1.05654887469628
135	chr2	235411052	235411700	+	0	NA	Intergenic	Intergenic	-5651	NM_001282431	10123	Hs.111554	NM_005737	ENSG00000188042	ARL4C	ARL7|LAK	ADP ribosylation factor like GTPase 4C	protein-coding	0.00204257605840072	-0.936766917270951
136	chr2	238341152	238341900	+	0	NA	Intergenic	Intergenic	-18676	NM_057167	1293	Hs.233240	NM_004369	ENSG00000163359	COL6A3	BTHLM1|DYT27|UCMD1	collagen type VI alpha 3 chain	protein-coding	0.00530623037737958	-1.2384411015381
137	chr2	238409202	238410000	+	0	NA	intron (NR_104019, intron 2 of 16)	L2b|LINE|L2	-9973	NR_106869	102465486		NR_106869	ENSG00000277842	MIR6811	hsa-mir-6811	microRNA 6811	ncRNA	0.00401952987633984	-1.37004584387547
138	chr2	239772852	239773400	+	0	NA	intron (NM_001271893, intron 1 of 1)	intron (NM_001271893, intron 1 of 1)	16400	NM_001271893	117581	Hs.422585	NM_057179	ENSG00000233608	TWIST2	AMS|BBRSAY|DERMO1|FFDD3|SETLSS|bHLHa39	twist family bHLH transcription factor 2	protein-coding	0.00557284142663898	-0.849767858267876
139	chr20	25203402	25204350	+	0	NA	intron (NM_001247, intron 12 of 14)	intron (NM_001247, intron 12 of 14)	-24845	NM_002862	5834	Hs.368157	NM_002862	ENSG00000100994	PYGB	GPBB	glycogen phosphorylase B	protein-coding	0.00143305786879293	-1.08247963875087
140	chr20	33893452	33895200	+	0	NA	intron (NM_199487, intron 8 of 8)	intron (NM_199487, intron 8 of 8)	-14098	NM_178468	128876	Hs.592149	NM_178468	ENSG00000125998	FAM83C	C20orf128|dJ614O4.7	family with sequence similarity 83 member C	protein-coding	0.00341934385643712	-0.983598135184198
141	chr20	44622152	44622400	+	0	NA	Intergenic	Intergenic	-15271	NM_004994	4318	Hs.297413	NM_004994	ENSG00000100985	MMP9	CLG4B|GELB|MANDP2|MMP-9	matrix metallopeptidase 9	protein-coding	0.00178390458770712	-1.37288837986398
142	chr20	45946052	45946500	+	0	NA	promoter-TSS (NR_024594)	promoter-TSS (NR_024594)	-970	NR_024594	100131496	Hs.662547	NR_024594	ENSG00000267882	LOC100131496	-	uncharacterized LOC100131496	ncRNA	0.00265616549291518	-1.4433769386092
143	chr20	50104502	50104700	+	0	NA	intron (NM_012340, intron 3 of 10)	intron (NM_012340, intron 3 of 10)	-35087	NR_036162	100422889		NR_036162	ENSG00000266761	MIR3194	mir-3194	microRNA 3194	ncRNA	0.000435905758988358	-1.75349068882767
144	chr20	56566252	56566950	+	0	NA	Intergenic	Intergenic	-12359	NR_147083	105376992	Hs.736662	NR_147083	ENSG00000275852	LINC01742	-	long intergenic non-protein coding RNA 1742	ncRNA	0.00755866912385631	-1.08449528432183
145	chr20	56592202	56593450	+	0	NA	Intergenic	Intergenic	13866	NR_147083	105376992	Hs.736662	NR_147083	ENSG00000275852	LINC01742	-	long intergenic non-protein coding RNA 1742	ncRNA	6.27255766545612e-05	-1.53668710268311
146	chr20	62313802	62314250	+	0	NA	intron (NM_016434, intron 14 of 34)	intron (NM_016434, intron 14 of 34)	-13979	NM_003823	8771	Hs.434878	NM_003823	ENSG00000243509	TNFRSF6B	DCR3|DJ583P15.1.1|M68|M68E|TR6	TNF receptor superfamily member 6b	protein-coding	0.00326450761594414	-1.09327344136472
147	chr22	25960552	25960850	+	0	NA	promoter-TSS (NM_005160)	promoter-TSS (NM_005160)	59	NM_005160	157	Hs.657494	NM_005160	ENSG00000100077	GRK3	ADRBK2|BARK2	G protein-coupled receptor kinase 3	protein-coding	0.00608508572740618	-1.70298561089286
148	chr22	30608602	30608900	+	0	NA	Intergenic	Intergenic	-26432	NR_149070	110806283		NR_149070	ENSG00000232530	LIF-AS1	Lnc-LIF-AS	LIF antisense RNA 1	ncRNA	0.00871094066697026	-1.42835745168113
149	chr22	50780802	50781850	+	0	NA	promoter-TSS (NM_001351641)	promoter-TSS (NM_001351641)	-430	NM_001365836	9701	Hs.449098	NM_014678	ENSG00000100239	PPP6R2	KIAA0685|PP6R2|SAP190|SAPS2	protein phosphatase 6 regulatory subunit 2	protein-coding	0.00775961029565792	-1.92421485166757
150	chr3	12525502	12526500	+	0	NA	promoter-TSS (NM_001321279)	promoter-TSS (NM_001321279)	-9	NM_001145392	80746	Hs.335550	NM_025265	ENSG00000154743	TSEN2	PCH2B|SEN2|SEN2L	tRNA splicing endonuclease subunit 2	protein-coding	0.00300393982676296	-0.991229872816948
151	chr3	52080302	52080950	+	0	NA	Intergenic	Intergenic	9961	NM_001947	1849	Hs.591664	NM_001947	ENSG00000164086	DUSP7	MKPX|PYST2	dual specificity phosphatase 7	protein-coding	0.00697046398307211	-1.73389816753255
152	chr3	129344352	129347150	+	0	NA	Intergenic	CpG	-20169	NM_015103	23129	Hs.301685	NM_015103	ENSG00000004399	PLXND1	PLEXD1	plexin D1	protein-coding	0.00254680942727627	-0.733988020901572
153	chr3	149297702	149300500	+	0	NA	intron (NM_015472, intron 2 of 6)	intron (NM_015472, intron 2 of 6)	76711	NM_015472	25937	Hs.477921	NM_015472	ENSG00000018408	WWTR1	TAZ	WW domain containing transcription regulator 1	protein-coding	0.00516153475512814	-0.970835255618744
154	chr3	159480602	159484700	+	0	NA	TTS (NR_121669)	TTS (NR_121669)	3750	NR_121669	100874433	Hs.601476	NR_121669		IQCJ-SCHIP1-AS1	uaz98	IQCJ-SCHIP1 readthrough antisense RNA 1	ncRNA	3.23687925820195e-06	-1.31282728270368
155	chr3	177074802	177078300	+	0	NA	Intergenic	Intergenic	64321	NR_047465	100820709	Hs.518409	NR_047465	ENSG00000203645	LINC00501	-	long intergenic non-protein coding RNA 501	ncRNA	8.59316801363018e-05	-0.830682217765758
156	chr3	188913302	188913450	+	0	NA	intron (NM_198485, intron 1 of 5)	L1M2a|LINE|L1	23616	NM_198485	285386	Hs.729544	NM_198485	ENSG00000188001	TPRG1	FAM79B	tumor protein p63 regulated 1	protein-coding	0.0026086784431498	-1.55930500734035
157	chr3	189172752	189176900	+	0	NA	Intergenic	Intergenic	-139709	NM_001329964	8626	Hs.137569	NM_003722	ENSG00000073282	TP63	AIS|B(p51A)|B(p51B)|EEC3|KET|LMS|NBP|OFC8|RHS|SHFM4|TP53CP|TP53L|TP73L|p40|p51|p53CP|p63|p73H|p73L	tumor protein p63	protein-coding	0.000579390858232405	-0.72657216381461
158	chr3	189654002	189656200	+	0	NA	Intergenic	L2c|LINE|L2	107390	NR_030642	100126340		NR_030642	ENSG00000216058	MIR944	MIRN944|hsa-mir-944|mir-944	microRNA 944	ncRNA	0.0013925031427702	-0.611595593462666
159	chr3	193587102	193589200	+	0	NA	Intergenic	MIR3|SINE|MIR	-26353	NR_146718	105374285	Hs.552531	NR_146718		LINC02038	-	long intergenic non-protein coding RNA 2038	ncRNA	0.00624466021874425	-0.877597719030147
160	chr3	193589952	193590500	+	0	NA	Intergenic	MamRep605|Unknown|Unknown	-28428	NR_146718	105374285	Hs.552531	NR_146718		LINC02038	-	long intergenic non-protein coding RNA 2038	ncRNA	8.15295167080435e-05	-1.45039945925835
161	chr3	193809052	193809250	+	0	NA	Intergenic	Intergenic	-20392	NR_136179	285389	Hs.157102	NR_136179	ENSG00000230102	LINC02028	-	long intergenic non-protein coding RNA 2028	ncRNA	0.0023175364322659	-2.00192290357014
162	chr3	197214752	197215000	+	0	NA	Intergenic	Intergenic	21656	NR_145451	100129516	Hs.635286	NR_145451		LINC02012	-	long intergenic non-protein coding RNA 2012	ncRNA	0.00238800147529672	-1.4353285759143
163	chr4	186033352	186033550	+	0	NA	Intergenic	Intergenic	-30969	NM_001151	291	Hs.246506	NM_001151	ENSG00000151729	SLC25A4	AAC1|ANT|ANT 1|ANT1|MTDPS12|MTDPS12A|PEO2|PEO3|PEOA2|T1	solute carrier family 25 member 4	protein-coding	0.00478988656519116	-1.54230152214552
164	chr5	73312302	73314300	+	0	NA	Intergenic	L2b|LINE|L2	203930	NM_001244364	64283	Hs.482521	NM_001080479	ENSG00000214944	ARHGEF28	RGNEF|RIP2|p190RHOGEF	Rho guanine nucleotide exchange factor 28	protein-coding	4.78456171677907e-05	-1.50661054612555
165	chr5	73611802	73612500	+	0	NA	Intergenic	Intergenic	-6160	NR_105010	101929082	Hs.434316	NR_105010	ENSG00000249343	LINC01333	-	long intergenic non-protein coding RNA 1333	ncRNA	0.000263907717300174	-1.32565951486788
166	chr5	74615702	74617450	+	0	NA	Intergenic	Intergenic	-16417	NM_001364187	3156	Hs.628096	NM_000859	ENSG00000113161	HMGCR	LDLCQ3	3-hydroxy-3-methylglutaryl-CoA reductase	protein-coding	0.00798494442367094	-0.765333723334754
167	chr5	75012652	75013750	+	0	NA	promoter-TSS (NM_001099271)	promoter-TSS (NM_001099271)	-56	NR_149046	441087		NM_001013716		LOC441087	-	uncharacterized LOC441087	ncRNA	0.00326450761594414	-0.930063009283058
168	chr5	90609952	90610550	+	0	NA	promoter-TSS (NR_103549)	promoter-TSS (NR_103549)	-32	NR_103549	100505994	Hs.628363	NR_103548	ENSG00000248323	LUCAT1	SCAL1|SCAT5	lung cancer associated transcript 1	ncRNA	0.00702786111624255	-1.07405601830627
169	chr5	92414152	92415000	+	0	NA	Intergenic	Intergenic	492473	NR_109825	441094	Hs.457407	NR_015369	ENSG00000237187	NR2F1-AS1	-	NR2F1 antisense RNA 1	ncRNA	0.000543508332213883	-1.18732798255801
170	chr5	92572602	92573050	+	0	NA	Intergenic	MER44B|DNA|TcMar-Tigger	334223	NR_109825	441094	Hs.457407	NR_015369	ENSG00000237187	NR2F1-AS1	-	NR2F1 antisense RNA 1	ncRNA	0.00326402447180301	-1.34497396145821
171	chr5	135389002	135390050	+	0	NA	intron (NM_000358, intron 8 of 16)	intron (NM_000358, intron 8 of 16)	24849	NM_000358	7045	Hs.369397	NM_000358	ENSG00000120708	TGFBI	BIGH3|CDB1|CDG2|CDGG1|CSD|CSD1|CSD2|CSD3|EBMD|LCD1	transforming growth factor beta induced	protein-coding	2.32656216712007e-07	-1.21790580307293
172	chr5	140900802	140901200	+	0	NA	intron (NM_001314007, intron 27 of 28)	intron (NM_001314007, intron 27 of 28)	32193	NM_032407	56097	Hs.368160	NM_018929	ENSG00000240764	PCDHGC5	PCDH-GAMMA-C5	protocadherin gamma subfamily C, 5	protein-coding	0.0013934054006279	-1.40086838739439
173	chr5	142023752	142025000	+	0	NA	promoter-TSS (NM_001257210)	promoter-TSS (NM_001257210)	-510	NM_001257210	2246	Hs.483635	NM_000800	ENSG00000113578	FGF1	AFGF|ECGF|ECGF-beta|ECGFA|ECGFB|FGF-1|FGF-alpha|FGFA|GLIO703|HBGF-1|HBGF1	fibroblast growth factor 1	protein-coding	0.00111682006947355	-1.22580546407833
174	chr5	142622602	142624500	+	0	NA	Intergenic	Intergenic	51486	NR_046816	100874372	Hs.666717	NR_046816	ENSG00000230789	ARHGAP26-IT1	-	ARHGAP26 intronic transcript 1	ncRNA	0.00578843865022458	-0.850732966477819
175	chr5	148941002	148943000	+	0	NA	Intergenic	AluY|SINE|Alu	-10999	NM_001892	1452	Hs.529862	NM_001892	ENSG00000113712	CSNK1A1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	casein kinase 1 alpha 1	protein-coding	0.00113936600330433	-1.00823943389634
176	chr5	149877002	149877700	+	0	NA	promoter-TSS (NM_001301063)	promoter-TSS (NM_001301063)	10	NM_001301063	3340	Hs.222055	NM_001543	ENSG00000070614	NDST1	HSST|MRT46|NST1	N-deacetylase and N-sulfotransferase 1	protein-coding	0.00174287672584681	-0.862323109658971
177	chr5	180648602	180651100	+	0	NA	promoter-TSS (NR_045218)	promoter-TSS (NR_045218)	-218	NR_039781	100616342		NR_039781	ENSG00000264732	MIR4638	mir-4638	microRNA 4638	ncRNA	0.00376940916736738	-0.937009633723914
178	chr6	1486002	1486200	+	0	NA	Intergenic	Intergenic	-95455	NR_106778	102466720		NR_106778	ENSG00000275859	MIR6720	hsa-mir-6720|mir-6720	microRNA 6720	ncRNA	0.00250838835274309	-1.55536035176919
179	chr6	2988502	2990250	+	0	NA	intron (NR_026856, intron 1 of 2)	CpG	1175	NR_026856	401232	Hs.720158	NM_207495		LINC01011	-	long intergenic non-protein coding RNA 1011	ncRNA	0.00988223302909392	-0.950706737161873
180	chr6	4358752	4359500	+	0	NA	Intergenic	Intergenic	-129906	NR_149117	105374895	Hs.436882	NR_149117		LINC02533	-	long intergenic non-protein coding RNA 2533	ncRNA	0.000809993596290289	-1.07728004208259
181	chr6	6687052	6687800	+	0	NA	Intergenic	Intergenic	-64367	NR_026970	285780	Hs.655737	NM_173675	ENSG00000216863	LY86-AS1	LY86-AS|LY86AS	LY86 antisense RNA 1	ncRNA	0.000677164173170639	-1.10823463903176
182	chr6	6748802	6750650	+	0	NA	Intergenic	Intergenic	-126667	NR_026970	285780	Hs.655737	NM_173675	ENSG00000216863	LY86-AS1	LY86-AS|LY86AS	LY86 antisense RNA 1	ncRNA	0.00871094066697026	-0.796204448640498
183	chr6	11769552	11773800	+	0	NA	intron (NM_001143948, intron 1 of 6)	intron (NM_001143948, intron 1 of 6)	7604	NM_001143948	84830	Hs.126409	NM_032744	ENSG00000111863	ADTRP	AIG1L|C6orf105|dJ413H6.1	androgen dependent TFPI regulating protein	protein-coding	0.00247080166956049	-0.711668997470359
184	chr6	12010952	12013800	+	0	NA	promoter-TSS (NM_002114)	promoter-TSS (NM_002114)	-169	NM_002114	3096	Hs.567284	NM_002114	ENSG00000095951	HIVEP1	CIRIP|CRYBP1|GAAP|MBP-1|PRDII-BF1|Schnurri-1|ZAS1|ZNF40|ZNF40A	human immunodeficiency virus type I enhancer binding protein 1	protein-coding	0.00386236600822135	-0.789549519431169
185	chr6	14000952	14003300	+	0	NA	Intergenic	Intergenic	76702	NM_001165033	221687	Hs.111164	NM_152737	ENSG00000180537	RNF182	-	ring finger protein 182	protein-coding	0.00613347007535347	-0.716981233632289
186	chr6	26199052	26200250	+	0	NA	promoter-TSS (NM_021065)	promoter-TSS (NM_021065)	-130	NM_021065	3013	Hs.626666	NM_021065	ENSG00000196866	HIST1H2AD	H2A.3|H2A/g|H2AFG	histone cluster 1 H2A family member d	protein-coding	0.00872472409853741	-1.07504893932002
187	chr6	27064702	27065250	+	0	NA	Intergenic	CpG	35599	NM_021058	8970	Hs.591807	NM_021058	ENSG00000124635	HIST1H2BJ	H2B/r|H2BFR|H2BJ	histone cluster 1 H2B family member j	protein-coding	0.00459156748560556	-1.61082092433379
188	chr6	27113552	27115400	+	0	NA	promoter-TSS (NM_080596)	promoter-TSS (NM_080596)	161	NM_001312653	85236	Hs.437275	NM_080593	ENSG00000197903	HIST1H2BK	H2B/S|H2BFAiii|H2BFT|H2BK	histone cluster 1 H2B family member k	protein-coding	0.00928824442448485	-0.954428912521408
189	chr6	27860552	27863550	+	0	NA	TTS (NM_003527)	TTS (NM_003527)	848	NM_003527	8348	Hs.484991	NM_003527	ENSG00000274641	HIST1H2BO	H2B.2|H2B/n|H2BFN|dJ193B12.2	histone cluster 1 H2B family member o	protein-coding	0.00016978076105848	-1.32136932244546
190	chr6	28510402	28511000	+	0	NA	Intergenic	Intergenic	14593	NR_144470	2880	Hs.248129	NM_001509	ENSG00000224586	GPX5	EGLP|GPx-5|GSHPx-5|HEL-S-75p	glutathione peroxidase 5	protein-coding	0.000987893127211446	-1.54038353463841
191	chr6	28611202	28611450	+	0	NA	Intergenic	Intergenic	10926	NR_135285	387055		NR_135285	ENSG00000235570	LINC00533	C6orf38|C6orf39	long intergenic non-protein coding RNA 533	ncRNA	0.000435905758988358	-1.63441668067367
192	chr6	28763652	28764150	+	0	NA	Intergenic	Intergenic	67553	NR_033379	401242	Hs.448285	NR_033379	ENSG00000225595	LINC01623	-	long intergenic non-protein coding RNA 1623	ncRNA	0.00394986338013706	-1.1391239761642
193	chr6	28770352	28770850	+	0	NA	Intergenic	tRNA-Ala-GCA|tRNA|tRNA	60853	NR_033379	401242	Hs.448285	NR_033379	ENSG00000225595	LINC01623	-	long intergenic non-protein coding RNA 1623	ncRNA	0.00478988656519116	-1.41913266815524
