PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
98	chr19	4909802	4910400	+	0	NA	promoter-TSS (NM_001290051)	promoter-TSS (NM_001290051)	-55	NM_001290051	29128	Hs.108106	NM_013282	ENSG00000276043	UHRF1	ICBP90|Np95|RNF106|TDRD22|hNP95|hUHRF1|huNp95	ubiquitin like with PHD and ring finger domains 1	protein-coding	0.00488857863639831	1.48476563499772
99	chr19	6372402	6373800	+	0	NA	intron (NM_032306, intron 1 of 3)	CpG	296	NM_032306	84266	Hs.111099	NM_032306	ENSG00000125652	ALKBH7	ABH7|SPATA11|UNQ6002	alkB homolog 7	protein-coding	2.74469016727234e-05	0.982186940014614
100	chr19	6530702	6531450	+	0	NA	promoter-TSS (NM_003811)	promoter-TSS (NM_003811)	39	NM_003811	8744	Hs.1524	NM_003811	ENSG00000125657	TNFSF9	4-1BB-L|CD137L|TNLG5A	TNF superfamily member 9	protein-coding	0.000551723943951356	1.578200903891
101	chr19	7069102	7069850	+	0	NA	promoter-TSS (NM_001044387)	promoter-TSS (NM_001044387)	-238	NM_024341	79230	Hs.591380	NM_024341	ENSG00000130544	ZNF557	-	zinc finger protein 557	protein-coding	0.00723297059275227	0.914567763088425
102	chr19	7985002	7986300	+	0	NA	promoter-TSS (NR_030717)	promoter-TSS (NR_030717)	-216	NR_030717	6618	Hs.631860	NM_003083	ENSG00000104976	SNAPC2	PTFDELTA|SNAP45	small nuclear RNA activating complex polypeptide 2	protein-coding	1.18052204528804e-06	1.39467473592177
103	chr19	9896052	9897000	+	0	NA	intron (NM_001353800, intron 1 of 6)	C-rich|Low_complexity|Low_complexity	333	NM_001353800	162993	Hs.665717	NM_001077624	ENSG00000196605	ZNF846	-	zinc finger protein 846	protein-coding	0.000929937198555836	1.23847872868765
104	chr19	9929402	9930550	+	0	NA	promoter-TSS (NM_001316938)	promoter-TSS (NM_001316938)	-221	NM_001316940	54850	Hs.12439	NM_017703	ENSG00000127452	FBXL12	Fbl12	F-box and leucine rich repeat protein 12	protein-coding	0.00118919740386735	0.720196844088996
105	chr19	10676302	10676950	+	0	NA	promoter-TSS (NM_023008)	promoter-TSS (NM_023008)	60	NM_023008	65095	Hs.709967	NM_023008	ENSG00000129347	KRI1	-	KRI1 homolog	protein-coding	0.000684153093915441	1.68166153230436
106	chr19	10764302	10765550	+	0	NA	promoter-TSS (NM_004516)	promoter-TSS (NM_004516)	-11	NM_017620	3609	Hs.465885	NM_004516	ENSG00000129351	ILF3	CBTF|DRBF|DRBP76|MMP4|MPHOSPH4|MPP4|MPP4110|NF-AT-90|NF110|NF110b|NF90|NF90a|NF90b|NF90c|NF90ctv|NFAR|NFAR-1|NFAR-2|NFAR110|NFAR2|NFAR90|TCP110|TCP80	interleukin enhancer binding factor 3	protein-coding	0.00381646549210374	0.979013123881475
107	chr19	10981302	10982650	+	0	NA	promoter-TSS (NM_199141)	promoter-TSS (NM_199141)	-253	NM_001370088	10498	Hs.323213	NM_199141	ENSG00000142453	CARM1	PRMT4	coactivator associated arginine methyltransferase 1	protein-coding	0.000228490457357495	0.830751450341509
108	chr19	11615852	11616800	+	0	NA	TTS (NM_001243204)	TTS (NM_001243204)	328	NM_138783	115950	Hs.465928	NM_138783	ENSG00000161914	ZNF653	E430039K05Rik|ZIP67	zinc finger protein 653	protein-coding	0.00480504073450746	1.49571984994946
109	chr19	12595502	12595850	+	0	NA	promoter-TSS (NM_152601)	promoter-TSS (NM_152601)	-46	NM_152601	163051	Hs.631623	NM_152601	ENSG00000242852	ZNF709	-	zinc finger protein 709	protein-coding	0.0037305549797537	1.11181985154299
110	chr19	12886302	12886650	+	0	NA	promoter-TSS (NM_013312)	promoter-TSS (NM_013312)	-110	NM_013312	29911	Hs.30792	NM_013312	ENSG00000095066	HOOK2	HK2	hook microtubule tethering protein 2	protein-coding	0.00383698458674098	1.02351840822804
111	chr19	14062852	14063400	+	0	NA	promoter-TSS (NM_138353)	promoter-TSS (NM_138353)	-160	NM_138353	90379	Hs.443636	NM_138353	ENSG00000132017	DCAF15	C19orf72	DDB1 and CUL4 associated factor 15	protein-coding	6.3662605948861e-05	1.57515750721236
112	chr19	14116452	14117950	+	0	NA	promoter-TSS (NM_002918)	promoter-TSS (NM_002918)	-69	NM_002918	5989	Hs.655215	NM_002918	ENSG00000132005	RFX1	EFC|RFX	regulatory factor X1	protein-coding	0.000237815103281317	1.11527182159148
113	chr19	14201552	14202300	+	0	NA	promoter-TSS (NM_138352)	promoter-TSS (NM_138352)	-363	NM_138352	90378	Hs.140309	NM_138352	ENSG00000141858	SAMD1	-	sterile alpha motif domain containing 1	protein-coding	0.00552520297711664	1.18527903661623
114	chr19	14628502	14629800	+	0	NA	promoter-TSS (NM_001300914)	promoter-TSS (NM_001300914)	58	NM_006145	3337	Hs.515210	NM_006145	ENSG00000132002	DNAJB1	HSPF1|Hdj1|Hsp40|RSPH16B|Sis1	DnaJ heat shock protein family (Hsp40) member B1	protein-coding	0.000904313700599215	1.23714940656782
115	chr19	14639952	14640750	+	0	NA	promoter-TSS (NM_001313964)	promoter-TSS (NM_001313964)	-4	NR_030369	693224		NR_030369	ENSG00000283822	MIR639	MIRN639|hsa-mir-639	microRNA 639	ncRNA	0.00143213142676898	0.849480080365034
116	chr19	15235902	15236900	+	0	NA	intron (NM_006844, intron 1 of 15)	CpG	196	NM_006844	10994	Hs.78880	NM_006844	ENSG00000105135	ILVBL	209L8|AHAS|HACL1L|ILV2H	ilvB acetolactate synthase like	protein-coding	0.00219174955066652	1.2499339039402
117	chr19	17716552	17717550	+	0	NA	exon (NM_001080421, exon 42 of 42)	exon (NM_001080421, exon 42 of 42)	50593	NM_024656	79709	Hs.418795	NM_024656	ENSG00000130309	COLGALT1	BSVD3|ColGalT 1|GLT25D1	collagen beta(1-O)galactosyltransferase 1	protein-coding	0.00424329507609627	1.06099850032962
118	chr19	17941552	17941950	+	0	NA	intron (NM_000215, intron 21 of 23)	G-rich|Low_complexity|Low_complexity	-9423	NM_005543	3640	Hs.37062	NM_005543	ENSG00000248099	INSL3	RLF|RLNL|ley-I-L	insulin like 3	protein-coding	0.00634578273044537	1.18785471934041
119	chr19	18228552	18229100	+	0	NA	intron (NM_015016, intron 2 of 26)	CpG	-19200	NM_001290024	3594	Hs.567294	NM_005535	ENSG00000096996	IL12RB1	CD212|IL-12R-BETA1|IL12RB|IMD30	interleukin 12 receptor subunit beta 1	protein-coding	0.00161212207651781	1.39593350184807
120	chr19	18303352	18304200	+	0	NA	promoter-TSS (NM_032683)	promoter-TSS (NM_032683)	-252	NM_032683	84769	Hs.515254	NM_032683	ENSG00000254858	MPV17L2	FKSG24	MPV17 mitochondrial inner membrane protein like 2	protein-coding	0.00943916233005704	1.50153012487892
121	chr19	18390302	18393350	+	0	NA	exon (NM_005354, exon 1 of 1)	exon (NM_005354, exon 1 of 1)	606	NM_005354	3727	Hs.2780	NM_005354	ENSG00000130522	JUND	AP-1	JunD proto-oncogene, AP-1 transcription factor subunit	protein-coding	1.05088226353592e-05	2.17276160387199
122	chr19	18632602	18633600	+	0	NA	promoter-TSS (NM_006532)	promoter-TSS (NM_006532)	-221	NM_006532	8178	Hs.515260	NM_006532	ENSG00000105656	ELL	C19orf17|ELL1|MEN|PPP1R68	elongation factor for RNA polymerase II	protein-coding	0.00742982132526311	0.874655867093626
123	chr19	18654252	18655000	+	0	NA	promoter-TSS (NM_001308373)	promoter-TSS (NM_001308373)	-243	NM_001308373	23770	Hs.173464	NM_012181	ENSG00000105701	FKBP8	FKBP38|FKBPr38	FKBP prolyl isomerase 8	protein-coding	0.000108486260846445	1.88749791873083
124	chr19	19302852	19303850	+	0	NA	promoter-TSS (NM_005919)	promoter-TSS (NM_005919)	-224	NM_001278728	8625	Hs.153629	NM_003721	ENSG00000064490	RFXANK	ANKRA1|BLS|F14150_1|RFX-B	regulatory factor X associated ankyrin containing protein	protein-coding	0.00429228197015327	0.874100817605909
125	chr19	36544852	36546300	+	0	NA	promoter-TSS (NM_001331102)	promoter-TSS (NM_001331102)	88	NM_001331104	199745	Hs.350209	NM_152658	ENSG00000161277	THAP8	-	THAP domain containing 8	protein-coding	0.00117718101898073	1.54957081514031
126	chr19	39339852	39341650	+	0	NA	promoter-TSS (NM_001533)	promoter-TSS (NM_001533)	-134	NM_001533	3191	Hs.644906	NM_001533	ENSG00000104824	HNRNPL	HNRPL|P/OKcl.14|hnRNP-L	heterogeneous nuclear ribonucleoprotein L	protein-coding	0.00618349477336449	1.21683845518977
127	chr19	40909402	40910400	+	0	NA	intron (NM_020956, intron 4 of 5)	AluJo|SINE|Alu	9370	NM_020956	57716	Hs.205457	NM_020956	ENSG00000105227	PRX	CMT4F	periaxin	protein-coding	0.000905165534342665	1.53291999670098
128	chr19	41769302	41770550	+	0	NA	promoter-TSS (NM_007040)	promoter-TSS (NM_007040)	-351	NM_001321208	11100	Hs.155218	NM_007040	ENSG00000105323	HNRNPUL1	E1B-AP5|E1BAP5|HNRPUL1	heterogeneous nuclear ribonucleoprotein U like 1	protein-coding	0.00100364924009108	1.13981619695809
129	chr19	41859852	41860150	+	0	NA	promoter-TSS (NM_000660)	promoter-TSS (NM_000660)	-174	NM_000660	7040	Hs.645227	NM_000660	ENSG00000105329	TGFB1	CED|DPD1|IBDIMDE|LAP|TGFB|TGFbeta	transforming growth factor beta 1	protein-coding	0.000113081562151104	1.52357416319478
130	chr19	42787652	42788650	+	0	NA	promoter-TSS (NM_015125)	promoter-TSS (NM_015125)	-666	NM_015125	23152	Hs.388236	NM_015125	ENSG00000079432	CIC	MRD45	capicua transcriptional repressor	protein-coding	0.00250699982497035	1.39163213423729
131	chr19	45347902	45349800	+	0	NA	promoter-TSS (NM_002856)	promoter-TSS (NM_002856)	-703	NM_002856	5819	Hs.655455	NM_002856	ENSG00000130202	NECTIN2	CD112|HVEB|PRR2|PVRL2|PVRR2	nectin cell adhesion molecule 2	protein-coding	0.00379733454698869	1.01430200973785
132	chr19	45457952	45458900	+	0	NA	promoter-TSS (NM_001294)	promoter-TSS (NM_001294)	176	NM_001282175	1209	Hs.444441	NM_001294	ENSG00000104853	CLPTM1	-	CLPTM1 regulator of GABA type A receptor forward trafficking	protein-coding	0.00921796599834787	1.03798171355769
133	chr19	45946652	45947850	+	0	NA	intron (NM_001369412, intron 1 of 9)	intron (NM_001369412, intron 1 of 9)	6773	NM_001369417	2067	Hs.435981	NM_001983	ENSG00000012061	ERCC1	COFS4|RAD10|UV20	ERCC excision repair 1, endonuclease non-catalytic subunit	protein-coding	0.00326096569643298	1.06319712256145
134	chr19	45970752	45973600	+	0	NA	intron (NM_006732, intron 1 of 3)	CpG	922	NM_006732	2354	Hs.590958	NM_006732	ENSG00000125740	FOSB	AP-1|G0S3|GOS3|GOSB	FosB proto-oncogene, AP-1 transcription factor subunit	protein-coding	0.0012820060266592	1.70302776590349
135	chr19	46295752	46296550	+	0	NA	promoter-TSS (NM_004943)	promoter-TSS (NM_004943)	-48	NM_004943	1762	Hs.515474	NM_004943	ENSG00000185800	DMWD	D19S593E|DMR-N9|DMRN9|gene59	DM1 locus, WD repeat containing	protein-coding	0.00341653605532845	0.802798883755146
136	chr19	47363252	47364550	+	0	NA	promoter-TSS (NM_004491)	promoter-TSS (NM_004491)	-353	NM_004491	2909	Hs.509447	NM_004491	ENSG00000160007	ARHGAP35	GRF-1|GRLF1|P190-A|P190A|p190ARhoGAP|p190RhoGAP	Rho GTPase activating protein 35	protein-coding	0.00604791639085537	1.04940856059669
137	chr19	47729302	47731900	+	0	NA	promoter-TSS (NR_036159)	promoter-TSS (NR_036159)	-325	NR_036159	100422832		NR_036159	ENSG00000284411	MIR3191	mir-3191	microRNA 3191	ncRNA	0.00049346470921095	1.96049971398473
138	chr19	47759502	47761100	+	0	NA	intron (NM_015603, intron 1 of 11)	CpG	519	NM_015603	26093	Hs.227782	NM_015603	ENSG00000105321	CCDC9	-	coiled-coil domain containing 9	protein-coding	0.00226446537944496	0.692720526681517
139	chr19	48866352	48867850	+	0	NA	promoter-TSS (NR_130317)	promoter-TSS (NR_130317)	96	NM_018273	55260	Hs.351335	NM_018273	ENSG00000161558	TMEM143	-	transmembrane protein 143	protein-coding	0.00293906576737799	1.35800768968415
140	chr19	48995952	48997150	+	0	NA	intron (NM_001080434, intron 13 of 15)	(CCCCG)n|Simple_repeat|Simple_repeat	19895	NM_001080434	114783	Hs.207426	NM_001080434	ENSG00000142235	LMTK3	LMR3|PPP1R101|TYKLM3	lemur tyrosine kinase 3	protein-coding	0.000278206284629258	0.824873318571007
141	chr19	49137702	49139100	+	0	NA	intron (NM_001352, intron 2 of 3)	intron (NM_001352, intron 2 of 3)	2235	NM_001352	1628	Hs.414480	NM_001352	ENSG00000105516	DBP	DABP|taxREB302	D-box binding PAR bZIP transcription factor	protein-coding	0.00539958364998741	1.20125196362313
142	chr19	49468302	49469400	+	0	NA	exon (NM_000146, exon 1 of 4)	exon (NM_000146, exon 1 of 4)	285	NM_000146	2512	Hs.433670	NM_000146	ENSG00000087086	FTL	LFTD|NBIA3	ferritin light chain	protein-coding	0.00144329525156879	1.50061395206388
143	chr19	49621902	49622700	+	0	NA	promoter-TSS (NM_003660)	promoter-TSS (NM_003660)	99	NM_018111	55150	Hs.458310	NM_018111	ENSG00000221916	C19orf73	-	chromosome 19 open reading frame 73	protein-coding	0.00122581396296754	1.07353270394102
144	chr19	50036902	50037700	+	0	NA	intron (NM_020650, intron 2 of 6)	CpG	6041	NM_020650	57333	Hs.567550	NM_020650	ENSG00000142552	RCN3	RLP49	reticulocalbin 3	protein-coding	0.00299276081229848	1.29624387132024
145	chr19	50143152	50145700	+	0	NA	Intergenic	MSR1|Satellite|Satellite	-1026	NM_006270	6237	Hs.515536	NM_006270	ENSG00000126458	RRAS	R-Ras	RAS related	protein-coding	0.00913029441605645	1.38724854789956
146	chr19	50379402	50381850	+	0	NA	promoter-TSS (NM_001168222)	promoter-TSS (NM_001168222)	-14	NM_001098633	84335	Hs.515542	NM_032375	ENSG00000204673	AKT1S1	Lobe|PRAS40	AKT1 substrate 1	protein-coding	0.00464407853056439	1.40100869764013
147	chr19	54693002	54695600	+	0	NA	promoter-TSS (NM_001146083)	promoter-TSS (NM_001146083)	106	NM_024075	79042	Hs.15580	NM_024075	ENSG00000170892	TSEN34	LENG5|PCH2C|SEN34|SEN34L	tRNA splicing endonuclease subunit 34	protein-coding	0.00300039407506692	0.805445754511724
148	chr19	55677402	55678550	+	0	NA	promoter-TSS (NM_001256715)	promoter-TSS (NM_001256715)	5	NM_001256715	352909	Hs.351582	NM_178837	ENSG00000167646	DNAAF3	C19orf51|CILD2|DAB1|PCD|PF22	dynein axonemal assembly factor 3	protein-coding	0.00161212207651781	0.972456632953202
149	chr19	55918402	55919850	+	0	NA	promoter-TSS (NM_014501)	promoter-TSS (NM_014501)	30	NM_014501	27338	Hs.396393	NM_014501	ENSG00000108106	UBE2S	E2-EPF|E2EPF|EPF5	ubiquitin conjugating enzyme E2 S	protein-coding	0.00599592997971487	1.66703593383955
150	chr19	55972902	55973500	+	0	NA	promoter-TSS (NM_024710)	promoter-TSS (NM_024710)	-192	NM_024710	79763	Hs.467306	NM_024710	ENSG00000063241	ISOC2	-	isochorismatase domain containing 2	protein-coding	0.00100364924009108	0.821430087347647
151	chr19	55987552	55988650	+	0	NA	5' UTR (NM_033113, exon 1 of 3)	5' UTR (NM_033113, exon 1 of 3)	117	NM_033113	89887	Hs.525209	NM_033113	ENSG00000197483	ZNF628	ZEC|Zfp628	zinc finger protein 628	protein-coding	0.00136865911595201	1.33377734270754
152	chr19	56110202	56112050	+	0	NA	promoter-TSS (NM_032836)	promoter-TSS (NM_032836)	-243	NM_032836	84922	Hs.515617	NM_032836	ENSG00000179943	FIZ1	ZNF798	FLT3 interacting zinc finger 1	protein-coding	0.00272293214174079	1.19093317284593
153	chr19	56165002	56167050	+	0	NA	5' UTR (NM_001012478, exon 1 of 12)	5' UTR (NM_001012478, exon 1 of 12)	610	NM_001012478	11338	Hs.528007	NM_007279	ENSG00000063244	U2AF2	U2AF65	U2 small nuclear RNA auxiliary factor 2	protein-coding	0.000919029025708051	1.71972606983926
154	chr2	36565352	36566200	+	0	NA	Intergenic	Intergenic	16937	NR_037631	100288911	Hs.432924	NR_037631		CRIM1-DT	-	CRIM1 divergent transcript	ncRNA	0.00584229080528835	1.07953734068867
155	chr2	39820952	39821200	+	0	NA	intron (NR_037875, intron 5 of 5)	intron (NR_037875, intron 5 of 5)	-71562	NM_001167959	130733	Hs.40808	NM_152390	ENSG00000152154	TMEM178A	TMEM178	transmembrane protein 178A	protein-coding	0.00327292403845944	0.818643612011408
156	chr2	47402052	47404400	+	0	NA	intron (NM_001305624, intron 1 of 6)	CpG	424	NM_001743	805	Hs.468442	NM_001743	ENSG00000143933	CALM2	CALM|CALML2|CAM1|CAM3|CAMC|CAMII|CAMIII|LQT15|PHKD|PHKD2|caM	calmodulin 2	protein-coding	0.00630841380023174	1.40671310009718
157	chr2	58133352	58133600	+	0	NA	Intergenic	Intergenic	-1310	NM_001288837	7444	Hs.715298	NM_006296	ENSG00000028116	VRK2	-	VRK serine/threonine kinase 2	protein-coding	0.00449165705038126	0.815100281737279
158	chr2	80162952	80163750	+	0	NA	intron (NM_001164883, intron 7 of 16)	intron (NM_001164883, intron 7 of 16)	-69642	NR_107047	102465877		NR_107047	ENSG00000276917	MIR8080	hsa-mir-8080	microRNA 8080	ncRNA	0.00882166761980139	0.911782076584017
159	chr2	91763252	91763350	+	0	NA	Intergenic	Intergenic	84674	NR_027238	654342	Hs.469287	NR_027238		LSP1P4	-	LSP1 pseudogene 4	pseudo	0.00931049508808144	1.05632416757578
160	chr2	91816152	91817100	+	0	NA	intron (NR_160763, intron 3 of 3)	intron (NR_160763, intron 3 of 3)	31349	NR_027238	654342	Hs.469287	NR_027238		LSP1P4	-	LSP1 pseudogene 4	pseudo	0.000857550443569621	0.801888876856448
161	chr2	106720902	106721300	+	0	NA	intron (NM_025076, intron 11 of 14)	intron (NM_025076, intron 11 of 14)	34236	NM_001253876	80146	Hs.469561	NM_025076	ENSG00000115652	UXS1	SDR6E1|UGD	UDP-glucuronate decarboxylase 1	protein-coding	0.00421548654272496	1.23745127263464
162	chr2	114082402	114083950	+	0	NA	Intergenic	Intergenic	-46678	NM_013953	7849	Hs.469728	NM_003466	ENSG00000125618	PAX8	-	paired box 8	protein-coding	0.00424119571241201	1.44419168177776
163	chr2	127117202	127117400	+	0	NA	Intergenic	MIRb|SINE|MIR	-241739	NR_146970	105373600	Hs.555059	NR_146970	ENSG00000226813	LINC01941	-	long intergenic non-protein coding RNA 1941	ncRNA	0.00817050394170335	1.0065855426231
164	chr2	133012652	133012950	+	0	NA	intron (NR_027020, intron 1 of 4)	SSU-rRNA_Hsa|rRNA|rRNA	1852	NR_031608	100313824		NR_031608	ENSG00000221288	MIR663B	MIRN663B|mir-663b	microRNA 663b	ncRNA	4.99844938051093e-05	1.05895236170024
165	chr2	173892302	173892450	+	0	NA	intron (NM_001282900, intron 21 of 26)	intron (NM_001282900, intron 21 of 26)	-48198	NM_016653	51776	Hs.444451	NM_016653	ENSG00000091436	MAP3K20	AZK|CNM6|MLK7|MLT|MLTK|MLTKalpha|MLTKbeta|MRK|SFMMP|ZAK|mlklak|pk	mitogen-activated protein kinase kinase kinase 20	protein-coding	0.00817674877120286	1.26782724373714
166	chr2	213432352	213432800	+	0	NA	Intergenic	Intergenic	-29050	NM_005235	2066	Hs.390729	NM_005235	ENSG00000178568	ERBB4	ALS19|HER4|p180erbB4	erb-b2 receptor tyrosine kinase 4	protein-coding	0.00429480094961564	0.789310078432445
167	chr2	220252002	220253700	+	0	NA	promoter-TSS (NM_001319120)	promoter-TSS (NM_001319120)	-217	NR_134970	23549	Hs.258551	NM_012100	ENSG00000123992	DNPEP	ASPEP|DAP	aspartyl aminopeptidase	protein-coding	0.00110001557625745	0.728614067904264
168	chr2	230045402	230045700	+	0	NA	intron (NM_001100818, intron 1 of 2)	LSU-rRNA_Hsa|rRNA|rRNA	51257	NM_001330156	55022	Hs.745038	NM_017933	ENSG00000153823	PID1	HMFN2073|NYGGF4|P-CLI1|PCLI1	phosphotyrosine interaction domain containing 1	protein-coding	0.00385926477561962	0.781195595377813
169	chr2	232571052	232575350	+	0	NA	promoter-TSS (NM_002823)	promoter-TSS (NM_002823)	-34	NM_001099285	5757	Hs.459927	NM_002823	ENSG00000187514	PTMA	TMSA	prothymosin alpha	protein-coding	0.00300039407506692	1.22597412542851
170	chr20	26188752	26190350	+	0	NA	promoter-TSS (NR_030386)	promoter-TSS (NR_030386)	318	NR_040095	284801	Hs.370699	NR_040095	ENSG00000227195	MIR663AHG	-	MIR663A host gene	ncRNA	2.60100330968244e-08	1.0882066645416
171	chr20	29901002	29901500	+	0	NA	Intergenic	Intergenic	-4863	NM_001037731	245930	Hs.580703	NM_001037731	ENSG00000215545	DEFB116	DEFB-16	defensin beta 116	protein-coding	0.00532237461637872	0.810984817888188
172	chr20	30191802	30193700	+	0	NA	promoter-TSS (NM_002165)	promoter-TSS (NM_002165)	-341	NM_181353	3397	Hs.504609	NM_002165	ENSG00000125968	ID1	ID|bHLHb24	inhibitor of DNA binding 1, HLH protein	protein-coding	0.00484320236317772	1.61953140727865
173	chr20	30249402	30250250	+	0	NA	Intergenic	MIR|SINE|MIR	24111	NM_032609	84701	Hs.277101	NM_032609	ENSG00000131055	COX4I2	COX4|COX4-2|COX4B|COX4L2|COXIV-2|dJ857M17.2	cytochrome c oxidase subunit 4I2	protein-coding	0.00143636126128992	1.63925927173438
174	chr20	30945252	30947300	+	0	NA	promoter-TSS (NM_001363734)	promoter-TSS (NM_001363734)	129	NM_015338	171023	Hs.374043	NM_015338	ENSG00000171456	ASXL1	BOPS|MDS	ASXL transcriptional regulator 1	protein-coding	0.00642356186602239	1.1730697299763
175	chr20	50073052	50074050	+	0	NA	intron (NM_012340, intron 5 of 10)	intron (NM_012340, intron 5 of 10)	-4037	NR_036162	100422889		NR_036162	ENSG00000266761	MIR3194	mir-3194	microRNA 3194	ncRNA	0.00374322578746241	1.47904594387272
176	chr21	9825352	9829750	+	0	NA	Intergenic	SSU-rRNA_Hsa|rRNA|rRNA	1101	NR_162105	113218501		NR_162105		MIR10396A	-	microRNA 10396a	ncRNA	1.7612542876622e-09	0.824001734514798
177	chr21	9834452	9838450	+	0	NA	Intergenic	L3|LINE|CR1	10001	NR_162105	113218501		NR_162105		MIR10396A	-	microRNA 10396a	ncRNA	0.0018971981312441	1.0068698977563
178	chr21	25226202	25226350	+	0	NA	Intergenic	L2c|LINE|L2	467414	NR_109963	101927869	Hs.555591	NR_109963	ENSG00000224832	LINC01689	-	long intergenic non-protein coding RNA 1689	ncRNA	0.00444048062904245	1.05587516064848
179	chr21	40813502	40813900	+	0	NA	intron (NM_152505, intron 1 of 9)	intron (NM_152505, intron 1 of 9)	2427	NM_152505	150082	Hs.517284	NM_152505	ENSG00000157578	LCA5L	C21orf13	lebercilin LCA5 like	protein-coding	0.00440336554461414	0.999263187361496
180	chr21	44527352	44528150	+	0	NA	promoter-TSS (NM_001025203)	promoter-TSS (NM_001025203)	-35	NM_001320651	102724594	Hs.365116	NM_001320646	ENSG00000275895	U2AF1L5	-	U2 small nuclear RNA auxiliary factor 1 like 5	protein-coding	0.00199462915373413	1.40919090207572
181	chr21	45553002	45553800	+	0	NA	promoter-TSS (NM_001363761)	promoter-TSS (NM_001363761)	-93	NR_135220	8209	Hs.413482	NM_004649	ENSG00000160221	GATD3A	C21orf33|ES1|GATD3|GT335|HES1|KNPH|KNPI	glutamine amidotransferase like class 1 domain containing 3A	protein-coding	0.00481201346209811	0.961752807194747
182	chr21	46237352	46238400	+	0	NA	exon (NM_001286416, exon 1 of 4)	exon (NM_001286416, exon 1 of 4)	101	NM_006936	6612	Hs.474005	NM_006936	ENSG00000184900	SUMO3	SMT3A|SMT3H1|SUMO-3|Smt3B	small ubiquitin like modifier 3	protein-coding	0.00553021334287199	0.746770524408238
183	chr21	46293052	46294200	+	0	NA	promoter-TSS (NM_004339)	promoter-TSS (NM_004339)	-21	NM_004339	754	Hs.474010	NM_004339	ENSG00000183255	PTTG1IP	C21orf1|C21orf3|PBF	PTTG1 interacting protein	protein-coding	0.000551723943951356	1.60222622715525
184	chr21	47648152	47649600	+	0	NA	promoter-TSS (NR_110566)	promoter-TSS (NR_110566)	-138	NM_001001438	4047	Hs.596543	NM_002340	ENSG00000160285	LSS	CTRCT44|HYPT14|OSC	lanosterol synthase	protein-coding	0.00301850461807814	0.906515223362694
185	chr22	20004152	20004750	+	0	NA	promoter-TSS (NM_001670)	promoter-TSS (NM_001670)	-72	NM_001322163	128989	Hs.474233	NM_152906	ENSG00000183597	TANGO2	C22orf25|MECRCN	transport and golgi organization 2 homolog	protein-coding	9.60453385446663e-05	1.13770380918652
186	chr22	21056852	21057700	+	0	NA	intron (NR_026815, intron 2 of 7)	CpG-17568	1874	NR_026815	84222	Hs.546454	NM_032262	ENSG00000226287	TMEM191A	TMEM191AP	transmembrane protein 191A (pseudogene)	pseudo	0.00667227634866848	0.846488674451583
187	chr22	29278702	29280150	+	0	NA	promoter-TSS (NM_001206998)	promoter-TSS (NM_001206998)	-134	NM_001206998	84133	Hs.604200	NM_032173	ENSG00000183579	ZNRF3	BK747E2.3|RNF203	zinc and ring finger 3	protein-coding	4.81643617291313e-07	1.21182269542264
188	chr22	29977002	29977300	+	0	NA	promoter-TSS (NM_003634)	promoter-TSS (NM_003634)	-49	NM_003634	8508	Hs.173878	NM_003634	ENSG00000184117	NIPSNAP1	-	nipsnap homolog 1	protein-coding	0.000775570262630593	1.43392247990501
189	chr22	39915652	39917150	+	0	NA	promoter-TSS (NM_001675)	promoter-TSS (NM_001675)	-163	NM_001675	468	Hs.496487	NM_001675	ENSG00000128272	ATF4	CREB-2|CREB2|TAXREB67|TXREB	activating transcription factor 4	protein-coding	0.00662533456590544	1.59209293268693
190	chr3	18020902	18021050	+	0	NA	intron (NR_161333, intron 1 of 4)	intron (NR_161333, intron 1 of 4)	16932	NR_161333	339862	Hs.652981	NR_046199		LOC339862	-	uncharacterized LOC339862	ncRNA	0.000518045902525774	1.26483611497572
191	chr3	106990702	106990950	+	0	NA	intron (NR_028302, intron 1 of 3)	intron (NR_028302, intron 1 of 3)	31287	NR_028302	344595	Hs.543039	NR_028301	ENSG00000243701	DUBR	DUM|LINC00883|LINC0883	DPPA2 upstream binding RNA	ncRNA	0.00662533456590544	0.831974631982941
192	chr3	128839102	128841200	+	0	NA	exon (NM_001204888, exon 1 of 3)	exon (NM_001204888, exon 1 of 3)	496	NM_001204886	339122	Hs.381132	NM_198490	ENSG00000172780	RAB43	RAB11B|RAB41	RAB43, member RAS oncogene family	protein-coding	0.00642571156650961	0.745871407072887
193	chr3	147793952	147794200	+	0	NA	Intergenic	Intergenic	-1870	NR_134937	100507461	Hs.112623	NR_134937	ENSG00000241131	LINC02032	-	long intergenic non-protein coding RNA 2032	ncRNA	0.000486325477160785	0.875109445193397
194	chr3	150439102	150439750	+	0	NA	Intergenic	Intergenic	17346	NR_121657	101928105		NR_121657		LOC101928105	-	uncharacterized LOC101928105	ncRNA	0.00738871289518884	0.941574203662386
