PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
230	chr11	128391602	128393150	+	0	NA	promoter-TSS (NR_106738)	promoter-TSS (NR_106738)	91	NR_106738	102466104		NR_106738	ENSG00000276176	MIR6090	hsa-mir-6090	microRNA 6090	ncRNA	0.000568476879031417	-0.596088997729008
231	chr11	129507352	129508200	+	0	NA	Intergenic	L2c|LINE|L2	-20612	NR_120582	101929557	Hs.385785	NR_120582	ENSG00000281097	LINC01395	-	long intergenic non-protein coding RNA 1395	ncRNA	0.00210164735944637	-0.979609801980577
232	chr11	129509052	129509750	+	0	NA	Intergenic	Intergenic	-22237	NR_120582	101929557	Hs.385785	NR_120582	ENSG00000281097	LINC01395	-	long intergenic non-protein coding RNA 1395	ncRNA	0.000347644675608488	-0.836660797700521
233	chr11	129512852	129514500	+	0	NA	Intergenic	Intergenic	-26512	NR_120582	101929557	Hs.385785	NR_120582	ENSG00000281097	LINC01395	-	long intergenic non-protein coding RNA 1395	ncRNA	0.00582555447792501	-0.725889587361863
234	chr11	129871402	129873850	+	0	NA	non-coding (NR_024233, exon 1 of 1)	non-coding (NR_024233, exon 1 of 1)	104	NM_001367892	56980	Hs.275086	NM_020228	ENSG00000170325	PRDM10	PFM7|TRIS	PR/SET domain 10	protein-coding	0.000218862946120172	-0.744151257524603
235	chr11	130036402	130036650	+	0	NA	intron (NM_021978, intron 1 of 18)	L3|LINE|CR1	6849	NM_021978	6768	Hs.504315	NM_021978	ENSG00000149418	ST14	ARCI11|HAI|MT-SP1|MTSP1|PRSS14|SNC19|TADG15|TMPRSS14	suppression of tumorigenicity 14	protein-coding	0.00365073980452779	-0.987671716432951
236	chr11	130785752	130786800	+	0	NA	non-coding (NR_144939, exon 1 of 12)	non-coding (NR_144939, exon 1 of 12)	106	NM_001347919	399979	Hs.444024	NM_014758	ENSG00000120451	SNX19	CHET8	sorting nexin 19	protein-coding	0.00746663407585295	-0.596633016584267
237	chr11	132502352	132503550	+	0	NA	intron (NM_001319105, intron 3 of 7)	intron (NM_001319105, intron 3 of 7)	310581	NM_001319106	4978	Hs.4817	NM_002545	ENSG00000183715	OPCML	IGLON1|OBCAM|OPCM	opioid binding protein/cell adhesion molecule like	protein-coding	0.00604791639085537	-0.748535136648164
238	chr12	3277502	3278500	+	0	NA	intron (NM_006675, intron 2 of 8)	intron (NM_006675, intron 2 of 8)	91456	NM_006675	10867	Hs.504517	NM_006675	ENSG00000011105	TSPAN9	NET-5|NET5|PP1057	tetraspanin 9	protein-coding	0.00791061956095855	-0.604131410093236
239	chr12	6454552	6455050	+	0	NA	Intergenic	Intergenic	-3518	NM_001065	7132	Hs.279594	NM_001065	ENSG00000067182	TNFRSF1A	CD120a|FPF|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR55|TNFR60|p55|p55-R|p60	TNF receptor superfamily member 1A	protein-coding	0.00738465969513396	-1.28297010593434
240	chr12	7052452	7054100	+	0	NA	promoter-TSS (NM_138425)	promoter-TSS (NM_138425)	91	NM_138425	113246	Hs.405913	NM_138425	ENSG00000111678	C12orf57	C10|GRCC10	chromosome 12 open reading frame 57	protein-coding	0.00271313932080922	-0.817698044307246
241	chr12	13043152	13045200	+	0	NA	5' UTR (NM_003979, exon 1 of 4)	5' UTR (NM_003979, exon 1 of 4)	220	NM_003979	9052	Hs.631733	NM_003979	ENSG00000013588	GPRC5A	GPCR5A|PEIG-1|RAI3|RAIG1|TIG1	G protein-coupled receptor class C group 5 member A	protein-coding	0.0020704676693723	-0.603122024829991
242	chr12	13250702	13255300	+	0	NA	intron (NM_001206842, intron 1 of 5)	L2c|LINE|L2	3600	NM_001080555	83445	Hs.240053	NM_031289	ENSG00000111305	GSG1	-	germ cell associated 1	protein-coding	0.00516911493148474	-0.568111639277468
243	chr12	14922302	14924450	+	0	NA	TTS (NM_175054)	TTS (NM_175054)	689	NM_175054	121504	Hs.745457	NM_175054	ENSG00000197837	HIST4H4	H4/p	histone cluster 4 H4	protein-coding	0.00349582739190791	-0.656529550636253
244	chr12	14982002	14982100	+	0	NA	3' UTR (NM_021071, exon 3 of 3)	3' UTR (NM_021071, exon 3 of 3)	14409	NM_021071	420	Hs.591158	NM_021071	ENSG00000111339	ART4	ARTC4|CD297|DO|DO/ART4|DOK1	ADP-ribosyltransferase 4 (Dombrock blood group)	protein-coding	0.00104187513847607	-1.27598237234422
245	chr12	21590102	21591450	+	0	NA	promoter-TSS (NM_001350912)	promoter-TSS (NM_001350912)	-73	NM_001350912	79912	Hs.709545	NM_024854	ENSG00000121350	PYROXD1	MFM8	pyridine nucleotide-disulphide oxidoreductase domain 1	protein-coding	0.00618144435061923	-0.471349473272199
246	chr12	25928802	25929400	+	0	NA	Intergenic	Intergenic	97911	NR_036188	100422897		NR_036188	ENSG00000283603	MIR4302	-	microRNA 4302	ncRNA	1.34145096060557e-05	-1.03049204241556
247	chr12	26427302	26428450	+	0	NA	Intergenic	Intergenic	79370	NM_005086	8082	Hs.183428	NM_005086	ENSG00000123096	SSPN	DAGA5|KRAG|NSPN|SPN1|SPN2	sarcospan	protein-coding	0.00345212709800934	-0.66251171063148
248	chr12	30945552	30948200	+	0	NA	Intergenic	AluY|SINE|Alu	-1739	NR_040245	100287314	Hs.355210	NR_040245		LINC00941	lncRNA-MUF	long intergenic non-protein coding RNA 941	ncRNA	0.000401438403472767	-0.711837059345875
249	chr12	30948152	30950800	+	0	NA	intron (NR_040245, intron 1 of 4)	CpG	861	NR_040245	100287314	Hs.355210	NR_040245		LINC00941	lncRNA-MUF	long intergenic non-protein coding RNA 941	ncRNA	1.60186325477342e-08	-0.913030958674304
250	chr12	31647402	31647800	+	0	NA	intron (NM_144973, intron 2 of 20)	MER51A|LTR|ERV1	-95256	NR_046909	100874249	Hs.627628	NR_046909	ENSG00000255867	DENND5B-AS1	-	DENND5B antisense RNA 1	ncRNA	0.000568476879031417	-0.855000891728084
251	chr12	31811952	31812900	+	0	NA	promoter-TSS (NM_001135863)	promoter-TSS (NM_001135863)	-196	NM_001135863	254013	Hs.740628	NM_173802	ENSG00000139160	ETFBKMT	C12orf72|ETFB-KMT|METTL20	electron transfer flavoprotein subunit beta lysine methyltransferase	protein-coding	0.00104187513847607	-0.595160794289458
252	chr12	31885902	31886200	+	0	NA	Intergenic	LTR33|LTR|ERVL	-3943	NM_001278412	196394	Hs.585084	NM_001113402	ENSG00000151743	AMN1	-	antagonist of mitotic exit network 1 homolog	protein-coding	0.00240580572158432	-1.01904076065042
253	chr12	50236502	50237100	+	0	NA	promoter-TSS (NM_181708)	promoter-TSS (NM_181708)	88	NM_181708	144233	Hs.142736	NM_181708	ENSG00000186666	BCDIN3D	-	BCDIN3 domain containing RNA methyltransferase	protein-coding	8.56630578819314e-05	-1.26090277520365
254	chr12	50339402	50339600	+	0	NA	Intergenic	LTR85c|LTR|Gypsy?	-5023	NM_000486	359	Hs.130730	NM_000486	ENSG00000167580	AQP2	AQP-CD|WCH-CD	aquaporin 2	protein-coding	0.00801659740419339	-1.15726938235062
255	chr12	63177702	63178250	+	0	NA	intron (NM_020700, intron 4 of 9)	intron (NM_020700, intron 4 of 9)	150954	NM_020700	57460	Hs.435479	NM_020700	ENSG00000111110	PPM1H	ARHCL1|NERPP-2C|URCC2	protein phosphatase, Mg2+/Mn2+ dependent 1H	protein-coding	0.00148244628099219	-1.19906668116718
256	chr12	63179652	63181150	+	0	NA	intron (NM_020700, intron 4 of 9)	LTR33|LTR|ERVL	148529	NM_020700	57460	Hs.435479	NM_020700	ENSG00000111110	PPM1H	ARHCL1|NERPP-2C|URCC2	protein phosphatase, Mg2+/Mn2+ dependent 1H	protein-coding	0.00553817401841005	-0.846272488623121
257	chr12	64237152	64238550	+	0	NA	promoter-TSS (NM_001346201)	promoter-TSS (NM_001346201)	-629	NM_001346201	57522	Hs.210751	NM_020762	ENSG00000196935	SRGAP1	ARHGAP13|NMTC2	SLIT-ROBO Rho GTPase activating protein 1	protein-coding	0.00449149290753134	-0.586379422335001
258	chr12	64567302	64567700	+	0	NA	Intergenic	MLT1B|LTR|ERVL-MaLR	48575	NM_001300940	144577	Hs.444671	NM_152440	ENSG00000174206	C12orf66	-	chromosome 12 open reading frame 66	protein-coding	0.00683732856233694	-0.95686909628377
259	chr12	64845452	64846950	+	0	NA	intron (NM_013254, intron 1 of 20)	CpG	301	NM_013254	29110	Hs.505874	NM_013254	ENSG00000183735	TBK1	FTDALS4|IIAE8|NAK|T2K	TANK binding kinase 1	protein-coding	0.00100364924009108	-0.916019437434814
260	chr12	67662052	67664050	+	0	NA	promoter-TSS (NM_018448)	promoter-TSS (NM_018448)	-87	NM_001329674	55832	Hs.546407	NM_018448	ENSG00000111530	CAND1	TIP120|TIP120A	cullin associated and neddylation dissociated 1	protein-coding	0.00550081232776506	-0.745668773680236
261	chr12	69080352	69081250	+	0	NA	promoter-TSS (NM_001330192)	promoter-TSS (NM_001330192)	43	NM_001330192	57122	Hs.524574	NM_020401	ENSG00000111581	NUP107	NPHS11|NUP84|ODG6|ODG6; GAMOS7	nucleoporin 107	protein-coding	0.000495306736307945	-0.925145107049823
262	chr12	75784452	75785400	+	0	NA	promoter-TSS (NM_001270396)	promoter-TSS (NM_001270396)	57	NM_001270396	144321	Hs.406728	NM_152436	ENSG00000180481	GLIPR1L2	-	GLIPR1 like 2	protein-coding	0.00801659740419339	-0.574948725051976
263	chr12	76053852	76055150	+	0	NA	Intergenic	MIRb|SINE|MIR	-149112	NM_007043	11103	Hs.645517	NM_007043	ENSG00000111615	KRR1	HRB2|RIP-1	KRR1 small subunit processome component homolog	protein-coding	9.53658025960463e-05	-1.01854335299604
264	chr12	76058802	76059500	+	0	NA	Intergenic	Intergenic	-153762	NM_007043	11103	Hs.645517	NM_007043	ENSG00000111615	KRR1	HRB2|RIP-1	KRR1 small subunit processome component homolog	protein-coding	0.00131133929635245	-1.24504751713099
265	chr12	76244352	76245000	+	0	NA	Intergenic	Intergenic	180880	NM_007350	22822	Hs.602085	NM_007350	ENSG00000139289	PHLDA1	DT1P1B11|PHRIP|TDAG51	pleckstrin homology like domain family A member 1	protein-coding	0.00599592997971487	-0.988541713482239
266	chr12	76256452	76257650	+	0	NA	Intergenic	LTR90A|LTR|LTR	168505	NM_007350	22822	Hs.602085	NM_007350	ENSG00000139289	PHLDA1	DT1P1B11|PHRIP|TDAG51	pleckstrin homology like domain family A member 1	protein-coding	0.00219174955066652	-1.26274487793382
267	chr12	76371502	76373350	+	0	NA	Intergenic	Intergenic	53130	NM_007350	22822	Hs.602085	NM_007350	ENSG00000139289	PHLDA1	DT1P1B11|PHRIP|TDAG51	pleckstrin homology like domain family A member 1	protein-coding	0.00953705645870422	-0.901893380382554
268	chr12	77157452	77158850	+	0	NA	intron (NM_001359626, intron 1 of 16)	CpG	113	NM_001359626	23390	Hs.4014	NM_015336	ENSG00000186908	ZDHHC17	DHHC-17|HIP14|HIP3|HSPC294|HYPH	zinc finger DHHC-type containing 17	protein-coding	0.00547857763018172	-0.689477781065468
269	chr12	83044202	83045800	+	0	NA	Intergenic	Intergenic	-35684	NM_152588	160335	Hs.577775	NM_152588	ENSG00000179104	TMTC2	IBDBP1	transmembrane O-mannosyltransferase targeting cadherins 2	protein-coding	0.00202266832424204	-0.645428068449773
270	chr12	83079502	83082250	+	0	NA	promoter-TSS (NM_001320322)	promoter-TSS (NM_001320322)	-58	NM_001320322	160335	Hs.577775	NM_152588	ENSG00000179104	TMTC2	IBDBP1	transmembrane O-mannosyltransferase targeting cadherins 2	protein-coding	0.00207375016749269	-0.540124885308156
271	chr12	88535302	88536850	+	0	NA	promoter-TSS (NM_001366583)	promoter-TSS (NM_001366583)	-8	NM_001366580	160418	Hs.331268	NM_181783	ENSG00000139324	TMTC3	LIS8|SMILE	transmembrane O-mannosyltransferase targeting cadherins 3	protein-coding	3.95880979603693e-05	-0.570503223794863
272	chr12	90101802	90104200	+	0	NA	promoter-TSS (NM_001366523)	promoter-TSS (NM_001366523)	142	NM_001366530	490	Hs.506276	NM_001682	ENSG00000070961	ATP2B1	PMCA1|PMCA1kb	ATPase plasma membrane Ca2+ transporting 1	protein-coding	0.00227338881907549	-0.557158309466166
273	chr12	96613452	96614000	+	0	NA	intron (NM_005230, intron 1 of 4)	intron (NM_005230, intron 1 of 4)	25573	NM_005230	2004	Hs.46523	NM_005230	ENSG00000111145	ELK3	ERP|NET|SAP-2|SAP2	ETS transcription factor ELK3	protein-coding	9.22365276461886e-05	-0.809060651729712
274	chr12	98896552	98898600	+	0	NA	promoter-TSS (NR_038383)	promoter-TSS (NR_038383)	57	NR_038383	643770	Hs.129589	NR_038383	ENSG00000245017	LINC02453	-	long intergenic non-protein coding RNA 2453	ncRNA	0.00326096569643298	-0.717887286278043
275	chr12	99037552	99040450	+	0	NA	promoter-TSS (NM_153687)	promoter-TSS (NM_153687)	-67	NM_013229	317	Hs.552567	NM_001160	ENSG00000120868	APAF1	APAF-1|CED4	apoptotic peptidase activating factor 1	protein-coding	0.00127786240480137	-0.616613577189729
276	chr12	100660102	100662050	+	0	NA	promoter-TSS (NM_001319311)	promoter-TSS (NM_001319311)	-86	NM_001330253	55681	Hs.506481	NM_017988	ENSG00000136021	SCYL2	CVAK104	SCY1 like pseudokinase 2	protein-coding	0.000675818495431288	-0.708972046551373
277	chr12	102270702	102272300	+	0	NA	5' UTR (NM_018370, exon 1 of 7)	5' UTR (NM_018370, exon 1 of 7)	143	NM_018370	55332	Hs.525634	NM_018370	ENSG00000136048	DRAM1	DRAM	DNA damage regulated autophagy modulator 1	protein-coding	0.00368012905044463	-0.580042549671306
278	chr12	102513352	102515100	+	0	NA	promoter-TSS (NM_024057)	promoter-TSS (NM_024057)	265	NM_001319995	55010	Hs.330663	NM_017915	ENSG00000185480	PARPBP	AROM|C12orf48|PARI	PARP1 binding protein	protein-coding	9.68451069966786e-05	-0.655128708589028
279	chr12	104252702	104253400	+	0	NA	intron (NR_027249, intron 13 of 15)	intron (NR_027249, intron 13 of 15)	-18039	NM_001031701	51559	Hs.48428	NM_016575	ENSG00000111696	NT5DC3	TU12B1-TY|TU12B1TY	5'-nucleotidase domain containing 3	protein-coding	8.78430127151293e-23	-1.48567388745624
280	chr12	109023602	109024000	+	0	NA	intron (NM_003006, intron 1 of 1)	intron (NM_003006, intron 1 of 1)	2056	NM_001206609	6404	Hs.591014	NM_003006	ENSG00000110876	SELPLG	CD162|CLA|PSGL-1|PSGL1	selectin P ligand	protein-coding	8.26238298162355e-08	-1.44451723154142
281	chr12	109084702	109086350	+	0	NA	intron (NM_001105237, intron 2 of 10)	intron (NM_001105237, intron 2 of 10)	11248	NM_001105237	23603	Hs.330384	NM_014325	ENSG00000110880	CORO1C	HCRNN4	coronin 1C	protein-coding	0.00101592300274681	-0.623934132583297
282	chr12	114403402	114404750	+	0	NA	promoter-TSS (NM_001146699)	promoter-TSS (NM_001146699)	54	NM_001146698	9904	Hs.7482	NM_016196	ENSG00000122965	RBM19	Mrd1	RNA binding motif protein 19	protein-coding	0.00324570987187746	-0.5812527833738
283	chr12	118541052	118542400	+	0	NA	promoter-TSS (NM_019086)	promoter-TSS (NM_019086)	90	NM_019086	54621	Hs.187624	NM_019086	ENSG00000176834	VSIG10	-	V-set and immunoglobulin domain containing 10	protein-coding	0.00250816467567441	-0.841710451710256
284	chr12	120105252	120106350	+	0	NA	promoter-TSS (NM_006253)	promoter-TSS (NM_006253)	-137	NM_006253	5564	Hs.741184	NM_006253	ENSG00000111725	PRKAB1	AMPK|HAMPKb	protein kinase AMP-activated non-catalytic subunit beta 1	protein-coding	0.00931049508808144	-0.462217515587206
285	chr12	120728602	120731100	+	0	NA	promoter-TSS (NR_003137)	promoter-TSS (NR_003137)	-145	NR_003137	26834		NR_003137	ENSG00000202538	RNU4-2	RNU4-1B|RNU4B1|RNU4C|U4A|U4b|U4c	RNA, U4 small nuclear 2	snRNA	0.000542903954895557	-1.40287619561269
286	chr12	125120802	125121050	+	0	NA	Intergenic	LTR8|LTR|ERV1	-68768	NM_001206654	9612	Hs.137510	NM_006312	ENSG00000196498	NCOR2	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	nuclear receptor corepressor 2	protein-coding	0.00419982039724678	-1.16236988834872
287	chr12	125393902	125396050	+	0	NA	Intergenic	Intergenic	4220	NM_021009	7316	Hs.520348	NM_021009	ENSG00000150991	UBC	HMG20	ubiquitin C	protein-coding	0.00188670199221549	-1.02140568111901
288	chr12	125398452	125400150	+	0	NA	promoter-TSS (NR_049820)	promoter-TSS (NR_049820)	-105	NM_021009	7316	Hs.520348	NM_021009	ENSG00000150991	UBC	HMG20	ubiquitin C	protein-coding	0.00362916308604514	-0.764108614683198
289	chr12	125400902	125402600	+	0	NA	Intergenic	Intergenic	1658	NR_049820	100847004		NR_049820	ENSG00000265345	MIR5188	mir-5188	microRNA 5188	ncRNA	0.00185131444659578	-0.716842205384801
290	chr12	125403552	125404900	+	0	NA	Intergenic	LTR8|LTR|ERV1	4133	NR_049820	100847004		NR_049820	ENSG00000265345	MIR5188	mir-5188	microRNA 5188	ncRNA	0.00227338881907549	-1.03676518729695
291	chr12	125423602	125425750	+	0	NA	Intergenic	Intergenic	24583	NR_049820	100847004		NR_049820	ENSG00000265345	MIR5188	mir-5188	microRNA 5188	ncRNA	0.00129220473514212	-0.841385343756757
292	chr12	129307652	129309400	+	0	NA	promoter-TSS (NM_145648)	promoter-TSS (NM_145648)	-23	NM_145648	121260	Hs.507260	NM_145648	ENSG00000139370	SLC15A4	FP12591|PHT1|PTR4	solute carrier family 15 member 4	protein-coding	5.26607474628637e-05	-0.664128975815942
293	chr12	132638452	132638750	+	0	NA	Intergenic	Intergenic	9599	NM_024078	79050	Hs.558536	NM_024078	ENSG00000184967	NOC4L	NET49|NOC4|UTP19	nucleolar complex associated 4 homolog	protein-coding	0.00924316502931987	-0.963962921535098
294	chr12	132673852	132674850	+	0	NA	promoter-TSS (NR_146452)	promoter-TSS (NR_146452)	-111	NR_146452	100996246		NR_146452	ENSG00000256576	LINC02361	-	long intergenic non-protein coding RNA 2361	ncRNA	0.000857550443569621	-0.861260700803222
295	chr12	133170652	133170750	+	0	NA	Intergenic	Intergenic	12118	NR_106821	102465975		NR_106821	ENSG00000277052	MIR6763	hsa-mir-6763	microRNA 6763	ncRNA	0.000309676511963786	-1.26433775795919
296	chr12	133562602	133563650	+	0	NA	5' UTR (NM_001256279, exon 1 of 5)	5' UTR (NM_001256279, exon 1 of 5)	173	NM_001330514	7574	Hs.489608	NM_019591	ENSG00000198393	ZNF26	HEL-179|KOX20	zinc finger protein 26	protein-coding	0.00569832618106352	-0.71674682639031
297	chr13	22177602	22178550	+	0	NA	intron (NM_152726, intron 1 of 11)	CpG	233	NM_152726	221154	Hs.412103	NM_152726	ENSG00000165487	MICU2	1110008L20Rik|EFHA1	mitochondrial calcium uptake 2	protein-coding	0.00219174955066652	-0.618405708279719
298	chr13	24722852	24723350	+	0	NA	intron (NM_001286792, intron 3 of 14)	intron (NM_001286792, intron 3 of 14)	-11758	NM_001166271	221178	Hs.434298	NM_153023	ENSG00000182957	SPATA13	ARHGEF29|ASEF2	spermatogenesis associated 13	protein-coding	0.000428029921500717	-0.825339210189332
299	chr13	27757202	27757600	+	0	NA	non-coding (NR_046548, exon 2 of 2)	non-coding (NR_046548, exon 2 of 2)	11005	NR_046548	100874071	Hs.735400	NR_046548		USP12-AS2	-	USP12 antisense RNA 2 (head to head)	ncRNA	0.00868869047704571	-0.882387782657083
300	chr13	31444602	31444850	+	0	NA	Intergenic	Intergenic	-11973	NR_103813	440132	Hs.729493	NR_103813	ENSG00000236094	LINC00545	-	long intergenic non-protein coding RNA 545	ncRNA	0.00480504073450746	-1.0798232731815
301	chr13	39611652	39613050	+	0	NA	promoter-TSS (NM_170719)	promoter-TSS (NM_170719)	-97	NM_001017370	387921	Hs.507783	NM_001012754	ENSG00000188811	NHLRC3	-	NHL repeat containing 3	protein-coding	0.00740727686821734	-0.789844540583243
302	chr13	41768302	41768950	+	0	NA	promoter-TSS (NM_032138)	promoter-TSS (NM_032138)	79	NM_032138	84078	Hs.63841	NM_032138	ENSG00000120696	KBTBD7	-	kelch repeat and BTB domain containing 7	protein-coding	0.00817050394170335	-0.663241286855745
303	chr13	53226102	53227450	+	0	NA	promoter-TSS (NM_001320831)	promoter-TSS (NM_001320831)	-195	NM_001130912	10910	Hs.281902	NM_006704	ENSG00000165416	SUGT1	SGT1	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone	protein-coding	0.00991632693817411	-0.530772656288275
304	chr13	73355402	73356650	+	0	NA	promoter-TSS (NM_001322349)	promoter-TSS (NM_001322349)	12	NM_014953	22894	Hs.744104	NM_014953	ENSG00000083520	DIS3	2810028N01Rik|EXOSC11|KIAA1008|RRP44|dis3p	DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease	protein-coding	0.00427643412631582	-0.547425944493641
305	chr13	77565652	77567150	+	0	NA	exon (NM_001366624, exon 1 of 5)	exon (NM_001366624, exon 1 of 5)	185	NM_001366624	1203	Hs.30213	NM_006493	ENSG00000102805	CLN5	-	CLN5 intracellular trafficking protein	protein-coding	0.00935435269560427	-0.535968097291848
306	chr13	80510252	80512700	+	0	NA	Intergenic	Intergenic	64755	NR_120413	101927195	Hs.342412	NR_120413	ENSG00000229175	LINC00382	TCONS_00021500	long intergenic non-protein coding RNA 382	ncRNA	0.000558715871981336	-0.804968088329449
307	chr13	80569052	80570000	+	0	NA	Intergenic	Intergenic	-15686	NR_104138	101515984	Hs.569290	NR_104138		LINC01080	TCONS_00021856	long intergenic non-protein coding RNA 1080	ncRNA	0.000373932661811191	-1.01074523571516
308	chr13	80614752	80615100	+	0	NA	Intergenic	Intergenic	29714	NR_104138	101515984	Hs.569290	NR_104138		LINC01080	TCONS_00021856	long intergenic non-protein coding RNA 1080	ncRNA	0.00854152429954776	-0.827550307544732
309	chr13	80914952	80917550	+	0	NA	promoter-TSS (NM_005842)	promoter-TSS (NM_005842)	-990	NM_005842	10253	Hs.18676	NM_005842	ENSG00000136158	SPRY2	IGAN3|hSPRY2	sprouty RTK signaling antagonist 2	protein-coding	0.00718008233889014	-1.36061258311253
310	chr13	95201002	95202600	+	0	NA	promoter-TSS (NM_001322186)	promoter-TSS (NM_001322186)	-141	NM_001322183	1638	Hs.301865	NM_001922	ENSG00000080166	DCT	TRP-2|TYRP2	dopachrome tautomerase	protein-coding	0.00105707554269049	-0.769179110528879
311	chr13	97762052	97762550	+	0	NA	Intergenic	Intergenic	69575	NR_125725	103625683	Hs.679591	NR_125725	ENSG00000233124	LINC00456	-	long intergenic non-protein coding RNA 456	ncRNA	0.00517774365777764	-0.752820524426348
312	chr13	97909802	97911300	+	0	NA	intron (NM_207304, intron 1 of 6)	intron (NM_207304, intron 1 of 6)	35964	NM_144778	10150	Hs.657347	NM_144778	ENSG00000139793	MBNL2	MBLL|MBLL39|PRO2032	muscleblind like splicing regulator 2	protein-coding	0.000210115662912207	-0.717219284093759
313	chr13	107187302	107189100	+	0	NA	promoter-TSS (NM_004093)	promoter-TSS (NM_004093)	-813	NM_004093	1948	Hs.149239	NM_004093	ENSG00000125266	EFNB2	EPLG5|HTKL|Htk-L|LERK5	ephrin B2	protein-coding	0.00304973326647667	-0.608328876492603
314	chr13	111521652	111523250	+	0	NA	non-coding (NR_027701, exon 1 of 1)	non-coding (NR_027701, exon 1 of 1)	204	NR_027701	283487	Hs.245390	NM_178514	ENSG00000255874	LINC00346	C13orf29|NCRNA00346	long intergenic non-protein coding RNA 346	ncRNA	0.00269648705332189	-0.670762085963973
315	chr13	114829652	114831450	+	0	NA	intron (NM_001320821, intron 2 of 25)	intron (NM_001320821, intron 2 of 25)	12879	NM_001320822	22821	Hs.593075	NM_007368	ENSG00000185989	RASA3	GAP1IP4BP|GAPIII	RAS p21 protein activator 3	protein-coding	0.00940532788786649	-0.804868128822093
316	chr14	20810702	20812000	+	0	NA	promoter-TSS (NM_005484)	promoter-TSS (NM_005484)	219	NR_002312	85495	Hs.613102	NR_002312	ENSG00000277209	RPPH1	H1RNA|RPPH1-1	ribonuclease P RNA component H1	ncRNA	0.00443915144921263	-0.7337264080753
317	chr14	21571702	21572950	+	0	NA	TTS (NM_001146683)	TTS (NM_001146683)	537	NM_001102454	51222	Hs.250493	NM_016423	ENSG00000165804	ZNF219	ZFP219	zinc finger protein 219	protein-coding	0.00723239072697312	-0.749092871029539
318	chr14	32414202	32415350	+	0	NA	intron (NR_146544, intron 1 of 1)	MamRep4096|DNA|hAT?	717	NR_146544	105370439		NR_146544	ENSG00000258474	LINC02313	-	long intergenic non-protein coding RNA 2313	ncRNA	0.00797725449444461	-0.842825532234848
319	chr14	32461202	32461750	+	0	NA	Intergenic	Intergenic	47417	NR_146544	105370439		NR_146544	ENSG00000258474	LINC02313	-	long intergenic non-protein coding RNA 2313	ncRNA	0.000261189211239237	-1.12369492075691
320	chr14	32475402	32476300	+	0	NA	Intergenic	Intergenic	61792	NR_146544	105370439		NR_146544	ENSG00000258474	LINC02313	-	long intergenic non-protein coding RNA 2313	ncRNA	4.6631457614585e-05	-1.06857589713441
321	chr14	39643802	39644900	+	0	NA	promoter-TSS (NM_002687)	promoter-TSS (NM_002687)	-107	NM_002687	5411	Hs.409965	NM_002687	ENSG00000100941	PNN	DRS|DRSP|SDK3|memA	pinin, desmosome associated protein	protein-coding	0.00473831978873499	-0.559755700661071
322	chr14	50052652	50053850	+	0	NA	promoter-TSS (NM_001030001)	promoter-TSS (NM_001030001)	-47	NR_002715	6029		NR_002715	ENSG00000276168	RN7SL1	7L1a|7SL|RN7SL|RNSRP1	RNA component of signal recognition particle 7SL1	scRNA	0.00834591220187148	-0.905207521506917
323	chr14	50511752	50512500	+	0	NA	intron (NR_131171, intron 4 of 8)	intron (NR_131171, intron 4 of 8)	-37888	NR_126498	283551	Hs.292580	NM_001012706	ENSG00000214900	LINC01588	C14orf182	long intergenic non-protein coding RNA 1588	ncRNA	0.000480959839210342	-0.970496812575337
324	chr14	55574502	55575350	+	0	NA	Intergenic	Intergenic	-21044	NM_002306	3958	Hs.531081	NM_002306	ENSG00000131981	LGALS3	CBP35|GAL3|GALBP|GALIG|L31|LGALS2|MAC2	galectin 3	protein-coding	0.00909197969213553	-0.721698527656908
325	chr14	69252602	69254400	+	0	NA	TTS (NM_004926)	TTS (NM_004926)	7130	NM_004926	677	Hs.85155	NM_004926	ENSG00000185650	ZFP36L1	BRF1|Berg36|ERF-1|ERF1|RNF162B|TIS11B|cMG1	ZFP36 ring finger protein like 1	protein-coding	0.000893124498423742	-1.04161022114654
326	chr14	73392452	73394200	+	0	NA	intron (NM_181340, intron 1 of 12)	CpG	154	NM_001352447	26094	Hs.331491	NM_015604	ENSG00000119599	DCAF4	WDR21|WDR21A	DDB1 and CUL4 associated factor 4	protein-coding	0.00762229270758702	-0.50665272222751
327	chr14	75086352	75087900	+	0	NA	Intergenic	Intergenic	-8186	NM_000428	4053	Hs.512776	NM_000428	ENSG00000119681	LTBP2	C14orf141|GLC3D|LTBP3|MSPKA|MSTP031|WMS3	latent transforming growth factor beta binding protein 2	protein-coding	5.90970293539948e-06	-1.38262660898306
