PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
1450	chr11	38813002	38813200	+	0	NA	Intergenic	Intergenic	142693	NR_120553	101928536	Hs.144776	NR_120553	ENSG00000254562	LINC01493	-	long intergenic non-protein coding RNA 1493	ncRNA	2.56131799757915e-11	1.99076095390453
1451	chr11	40315752	40315900	+	0	NA	intron (NM_001258419, intron 4 of 6)	intron (NM_001258419, intron 4 of 6)	-1146	NR_047673	57689	Hs.745123	NM_020929	ENSG00000148948	LRRC4C	NGL-1|NGL1	leucine rich repeat containing 4C	protein-coding	1.92254676020714e-06	1.64050500934627
1452	chr11	40328602	40328800	+	0	NA	intron (NM_001258419, intron 4 of 6)	MER20|DNA|hAT-Charlie	-14021	NR_047673	57689	Hs.745123	NM_020929	ENSG00000148948	LRRC4C	NGL-1|NGL1	leucine rich repeat containing 4C	protein-coding	0.00392291549182947	1.02718643496347
1453	chr11	41222802	41223000	+	0	NA	intron (NM_001258419, intron 1 of 6)	intron (NM_001258419, intron 1 of 6)	258285	NM_020929	57689	Hs.745123	NM_020929	ENSG00000148948	LRRC4C	NGL-1|NGL1	leucine rich repeat containing 4C	protein-coding	4.6821555727137e-08	1.6551912816163
1454	chr11	42546202	42546500	+	0	NA	Intergenic	Intergenic	-271111	NR_038309	100507205	Hs.99310	NR_038309		LINC02740	-	long intergenic non-protein coding RNA 2740	ncRNA	2.63499773079181e-12	1.64292180847171
1455	chr11	42792152	42792250	+	0	NA	Intergenic	Intergenic	498718	NR_033868	399881	Hs.446761	NR_033868	ENSG00000251557	HNRNPKP3	-	heterogeneous nuclear ribonucleoprotein K pseudogene 3	pseudo	1.00737284103329e-07	1.81082406733427
1456	chr11	43300202	43300500	+	0	NA	Intergenic	Intergenic	-9432	NR_033868	399881	Hs.446761	NR_033868	ENSG00000251557	HNRNPKP3	-	heterogeneous nuclear ribonucleoprotein K pseudogene 3	pseudo	4.35253007771334e-11	1.4002219472682
1457	chr11	43304552	43305000	+	0	NA	Intergenic	Intergenic	-13857	NR_033868	399881	Hs.446761	NR_033868	ENSG00000251557	HNRNPKP3	-	heterogeneous nuclear ribonucleoprotein K pseudogene 3	pseudo	1.75651222553973e-06	1.51963242076803
1458	chr11	43333052	43334500	+	0	NA	intron (NM_001142931, intron 1 of 12)	CpG	230	NM_006595	8539	Hs.435771	NM_006595	ENSG00000166181	API5	AAC-11|AAC11	apoptosis inhibitor 5	protein-coding	1.07965204762071e-07	0.778639578216467
1459	chr11	43373102	43373250	+	0	NA	Intergenic	L1PA2|LINE|L1	-7259	NM_001307943	55761	Hs.191186	NM_018259	ENSG00000052841	TTC17	-	tetratricopeptide repeat domain 17	protein-coding	0.00736746919236752	1.05501452711904
1460	chr11	43379702	43381450	+	0	NA	exon (NM_018259, exon 1 of 24)	exon (NM_018259, exon 1 of 24)	106	NM_018259	55761	Hs.191186	NM_018259	ENSG00000052841	TTC17	-	tetratricopeptide repeat domain 17	protein-coding	0.00433676689020548	0.895689708808326
1461	chr11	43441052	43441200	+	0	NA	intron (NM_018259, intron 16 of 23)	intron (NM_018259, intron 16 of 23)	60656	NM_018259	55761	Hs.191186	NM_018259	ENSG00000052841	TTC17	-	tetratricopeptide repeat domain 17	protein-coding	0.00394733455103646	1.11441231940416
1462	chr11	43526152	43526350	+	0	NA	Intergenic	Intergenic	-54955	NR_031577	100313777		NR_031577	ENSG00000211568	MIR670	hsa-mir-670	microRNA 670	ncRNA	1.48966626807171e-06	1.61232112970662
1463	chr11	45255152	45255300	+	0	NA	3' UTR (NM_001256695, exon 8 of 8)	3' UTR (NM_001256695, exon 8 of 8)	52666	NM_020826	57586	Hs.436643	NM_020826	ENSG00000019505	SYT13	-	synaptotagmin 13	protein-coding	0.00699635186312961	1.14793672698823
1464	chr11	48130952	48131750	+	0	NA	intron (NM_001098503, intron 1 of 8)	intron (NM_001098503, intron 1 of 8)	13017	NR_036119	100423000		NR_036119	ENSG00000263693	MIR3161	-	microRNA 3161	ncRNA	0.00320021861923029	1.54123482703853
1465	chr11	48194452	48194750	+	0	NA	Intergenic	Intergenic	-43761	NM_001005470	119765	Hs.553566	NM_001005470	ENSG00000175619	OR4B1	OR11-106|OST208	olfactory receptor family 4 subfamily B member 1	protein-coding	3.8873311981242e-08	1.61827676078229
1466	chr11	48329402	48329650	+	0	NA	TTS (NM_001004725)	TTS (NM_001004725)	1751	NM_001004725	256148	Hs.553657	NM_001004725	ENSG00000176555	OR4S1	OR11-100	olfactory receptor family 4 subfamily S member 1	protein-coding	2.82244750282158e-09	2.23464358850088
1467	chr11	49547802	49548000	+	0	NA	Intergenic	Intergenic	-32179	NR_027044	440040	Hs.655746	NR_027044	ENSG00000205035	LOC440040	-	glutamate metabotropic receptor 5 pseudogene	pseudo	1.54044881881109e-06	1.44569694005536
1468	chr11	55710352	55710500	+	0	NA	Intergenic	Intergenic	-6550	NM_006637	10798	Hs.533706	NM_006637	ENSG00000167825	OR5I1	HSOlf1|OLF1	olfactory receptor family 5 subfamily I member 1	protein-coding	1.73964126958074e-13	2.74704319272833
1469	chr11	56392152	56392350	+	0	NA	Intergenic	Intergenic	-11273	NM_001004740	390168	Hs.553751	NM_001004740	ENSG00000255012	OR5M1	OR11-208|OST050	olfactory receptor family 5 subfamily M member 1	protein-coding	0.00828983541720844	0.979738493295064
1470	chr11	56551102	56551200	+	0	NA	Intergenic	Intergenic	39802	NR_106743	102465135		NR_106743	ENSG00000274770	MIR6128	hsa-mir-6128	microRNA 6128	ncRNA	1.30080170116768e-08	2.01191689200588
1471	chr11	56608802	56609000	+	0	NA	Intergenic	Intergenic	-7053	NR_110137	101927120	Hs.472675	NR_110136	ENSG00000255433	LINC02735	-	long intergenic non-protein coding RNA 2735	ncRNA	4.94978057707154e-12	2.14475036721105
1472	chr11	56884152	56884350	+	0	NA	Intergenic	Intergenic	-65176	NM_001005210	219527	Hs.199853	NM_001005210	ENSG00000183908	LRRC55	-	leucine rich repeat containing 55	protein-coding	1.23396569555735e-10	1.9444755040387
1473	chr11	57017352	57017500	+	0	NA	Intergenic	Intergenic	-12499	NM_005161	187	Hs.438311	NM_005161	ENSG00000134817	APLNR	AGTRL1|APJ|APJR|HG11	apelin receptor	protein-coding	2.11279712291396e-05	1.50474561781299
1474	chr11	57045302	57045850	+	0	NA	Intergenic	Intergenic	-40649	NM_005161	187	Hs.438311	NM_005161	ENSG00000134817	APLNR	AGTRL1|APJ|APJR|HG11	apelin receptor	protein-coding	2.1061837043582e-11	1.4957582738186
1475	chr11	57078452	57080150	+	0	NA	intron (NM_033396, intron 5 of 11)	MIRc|SINE|MIR	13125	NM_033396	85456	Hs.530730	NM_033396	ENSG00000149115	TNKS1BP1	TAB182	tankyrase 1 binding protein 1	protein-coding	0.00623781694555957	1.17749286405986
1476	chr11	57091102	57093650	+	0	NA	promoter-TSS (NM_033396)	promoter-TSS (NM_033396)	50	NM_033396	85456	Hs.530730	NM_033396	ENSG00000149115	TNKS1BP1	TAB182	tankyrase 1 binding protein 1	protein-coding	1.64902653416038e-06	1.03473911534116
1477	chr11	57102502	57103750	+	0	NA	intron (NM_003146, intron 1 of 16)	CpG	240	NM_003146	6749	Hs.523680	NM_003146	ENSG00000149136	SSRP1	FACT|FACT80|T160	structure specific recognition protein 1	protein-coding	0.00683329218662987	0.933213913027494
1478	chr11	57226302	57226450	+	0	NA	Intergenic	Intergenic	-1625	NM_178570	349667	Hs.502618	NM_178570	ENSG00000186907	RTN4RL2	NGRH1|NgR2	reticulon 4 receptor like 2	protein-coding	0.0086371067181806	1.05149668140362
1479	chr11	57261002	57261200	+	0	NA	intron (NM_001198810, intron 8 of 14)	intron (NM_001198810, intron 8 of 14)	21281	NM_001198810	8501	Hs.591952	NM_003627	ENSG00000149150	SLC43A1	LAT3|PB39|POV1|R00504	solute carrier family 43 member 1	protein-coding	0.00394199594269647	1.15803627772239
1480	chr11	57282652	57283550	+	0	NA	promoter-TSS (NM_003627)	promoter-TSS (NM_003627)	74	NM_003627	8501	Hs.591952	NM_003627	ENSG00000149150	SLC43A1	LAT3|PB39|POV1|R00504	solute carrier family 43 member 1	protein-coding	0.00537463103930811	0.877430746054068
1481	chr11	57405452	57406150	+	0	NA	Intergenic	Intergenic	-2870	NR_029673	406919		NR_029673	ENSG00000208009	MIR130A	MIRN130A|miRNA130A|mir-130a	microRNA 130a	ncRNA	0.00534833756473196	0.945705917765474
1482	chr11	57424652	57425750	+	0	NA	promoter-TSS (NM_001142597)	promoter-TSS (NM_001142597)	-15	NM_001142597	10978	Hs.523687	NM_006831	ENSG00000172409	CLP1	HEAB|hClp1	cleavage and polyadenylation factor I subunit 1	protein-coding	9.4391523072693e-05	0.673399215563732
1483	chr11	57430452	57430550	+	0	NA	Intergenic	L2a|LINE|L2	-5085	NM_015457	25921	Hs.27239	NM_015457	ENSG00000156599	ZDHHC5	DHHC5|ZNF375	zinc finger DHHC-type containing 5	protein-coding	0.000302827989024773	1.48802927868874
1484	chr11	57434252	57436250	+	0	NA	promoter-TSS (NM_015457)	promoter-TSS (NM_015457)	-335	NM_015457	25921	Hs.27239	NM_015457	ENSG00000156599	ZDHHC5	DHHC5|ZNF375	zinc finger DHHC-type containing 5	protein-coding	0.00464193179642307	1.09938103965825
1485	chr11	57508452	57509600	+	0	NA	promoter-TSS (NM_170746)	promoter-TSS (NM_170746)	63	NM_170746	280636	Hs.655373	NM_170746	ENSG00000211450	SELENOH	C11orf31|C17orf10|SELH	selenoprotein H	protein-coding	0.000392493441824682	0.876450298203724
1486	chr11	57519252	57519450	+	0	NA	promoter-TSS (NM_001145101)	promoter-TSS (NM_001145101)	-98	NM_001145101	643376	Hs.606355	NM_001145101	ENSG00000233436	BTBD18	-	BTB domain containing 18	protein-coding	0.00134036635249672	1.10652937425751
1487	chr11	57545802	57547150	+	0	NA	intron (NM_001085467, intron 1 of 16)	intron (NM_001085467, intron 1 of 16)	17202	NM_001085467	1500	Hs.166011	NM_001331	ENSG00000198561	CTNND1	BCDS2|CAS|CTNND|P120CAS|P120CTN|p120|p120(CAS)|p120(CTN)	catenin delta 1	protein-coding	2.43913899815432e-05	0.906691933525587
1488	chr11	57568052	57568450	+	0	NA	intron (NM_001085461, intron 6 of 18)	intron (NM_001085461, intron 6 of 18)	38977	NM_001085467	1500	Hs.166011	NM_001331	ENSG00000198561	CTNND1	BCDS2|CAS|CTNND|P120CAS|P120CTN|p120|p120(CAS)|p120(CTN)	catenin delta 1	protein-coding	0.00127638759256398	0.883057743631401
1489	chr11	58053802	58054050	+	0	NA	Intergenic	L1PA15-16|LINE|L1	-18194	NM_207374	81341	Hs.531507	NM_207374	ENSG00000172772	OR10W1	OR10W1P|OR10W1Q|OR11-236|UNQ6469	olfactory receptor family 10 subfamily W member 1	protein-coding	1.353849261163e-15	2.16637353036099
1490	chr11	58281302	58281700	+	0	NA	Intergenic	Intergenic	-5923	NM_001005218	219968	Hs.553647	NM_001005218	ENSG00000198283	OR5B21	-	olfactory receptor family 5 subfamily B member 21	protein-coding	6.77705007578282e-08	1.46070828854378
1491	chr11	58291652	58292350	+	0	NA	Intergenic	Intergenic	-16423	NM_001005218	219968	Hs.553647	NM_001005218	ENSG00000198283	OR5B21	-	olfactory receptor family 5 subfamily B member 21	protein-coding	3.21569988428601e-12	1.3533311352981
1492	chr11	58335452	58335900	+	0	NA	intron (NM_004811, intron 2 of 8)	BLACKJACK|DNA|hAT-Blackjack	7714	NM_004811	9404	Hs.125474	NM_004811	ENSG00000110031	LPXN	LDPL	leupaxin	protein-coding	0.00105492905721976	0.890344658219126
1493	chr11	58342852	58343400	+	0	NA	intron (NM_001143995, intron 1 of 8)	intron (NM_001143995, intron 1 of 8)	264	NM_004811	9404	Hs.125474	NM_004811	ENSG00000110031	LPXN	LDPL	leupaxin	protein-coding	0.000388414636436377	1.35799848175289
1494	chr11	58344552	58347600	+	0	NA	promoter-TSS (NM_001307951)	promoter-TSS (NM_001307951)	-364	NM_001307951	9404	Hs.125474	NM_004811	ENSG00000110031	LPXN	LDPL	leupaxin	protein-coding	0.002578209021706	1.14874207140414
1495	chr11	58385852	58386000	+	0	NA	3' UTR (NM_001197051, exon 11 of 11)	3' UTR (NM_001197051, exon 11 of 11)	-4212	NM_000614	1270	Hs.524920	NM_000614	ENSG00000242689	CNTF	HCNTF	ciliary neurotrophic factor	protein-coding	0.000949297746254719	1.11495742446656
1496	chr11	58397202	58397650	+	0	NA	Intergenic	MIR3|SINE|MIR	7288	NM_000614	1270	Hs.524920	NM_000614	ENSG00000242689	CNTF	HCNTF	ciliary neurotrophic factor	protein-coding	8.34832820279679e-08	1.42717915720775
1497	chr11	58421552	58422000	+	0	NA	Intergenic	Intergenic	31638	NM_000614	1270	Hs.524920	NM_000614	ENSG00000242689	CNTF	HCNTF	ciliary neurotrophic factor	protein-coding	0.00304709925770193	0.988877571267407
1498	chr11	58442952	58443350	+	0	NA	Intergenic	Intergenic	53013	NM_000614	1270	Hs.524920	NM_000614	ENSG00000242689	CNTF	HCNTF	ciliary neurotrophic factor	protein-coding	5.51105005006271e-12	1.53762414284666
1499	chr11	58555752	58556350	+	0	NA	Intergenic	L1PA15-16|LINE|L1	56126	NM_145016	219970	Hs.254271	NM_145016	ENSG00000156689	GLYATL2	BXMAS2-10|GATF-B	glycine-N-acyltransferase like 2	protein-coding	1.56004763292229e-11	1.60929225110601
1500	chr11	58825752	58826350	+	0	NA	promoter-TSS (NR_033853)	promoter-TSS (NR_033853)	-126	NR_033853	283194		NR_033853	ENSG00000255240	LOC283194	-	uncharacterized LOC283194	ncRNA	8.94269594010448e-06	1.79238930945421
1501	chr11	58864702	58864900	+	0	NA	Intergenic	Intergenic	-9857	NM_001142704	374393	Hs.186579	NM_198947	ENSG00000189057	FAM111B	CANP|POIKTMP	family with sequence similarity 111 member B	protein-coding	8.23188156133629e-05	1.49881344847873
1502	chr11	58903252	58903900	+	0	NA	non-coding (NR_110184, exon 3 of 4)	non-coding (NR_110184, exon 3 of 4)	-6643	NM_001142520	63901	Hs.150651	NM_022074	ENSG00000166801	FAM111A	GCLEB|KCS2	family with sequence similarity 111 member A	protein-coding	0.000408880638437746	1.32464041546459
1503	chr11	58909952	58910850	+	0	NA	promoter-TSS (NR_110184)	promoter-TSS (NR_110184)	72	NM_001142519	63901	Hs.150651	NM_022074	ENSG00000166801	FAM111A	GCLEB|KCS2	family with sequence similarity 111 member A	protein-coding	9.25748321648618e-14	1.60946317562397
1504	chr11	58925852	58926250	+	0	NA	Intergenic	Intergenic	-12852	NM_001300727	23220	Hs.523696	NM_015177	ENSG00000110042	DTX4	RNF155	deltex E3 ubiquitin ligase 4	protein-coding	2.98117499820124e-08	1.44680097349765
1505	chr11	58938952	58939800	+	0	NA	promoter-TSS (NM_015177)	promoter-TSS (NM_015177)	-229	NM_015177	23220	Hs.523696	NM_015177	ENSG00000110042	DTX4	RNF155	deltex E3 ubiquitin ligase 4	protein-coding	8.60925949815627e-07	0.898767620097141
1506	chr11	58974202	58974400	+	0	NA	3' UTR (NM_001300727, exon 9 of 9)	3' UTR (NM_001300727, exon 9 of 9)	6099	NM_001039396	219972	Hs.744920	NM_001039396	ENSG00000197629	MPEG1	MPG1|MPS1|Mpg-1|P-2	macrophage expressed 1	protein-coding	1.1705671926456e-10	2.16895958171909
1507	chr11	58975502	58975700	+	0	NA	TTS (NM_001039396)	TTS (NM_001039396)	4799	NM_001039396	219972	Hs.744920	NM_001039396	ENSG00000197629	MPEG1	MPG1|MPS1|Mpg-1|P-2	macrophage expressed 1	protein-coding	9.29716594873999e-08	1.65332954224465
1508	chr11	59052102	59052300	+	0	NA	Intergenic	Intergenic	-71801	NM_001039396	219972	Hs.744920	NM_001039396	ENSG00000197629	MPEG1	MPG1|MPS1|Mpg-1|P-2	macrophage expressed 1	protein-coding	6.75364898275482e-11	1.92742046450521
1509	chr11	59291152	59291250	+	0	NA	Intergenic	Intergenic	8815	NM_001004711	390199	Hs.553757	NM_001004711	ENSG00000172742	OR4D9	OR11-253	olfactory receptor family 4 subfamily D member 9	protein-coding	0.00327075257727656	1.01044388144314
1510	chr11	59435652	59437400	+	0	NA	promoter-TSS (NM_152716)	promoter-TSS (NM_152716)	-16	NM_152716	219988	Hs.591960	NM_152716	ENSG00000166889	PATL1	Pat1b|hPat1b	PAT1 homolog 1, processing body mRNA decay factor	protein-coding	0.00826117080609294	0.871918394783373
1511	chr11	59448052	59448350	+	0	NA	Intergenic	L1MA6|LINE|L1	-11691	NM_152716	219988	Hs.591960	NM_152716	ENSG00000166889	PATL1	Pat1b|hPat1b	PAT1 homolog 1, processing body mRNA decay factor	protein-coding	0.000243496864000472	1.09294961157355
1512	chr11	59521302	59523800	+	0	NA	promoter-TSS (NM_001178040)	promoter-TSS (NM_001178040)	-298	NM_001178040	6809	Hs.180711	NM_004177	ENSG00000166900	STX3	STX3A	syntaxin 3	protein-coding	0.00144905637573083	1.44978605142008
1513	chr11	59569902	59570350	+	0	NA	3' UTR (NM_001178040, exon 10 of 10)	3' UTR (NM_001178040, exon 10 of 10)	8125	NM_017840	54948	Hs.530734	NM_017840	ENSG00000166902	MRPL16	L16mt|MRP-L16|PNAS-111	mitochondrial ribosomal protein L16	protein-coding	4.7553473327829e-05	1.33859751486116
1514	chr11	59577652	59578550	+	0	NA	exon (NM_017840, exon 1 of 4)	exon (NM_017840, exon 1 of 4)	150	NM_017840	54948	Hs.530734	NM_017840	ENSG00000166902	MRPL16	L16mt|MRP-L16|PNAS-111	mitochondrial ribosomal protein L16	protein-coding	0.00292141888698019	0.77882982471783
1515	chr11	59590502	59590750	+	0	NA	Intergenic	Intergenic	-12375	NM_017840	54948	Hs.530734	NM_017840	ENSG00000166902	MRPL16	L16mt|MRP-L16|PNAS-111	mitochondrial ribosomal protein L16	protein-coding	8.76984983783285e-06	1.32928938797605
1516	chr11	59961202	59961400	+	0	NA	Intergenic	Intergenic	-9162	NM_152852	64231	Hs.523702	NM_022349	ENSG00000110077	MS4A6A	4SPAN3|4SPAN3.2|CD20L3|CDA01|MS4A6|MST090|MSTP090	membrane spanning 4-domains A6A	protein-coding	9.62992319030493e-09	1.58915282578049
1517	chr11	60033252	60033350	+	0	NA	Intergenic	Intergenic	-14838	NM_148975	51338	Hs.325960	NM_024021	ENSG00000110079	MS4A4A	4SPAN1|CD20-L1|CD20L1|HDCME31P|MS4A4|MS4A7	membrane spanning 4-domains A4A	protein-coding	6.62008984678102e-07	1.74720287725837
1518	chr11	60101552	60101800	+	0	NA	promoter-TSS (NM_139249)	promoter-TSS (NM_139249)	-679	NM_139249	245802	Hs.662211	NM_139249	ENSG00000166926	MS4A6E	-	membrane spanning 4-domains A6E	protein-coding	8.98178461160518e-11	2.24669230212156
1519	chr11	60131002	60131250	+	0	NA	Intergenic	MER91B|DNA|hAT-Tip100	-14832	NM_206938	58475	Hs.530735	NM_021201	ENSG00000166927	MS4A7	4SPAN2|CD20L4|CFFM4|MS4A8	membrane spanning 4-domains A7	protein-coding	1.73347480240746e-14	2.38476445348752
1520	chr11	60386102	60386500	+	0	NA	intron (NR_026946, intron 1 of 6)	LTR13|LTR|ERVK	3077	NR_026946	283197	Hs.372650	NM_174939	ENSG00000181995	LINC00301	C11orf64|NCRNA00301	long intergenic non-protein coding RNA 301	ncRNA	4.10910947634931e-11	1.54684475816029
1521	chr11	60468802	60468950	+	0	NA	intron (NM_031457, intron 2 of 6)	intron (NM_031457, intron 2 of 6)	1791	NM_031457	83661	Hs.150878	NM_031457	ENSG00000166959	MS4A8	4SPAN4|CD20L5|MS4A4|MS4A8B	membrane spanning 4-domains A8	protein-coding	0.000262508573924639	1.27607445243132
1522	chr11	60478052	60478200	+	0	NA	intron (NM_031457, intron 5 of 6)	L2a|LINE|L2	11041	NM_031457	83661	Hs.150878	NM_031457	ENSG00000166959	MS4A8	4SPAN4|CD20L5|MS4A4|MS4A8B	membrane spanning 4-domains A8	protein-coding	2.86473793003375e-05	1.53967885712132
1523	chr11	60655052	60655350	+	0	NA	Intergenic	Intergenic	18856	NM_014502	27339	Hs.502705	NM_014502	ENSG00000110107	PRPF19	NMP200|PRP19|PSO4|SNEV|UBOX4|hPSO4	pre-mRNA processing factor 19	protein-coding	0.000250611864027016	1.06289842880148
1524	chr11	60737852	60738100	+	0	NA	Intergenic	Intergenic	-1176	NM_001254751	923	Hs.744366	NM_006725	ENSG00000013725	CD6	TP120	CD6 molecule	protein-coding	0.00298148558438006	1.18712753157032
1525	chr11	61730602	61730950	+	0	NA	TTS (NM_002032)	TTS (NM_002032)	4330	NM_002032	2495	Hs.524910	NM_002032	ENSG00000167996	FTH1	FHC|FTH|FTHL6|HFE5|PIG15|PLIF	ferritin heavy chain 1	protein-coding	1.1084023190601e-05	1.4761781825917
1526	chr11	65193652	65197850	+	0	NA	non-coding (NR_131012, exon 1 of 1)	non-coding (NR_131012, exon 1 of 1)	5482	NR_028272	283131	Hs.523789	NR_002802	ENSG00000245532	NEAT1	LINC00084|NCRNA00084|TncRNA|VINC	nuclear paraspeckle assembly transcript 1	ncRNA	3.03871109592734e-06	1.04773471774797
1527	chr11	65273952	65276050	+	0	NA	promoter-TSS (NR_145459)	promoter-TSS (NR_145459)	-98	NR_145459	109136579	Hs.621695	NR_145459		TALAM1	-	MALAT1 antisense transcript	ncRNA	0.00220225071627607	1.22832089285466
1528	chr11	77348502	77349200	+	0	NA	promoter-TSS (NM_001311202)	promoter-TSS (NM_001311202)	0	NM_001311199	1207	Hs.430733	NM_001293	ENSG00000074201	CLNS1A	CLCI|CLNS1B|ICln	chloride nucleotide-sensitive channel 1A	protein-coding	0.00634224622527666	0.932781519510816
1529	chr11	78285202	78287050	+	0	NA	promoter-TSS (NM_024678)	promoter-TSS (NM_024678)	-217	NM_024678	79731	Hs.503389	NM_024678	ENSG00000137513	NARS2	DFNB94|SLM5|asnRS	asparaginyl-tRNA synthetase 2, mitochondrial	protein-coding	3.48254432428833e-08	0.905698841385813
1530	chr11	78356302	78356750	+	0	NA	Intergenic	Intergenic	-70617	NM_024678	79731	Hs.503389	NM_024678	ENSG00000137513	NARS2	DFNB94|SLM5|asnRS	asparaginyl-tRNA synthetase 2, mitochondrial	protein-coding	0.000141977493635554	1.17655233065666
1531	chr11	78357752	78357950	+	0	NA	Intergenic	Intergenic	-71942	NM_024678	79731	Hs.503389	NM_024678	ENSG00000137513	NARS2	DFNB94|SLM5|asnRS	asparaginyl-tRNA synthetase 2, mitochondrial	protein-coding	1.14322729697028e-05	1.56681359280679
1532	chr11	78426852	78427050	+	0	NA	intron (NM_001098816, intron 25 of 33)	intron (NM_001098816, intron 25 of 33)	-141042	NM_024678	79731	Hs.503389	NM_024678	ENSG00000137513	NARS2	DFNB94|SLM5|asnRS	asparaginyl-tRNA synthetase 2, mitochondrial	protein-coding	8.72450428143852e-06	1.60667897427079
1533	chr11	78509702	78509900	+	0	NA	intron (NM_001098816, intron 15 of 33)	intron (NM_001098816, intron 15 of 33)	-223892	NM_024678	79731	Hs.503389	NM_024678	ENSG00000137513	NARS2	DFNB94|SLM5|asnRS	asparaginyl-tRNA synthetase 2, mitochondrial	protein-coding	3.10409108718497e-05	1.32899772512458
1534	chr11	78787702	78787800	+	0	NA	intron (NM_001098816, intron 4 of 33)	intron (NM_001098816, intron 4 of 33)	325402	NR_030598	100126333		NR_030598	ENSG00000211997	MIR708	MIRN708|hsa-mir-708	microRNA 708	ncRNA	5.41690834807142e-12	2.3194923174011
1535	chr11	78811252	78811450	+	0	NA	intron (NM_001098816, intron 4 of 33)	intron (NM_001098816, intron 4 of 33)	301802	NR_030598	100126333		NR_030598	ENSG00000211997	MIR708	MIRN708|hsa-mir-708	microRNA 708	ncRNA	5.42424298483027e-05	1.23708242769748
1536	chr11	79204702	79204900	+	0	NA	Intergenic	Intergenic	-52727	NM_001098816	26011	Hs.213087	NM_001098816	ENSG00000149256	TENM4	Doc4|ETM5|ODZ4|TNM4|Ten-M4|ten-4	teneurin transmembrane protein 4	protein-coding	0.00465010098718602	1.07475565134142
1537	chr11	79419452	79419650	+	0	NA	Intergenic	LTR41B|LTR|ERVL	-267477	NM_001098816	26011	Hs.213087	NM_001098816	ENSG00000149256	TENM4	Doc4|ETM5|ODZ4|TNM4|Ten-M4|ten-4	teneurin transmembrane protein 4	protein-coding	1.79828723153728e-12	2.40949774547583
1538	chr11	80948252	80948450	+	0	NA	Intergenic	Intergenic	-474505	NR_120570	101928944	Hs.547927	NR_120570	ENSG00000255178	LINC02720	-	long intergenic non-protein coding RNA 2720	ncRNA	3.02854560785393e-05	1.54498468202512
1539	chr11	81355352	81355600	+	0	NA	Intergenic	Intergenic	246402	NR_036186	100422823		NR_036186	ENSG00000264110	MIR4300	-	microRNA 4300	ncRNA	1.67939949458916e-07	1.32464670282011
1540	chr11	81369902	81370000	+	0	NA	Intergenic	L1PA17|LINE|L1	231927	NR_036186	100422823		NR_036186	ENSG00000264110	MIR4300	-	microRNA 4300	ncRNA	0.00152445563701191	1.14306160984787
1541	chr11	81885802	81885900	+	0	NA	intron (NR_120571, intron 3 of 7)	intron (NR_120571, intron 3 of 7)	229104	NR_120571	101928989	Hs.145117	NR_120571	ENSG00000245832	MIR4300HG	-	MIR4300 host gene	ncRNA	1.59956479735634e-08	1.79056700591266
1542	chr11	82206102	82206250	+	0	NA	Intergenic	L1PB2|LINE|L1	-91221	NR_120571	101928989	Hs.145117	NR_120571	ENSG00000245832	MIR4300HG	-	MIR4300 host gene	ncRNA	1.59432882427304e-05	1.43709808981673
1543	chr11	82393302	82393600	+	0	NA	Intergenic	HUERS-P3b-int|LTR|ERV1	51455	NM_175885	220382	Hs.448218	NM_175885	ENSG00000182103	FAM181B	-	family with sequence similarity 181 member B	protein-coding	1.37477901456618e-05	1.12144998767047
1544	chr11	82406552	82407250	+	0	NA	Intergenic	Intergenic	38005	NM_175885	220382	Hs.448218	NM_175885	ENSG00000182103	FAM181B	-	family with sequence similarity 181 member B	protein-coding	1.54564941444166e-15	1.23124592392553
1545	chr11	82412952	82413350	+	0	NA	Intergenic	Intergenic	31755	NM_175885	220382	Hs.448218	NM_175885	ENSG00000182103	FAM181B	-	family with sequence similarity 181 member B	protein-coding	8.58890122202031e-07	1.27026635924713
1546	chr11	82429152	82429750	+	0	NA	Intergenic	Intergenic	15455	NM_175885	220382	Hs.448218	NM_175885	ENSG00000182103	FAM181B	-	family with sequence similarity 181 member B	protein-coding	2.88023807124184e-09	1.66041245101463
1547	chr11	82486852	82487250	+	0	NA	Intergenic	L1M1|LINE|L1	-42145	NM_175885	220382	Hs.448218	NM_175885	ENSG00000182103	FAM181B	-	family with sequence similarity 181 member B	protein-coding	7.43489793681029e-06	1.35707228689881
1548	chr11	82575302	82575550	+	0	NA	intron (NM_005040, intron 1 of 8)	intron (NM_005040, intron 1 of 8)	36046	NM_005040	5547	Hs.523936	NM_005040	ENSG00000137509	PRCP	HUMPCP|PCP	prolylcarboxypeptidase	protein-coding	9.01562660380488e-05	1.35376092762054
1549	chr11	82610552	82613300	+	0	NA	promoter-TSS (NM_001363481)	promoter-TSS (NM_001363481)	-281	NM_199418	5547	Hs.523936	NM_005040	ENSG00000137509	PRCP	HUMPCP|PCP	prolylcarboxypeptidase	protein-coding	9.10780778344472e-10	1.13131361203581
