PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
99	chr10	76686502	76687700	+	0	NA	intron (NR_134476, intron 1 of 1)	intron (NR_134476, intron 1 of 1)	14557	NR_134476	101929165	Hs.670533	NR_134476		LOC101929165	-	uncharacterized LOC101929165	ncRNA	8.2355369925434e-07	-1.49734737109121
100	chr10	80383702	80383950	+	0	NA	Intergenic	Intergenic	356727	NR_073447	414243	Hs.55047	NR_073447	ENSG00000230417	LINC00595	C10orf101	long intergenic non-protein coding RNA 595	ncRNA	0.000199073237746941	-2.10819118394003
101	chr10	80732252	80734850	+	0	NA	intron (NR_015429, intron 3 of 7)	intron (NR_015429, intron 3 of 7)	93654	NR_024429	283050	Hs.309176	NR_015429	ENSG00000224596	ZMIZ1-AS1	-	ZMIZ1 antisense RNA 1	ncRNA	0.00483516586898888	-1.31641793243537
102	chr10	80911202	80912000	+	0	NA	intron (NM_020338, intron 3 of 24)	intron (NM_020338, intron 3 of 24)	82878	NM_020338	57178	Hs.193118	NM_020338	ENSG00000108175	ZMIZ1	MIZ|RAI17|TRAFIP10|ZIMP10	zinc finger MIZ-type containing 1	protein-coding	0.00126244994540182	-0.956245955495365
103	chr10	91097352	91097550	+	0	NA	intron (NM_001289758, intron 2 of 2)	AluJb|SINE|Alu	5165	NM_001031683	3437	Hs.47338	NM_001549	ENSG00000119917	IFIT3	CIG-49|GARG-49|IFI60|IFIT4|IRG2|ISG60|P60|RIG-G|cig41	interferon induced protein with tetratricopeptide repeats 3	protein-coding	0.00046134226861918	-1.92458649017216
104	chr10	91110702	91112400	+	0	NA	Intergenic	MER68-int|LTR|ERVL	19265	NM_001031683	3437	Hs.47338	NM_001549	ENSG00000119917	IFIT3	CIG-49|GARG-49|IFI60|IFIT4|IRG2|ISG60|P60|RIG-G|cig41	interferon induced protein with tetratricopeptide repeats 3	protein-coding	0.00919136198899191	-0.924149489698643
105	chr10	93661652	93661850	+	0	NA	Intergenic	MER82|DNA|TcMar-Tigger	7492	NM_152429	143282	Hs.466120	NM_152429	ENSG00000174721	FGFBP3	C10orf13|FGF-BP3	fibroblast growth factor binding protein 3	protein-coding	0.000298137083530604	-1.91175493601891
106	chr10	98273252	98274350	+	0	NA	promoter-TSS (NM_012465)	promoter-TSS (NM_012465)	-118	NM_012465	7093	Hs.154296	NM_012465	ENSG00000095587	TLL2	-	tolloid like 2	protein-coding	0.00148207392507557	-0.87137950561564
107	chr10	98346002	98347500	+	0	NA	promoter-TSS (NM_020123)	promoter-TSS (NM_020123)	18	NM_020123	56889	Hs.500674	NM_020123	ENSG00000077147	TM9SF3	EP70-P-iso|SMBP	transmembrane 9 superfamily member 3	protein-coding	0.0033334576827881	-1.46821722778352
108	chr10	99301752	99303350	+	0	NA	intron (NM_024954, intron 1 of 2)	intron (NM_024954, intron 1 of 2)	-29647	NM_001291218	26287	Hs.73708	NM_020349	ENSG00000165887	ANKRD2	ARPP	ankyrin repeat domain 2	protein-coding	0.00731422222819165	-1.59819349743208
109	chr10	101766102	101766650	+	0	NA	intron (NM_015221, intron 1 of 16)	L2a|LINE|L2	3328	NM_015221	23268	Hs.500771	NM_015221	ENSG00000107554	DNMBP	ARHGEF36|CTRCT48|TUBA	dynamin binding protein	protein-coding	0.00164852725907301	-2.6002194951047
110	chr10	102130252	102131400	+	0	NA	Intergenic	Intergenic	-2507	NR_026762	90271	Hs.628088	NR_026762	ENSG00000235823	OLMALINC	C10orf75|HI-LNC80|LINC00263|NCRNA00263|OLMALINCAS	oligodendrocyte maturation-associated long intergenic non-coding RNA	ncRNA	0.00447698507410805	-1.80106174189727
111	chr10	112257052	112258450	+	0	NA	promoter-TSS (NM_004419)	promoter-TSS (NM_004419)	86	NM_004419	1847	Hs.2128	NM_004419	ENSG00000138166	DUSP5	DUSP|HVH3	dual specificity phosphatase 5	protein-coding	0.00455098732303598	-0.80265440573897
112	chr10	114846952	114847500	+	0	NA	intron (NM_001146284, intron 4 of 12)	intron (NM_001146284, intron 4 of 12)	-39166	NM_001349871	6934	Hs.593995	NM_030756	ENSG00000148737	TCF7L2	TCF-4|TCF4	transcription factor 7 like 2	protein-coding	0.0013560178052242	-0.995432434183393
113	chr10	119805352	119807100	+	0	NA	promoter-TSS (NR_026939)	promoter-TSS (NR_026939)	-106	NR_026940	255082	Hs.89387	NM_178816	ENSG00000177640	CASC2	C10orf5	cancer susceptibility 2	ncRNA	0.000507774876720559	-0.94608800800828
114	chr10	121355302	121357050	+	0	NA	non-coding (NR_136663, exon 1 of 12)	non-coding (NR_136663, exon 1 of 12)	365	NM_001323964	7073	Hs.501203	NM_003252	ENSG00000151923	TIAL1	TCBP|TIAR	TIA1 cytotoxic granule associated RNA binding protein like 1	protein-coding	1.48085685965242e-07	-1.31469837244376
115	chr10	121651502	121652900	+	0	NA	promoter-TSS (NM_007190)	promoter-TSS (NM_007190)	-41	NM_007190	11196	Hs.435004	NM_007190	ENSG00000107651	SEC23IP	MSTP053|P125|P125A	SEC23 interacting protein	protein-coding	0.00346860094213367	-0.802751898470348
116	chr10	123357602	123358500	+	0	NA	promoter-TSS (NM_001144918)	promoter-TSS (NM_001144918)	-79	NM_000141	2263	Hs.533683	NM_000141	ENSG00000066468	FGFR2	BBDS|BEK|BFR-1|CD332|CEK3|CFD1|ECT1|JWS|K-SAM|KGFR|TK14|TK25	fibroblast growth factor receptor 2	protein-coding	0.00721384211483946	-0.59943796955069
117	chr10	123822652	123823200	+	0	NA	intron (NM_206861, intron 3 of 19)	intron (NM_206861, intron 3 of 19)	-49474	NM_001291879	10579	Hs.501252	NM_006997	ENSG00000138162	TACC2	AZU-1|ECTACC	transforming acidic coiled-coil containing protein 2	protein-coding	0.0033167070786386	-0.828011896252841
118	chr10	125753952	125755700	+	0	NA	Intergenic	Intergenic	97096	NM_015892	51363	Hs.287537	NM_014863	ENSG00000182022	CHST15	BRAG|GALNAC4S-6ST	carbohydrate sulfotransferase 15	protein-coding	0.00752789302394995	-1.07120742374793
119	chr10	131936802	131937050	+	0	NA	intron (NM_001199868, intron 1 of 11)	intron (NM_001199868, intron 1 of 11)	2253	NM_001321980	10539	Hs.42644	NM_006541	ENSG00000108010	GLRX3	GLRX4|GRX3|GRX4|PICOT|TXNL2|TXNL3	glutaredoxin 3	protein-coding	5.18266361412396e-05	-1.58348804345023
120	chr10	134260252	134262200	+	0	NA	intron (NR_149317, intron 2 of 2)	intron (NR_149317, intron 2 of 2)	2533	NR_149317	170393	Hs.375059	NR_149317		C10orf91	-	chromosome 10 open reading frame 91 (putative)	ncRNA	0.00103339260757765	-1.55879764772755
121	chr10	134330752	134331100	+	0	NA	intron (NR_158224, intron 2 of 3)	intron (NR_158224, intron 2 of 3)	19501	NR_158224	107984282	Hs.142505	NR_158224		LOC107984282	-	uncharacterized LOC107984282	ncRNA	0.00321555661309901	-1.71410333702874
122	chr11	2202152	2202350	+	0	NA	Intergenic	L2c|LINE|L2	7958	NR_039834	100616126		NR_039834	ENSG00000265258	MIR4686	-	microRNA 4686	ncRNA	0.00269919050552847	-2.42244470947803
123	chr11	6715302	6715450	+	0	NA	Intergenic	LTR8|LTR|ERV1	-10805	NM_022061	63875	Hs.523456	NM_022061	ENSG00000158042	MRPL17	L17mt|LIP2|MRP-L17|MRP-L26|RPL17L|RPML26	mitochondrial ribosomal protein L17	protein-coding	0.00404009695044935	-1.57328019796311
124	chr11	9385502	9386400	+	0	NA	Intergenic	CpG	-20248	NM_006391	10527	Hs.744911	NM_006391	ENSG00000205339	IPO7	Imp7|RANBP7	importin 7	protein-coding	0.00716107639560731	-0.722846947227099
125	chr11	9587352	9588100	+	0	NA	Intergenic	Intergenic	-7491	NM_003390	7465	Hs.249441	NM_003390	ENSG00000166483	WEE1	WEE1A|WEE1hu	WEE1 G2 checkpoint kinase	protein-coding	0.000172196217875222	-0.961619385361583
126	chr11	9634702	9636150	+	0	NA	Intergenic	CpG	39192	NM_001143976	7465	Hs.249441	NM_003390	ENSG00000166483	WEE1	WEE1A|WEE1hu	WEE1 G2 checkpoint kinase	protein-coding	0.00145773093122005	-2.37196310429807
127	chr11	9921902	9922100	+	0	NA	intron (NM_030962, intron 16 of 39)	LTR10F|LTR|ERV1	61312	NR_120539	101928008	Hs.585524	NR_120539	ENSG00000255476	LOC101928008	-	uncharacterized LOC101928008	ncRNA	0.00478184595655711	-1.69008536757223
128	chr11	17808552	17808700	+	0	NA	TTS (NR_104041)	TTS (NR_104041)	51131	NM_004976	3746	Hs.552896	NM_004976	ENSG00000129159	KCNC1	EPM7|KV3.1|KV4|NGK2	potassium voltage-gated channel subfamily C member 1	protein-coding	2.45834070578614e-06	-2.78267338683378
129	chr11	20133752	20134550	+	0	NA	intron (NM_001111019, intron 26 of 27)	intron (NM_001111019, intron 26 of 27)	47870	NM_001029865	120237		NM_001029865	ENSG00000109851	DBX1	-	developing brain homeobox 1	protein-coding	0.000320232110007961	-1.06846114881101
130	chr11	22724602	22725450	+	0	NA	intron (NM_001143830, intron 3 of 7)	intron (NM_001143830, intron 3 of 7)	28706	NM_005256	2620	Hs.711297	NM_005256	ENSG00000148935	GAS2	GAS-2	growth arrest specific 2	protein-coding	0.00195494038413546	-1.50281243549778
131	chr11	22814052	22814800	+	0	NA	intron (NM_001351224, intron 8 of 8)	intron (NM_001351224, intron 8 of 8)	36499	NR_135213	258010	Hs.349096	NM_148893	ENSG00000198168	SVIP	-	small VCP interacting protein	protein-coding	3.63005701219427e-05	-1.04958391620654
132	chr11	36171202	36171800	+	0	NA	intron (NM_174902, intron 4 of 5)	intron (NM_174902, intron 4 of 5)	-72050	NR_135064	101928510	Hs.675857	NR_135064		LOC101928510	-	uncharacterized LOC101928510	ncRNA	0.00214255876991151	-1.02372185325352
133	chr11	44972302	44972650	+	0	NA	promoter-TSS (NM_001258323)	promoter-TSS (NM_001258323)	-42	NR_134612	9537	Hs.554791	NM_006034	ENSG00000175274	TP53I11	PIG11	tumor protein p53 inducible protein 11	protein-coding	0.00786235974991968	-1.33523747418256
134	chr11	47968502	47969150	+	0	NA	Intergenic	Intergenic	-33285	NM_001098503	5795	Hs.318547	NM_002843	ENSG00000149177	PTPRJ	CD148|DEP1|HPTPeta|R-PTP-ETA|SCC1	protein tyrosine phosphatase receptor type J	protein-coding	0.00227784972604613	-1.10802434425808
135	chr11	59315402	59315500	+	0	NA	Intergenic	MER41B|LTR|ERV1	33065	NM_001004711	390199	Hs.553757	NM_001004711	ENSG00000172742	OR4D9	OR11-253	olfactory receptor family 4 subfamily D member 9	protein-coding	0.00503417061837803	-1.16879168858168
136	chr11	63334602	63335100	+	0	NA	Intergenic	LTR43|LTR|ERV1	-4000	NM_017878	54979	Hs.272805	NM_017878	ENSG00000133328	PLAAT2	HRASLS2|PLA1/2-2|PLAAT-2	phospholipase A and acyltransferase 2	protein-coding	0.0060147145793664	-1.62570003544222
137	chr11	64125402	64126850	+	0	NA	promoter-TSS (NM_001300802)	promoter-TSS (NM_001300802)	-508	NM_001318361	8986	Hs.105584	NM_003942	ENSG00000162302	RPS6KA4	MSK2|RSK-B|S6K-alpha-4	ribosomal protein S6 kinase A4	protein-coding	0.00038173627713115	-3.06699555424008
138	chr11	65655452	65656850	+	0	NA	promoter-TSS (NM_004214)	promoter-TSS (NM_004214)	-209	NM_198897	9158	Hs.7768	NM_004214	ENSG00000172500	FIBP	FGFIBP|FIBP-1|TROFAS	FGF1 intracellular binding protein	protein-coding	6.22727476315564e-06	-2.2446654492474
139	chr11	65683102	65683600	+	0	NA	TTS (NM_031450)	TTS (NM_031450)	3182	NM_031450	83638	Hs.433573	NM_031450	ENSG00000175573	C11orf68	BLES03|P5326	chromosome 11 open reading frame 68	protein-coding	0.000193799621191396	-2.18415798420849
140	chr11	66138602	66139800	+	0	NA	promoter-TSS (NR_125343)	promoter-TSS (NR_125343)	30	NM_001532	3177	Hs.569017	NM_001532	ENSG00000174669	SLC29A2	DER12|ENT2|HNP36	solute carrier family 29 member 2	protein-coding	0.00866679176003475	-1.43846285134353
141	chr11	66717602	66717950	+	0	NA	intron (NM_001040716, intron 3 of 22)	intron (NM_001040716, intron 3 of 22)	8078	NM_001040716	5091	Hs.89890	NM_000920	ENSG00000173599	PC	PCB	pyruvate carboxylase	protein-coding	0.00242605458719339	-1.51816034236534
142	chr11	67120702	67122400	+	0	NA	promoter-TSS (NM_001256870)	promoter-TSS (NM_001256870)	-484	NR_046411	57804	Hs.523829	NM_021173	ENSG00000175482	POLD4	POLDS|p12	DNA polymerase delta 4, accessory subunit	protein-coding	0.000240997695975312	-2.39334375640603
143	chr11	67195702	67196050	+	0	NA	promoter-TSS (NM_003952)	promoter-TSS (NM_003952)	-89	NM_003952	6199	Hs.534345	NM_003952	ENSG00000175634	RPS6KB2	KLS|P70-beta|P70-beta-1|P70-beta-2|S6K-beta2|S6K2|S6KB|S6KI(2)|S6Kbeta|SRK|STK14B|p70(S6K)-beta|p70S6Kb	ribosomal protein S6 kinase B2	protein-coding	0.00874481362659476	-1.61081857759125
144	chr11	71814002	71814800	+	0	NA	promoter-TSS (NM_017907)	promoter-TSS (NM_017907)	-58	NM_017907	55004	Hs.731528	NM_017907	ENSG00000149357	LAMTOR1	C11orf59|PDRO|Ragulator1|p18|p27RF-Rho	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1	protein-coding	0.00811584167860864	-1.20411817048874
145	chr11	75946002	75947750	+	0	NA	Intergenic	CpG	-29330	NM_004626	7481	Hs.108219	NM_004626	ENSG00000085741	WNT11	HWNT11	Wnt family member 11	protein-coding	0.00883633759842403	-1.37395093998063
146	chr11	76534552	76535000	+	0	NA	Intergenic	Intergenic	31980	NM_001318477	25987	Hs.8361	NM_015516	ENSG00000182704	TSKU	E2IG4|LRRC54|TSK	tsukushi, small leucine rich proteoglycan	protein-coding	1.32829995222332e-06	-2.51551353937986
147	chr11	88269202	88269400	+	0	NA	intron (NM_001143831, intron 7 of 8)	intron (NM_001143831, intron 7 of 8)	31557	NR_049724	100873989	Hs.616625	NR_049724	ENSG00000255082	GRM5-AS1	-	GRM5 antisense RNA 1	ncRNA	0.00524742640694919	-1.83072425798953
148	chr11	93885452	93885900	+	0	NA	intron (NM_015368, intron 1 of 4)	intron (NM_015368, intron 1 of 4)	23669	NM_015368	24145	Hs.591976	NM_015368	ENSG00000110218	PANX1	MRS1|PX1|UNQ2529	pannexin 1	protein-coding	8.496848410004e-07	-2.39033944473069
149	chr11	102470052	102471050	+	0	NA	intron (NM_004771, intron 6 of 9)	intron (NM_004771, intron 6 of 9)	25512	NM_004771	9313	Hs.591946	NM_004771	ENSG00000137674	MMP20	AI2A2|MMP-20	matrix metallopeptidase 20	protein-coding	0.000884874854480211	-1.51287549292865
150	chr11	102473802	102474350	+	0	NA	intron (NM_004771, intron 6 of 9)	intron (NM_004771, intron 6 of 9)	21987	NM_004771	9313	Hs.591946	NM_004771	ENSG00000137674	MMP20	AI2A2|MMP-20	matrix metallopeptidase 20	protein-coding	0.000295991108857876	-1.554307490298
151	chr11	107433402	107434900	+	0	NA	intron (NM_001301010, intron 1 of 11)	MIR|SINE|MIR	2310	NM_138775	91801	Hs.503763	NM_138775	ENSG00000137760	ALKBH8	ABH8|TRM9|TRMT9|TRMT9A	alkB homolog 8, tRNA methyltransferase	protein-coding	0.0093166203063555	-1.15226282482257
152	chr11	110166452	110167900	+	0	NA	intron (NM_001260493, intron 1 of 15)	CpG	261	NM_001260495	5962	Hs.263671	NM_002906	ENSG00000137710	RDX	DFNB24	radixin	protein-coding	0.00452591299335264	-1.10567293096969
153	chr11	112028102	112028300	+	0	NA	intron (NM_001562, intron 1 of 5)	L2c|LINE|L2	6616	NM_001243211	3606	Hs.83077	NM_001562	ENSG00000150782	IL18	IGIF|IL-18|IL-1g|IL1F4	interleukin 18	protein-coding	0.000509654135263545	-2.17643933369394
154	chr11	117777952	117778300	+	0	NA	TTS (NM_001206790)	TTS (NM_001206790)	21991	NM_001244995	84000	Hs.266308	NM_032046	ENSG00000137747	TMPRSS13	MSP|MSPL|MSPS|TMPRSS11	transmembrane serine protease 13	protein-coding	0.00210499805775135	-1.07192595632474
155	chr11	118781102	118783850	+	0	NA	TTS (NR_039713)	TTS (NR_039713)	1059	NR_039713	100616376		NR_039713	ENSG00000264211	MIR4492	mir-4492	microRNA 4492	ncRNA	0.000189399979305156	-1.7846281706804
156	chr11	119404602	119405100	+	0	NA	Intergenic	Intergenic	-109156	NM_001311162	7070	Hs.644697	NM_006288	ENSG00000154096	THY1	CD90|CDw90	Thy-1 cell surface antigen	protein-coding	0.00866586674299575	-0.880631688029296
157	chr11	128318352	128318950	+	0	NA	Intergenic	Intergenic	73554	NM_005238	2113	Hs.369438	NM_005238	ENSG00000134954	ETS1	ETS-1|EWSR2|c-ets-1|p54	ETS proto-oncogene 1, transcription factor	protein-coding	7.44366279994745e-05	-1.37912782273137
158	chr11	129512852	129514500	+	0	NA	Intergenic	Intergenic	-26512	NR_120582	101929557	Hs.385785	NR_120582	ENSG00000281097	LINC01395	-	long intergenic non-protein coding RNA 1395	ncRNA	0.00742119558279033	-1.04620314138446
159	chr12	3277502	3278500	+	0	NA	intron (NM_006675, intron 2 of 8)	intron (NM_006675, intron 2 of 8)	91456	NM_006675	10867	Hs.504517	NM_006675	ENSG00000011105	TSPAN9	NET-5|NET5|PP1057	tetraspanin 9	protein-coding	0.000627750189051054	-1.76543815907482
160	chr12	3279702	3280550	+	0	NA	intron (NM_006675, intron 2 of 8)	intron (NM_006675, intron 2 of 8)	93581	NM_006675	10867	Hs.504517	NM_006675	ENSG00000011105	TSPAN9	NET-5|NET5|PP1057	tetraspanin 9	protein-coding	0.0011383084502162	-1.36635459677305
161	chr12	4140102	4141000	+	0	NA	Intergenic	CpG	-157937	NM_001286521	57097	Hs.657268	NM_020367	ENSG00000111224	PARP11	ARTD11|C12orf6|MIB006	poly(ADP-ribose) polymerase family member 11	protein-coding	0.000288009975385967	-0.90169772942063
162	chr12	6202152	6203200	+	0	NA	intron (NM_000552, intron 6 of 51)	LTR16A|LTR|ERVL	31165	NM_000552	7450	Hs.440848	NM_000552	ENSG00000110799	VWF	F8VWF|VWD	von Willebrand factor	protein-coding	0.000324568145312475	-1.13259306290356
163	chr12	6276952	6277300	+	0	NA	Intergenic	MIR|SINE|MIR	-31986	NM_001330312	928	Hs.114286	NM_001769	ENSG00000010278	CD9	BTCC-1|DRAP-27|MIC3|MRP-1|TSPAN-29|TSPAN29	CD9 molecule	protein-coding	8.45193794973259e-05	-2.10979815595005
164	chr12	6832902	6833750	+	0	NA	promoter-TSS (NM_001164093)	promoter-TSS (NM_001164093)	114	NM_016319	50813	Hs.530823	NM_016319	ENSG00000111652	COPS7A	CSN7|CSN7A|SGN7a	COP9 signalosome subunit 7A	protein-coding	0.00105143134951014	-4.01190443629772
165	chr12	25928802	25929400	+	0	NA	Intergenic	Intergenic	97911	NR_036188	100422897		NR_036188	ENSG00000283603	MIR4302	-	microRNA 4302	ncRNA	0.00397910505035257	-1.14463055240874
166	chr12	30945552	30948200	+	0	NA	Intergenic	AluY|SINE|Alu	-1739	NR_040245	100287314	Hs.355210	NR_040245		LINC00941	lncRNA-MUF	long intergenic non-protein coding RNA 941	ncRNA	0.000973628023628658	-0.851779776188768
167	chr12	30948152	30950800	+	0	NA	intron (NR_040245, intron 1 of 4)	CpG	861	NR_040245	100287314	Hs.355210	NR_040245		LINC00941	lncRNA-MUF	long intergenic non-protein coding RNA 941	ncRNA	5.7096600171022e-05	-0.946120860162468
168	chr12	31647402	31647800	+	0	NA	intron (NM_144973, intron 2 of 20)	MER51A|LTR|ERV1	-95256	NR_046909	100874249	Hs.627628	NR_046909	ENSG00000255867	DENND5B-AS1	-	DENND5B antisense RNA 1	ncRNA	3.01141001893448e-08	-1.8950672802903
169	chr12	31885902	31886200	+	0	NA	Intergenic	LTR33|LTR|ERVL	-3943	NM_001278412	196394	Hs.585084	NM_001113402	ENSG00000151743	AMN1	-	antagonist of mitotic exit network 1 homolog	protein-coding	0.00020652645410307	-1.79228536699786
170	chr12	52540952	52541600	+	0	NA	Intergenic	Intergenic	44522	NM_182507	144501	Hs.140978	NM_182507	ENSG00000167767	KRT80	KB20	keratin 80	protein-coding	0.000279748580373641	-1.51527483307379
171	chr12	57674052	57674250	+	0	NA	exon (NM_001351211, exon 15 of 25)	exon (NM_001351211, exon 15 of 25)	-29181	NM_145064	246329	Hs.417595	NM_145064	ENSG00000185482	STAC3	MYPBB|NAM	SH3 and cysteine rich domain 3	protein-coding	0.000182038421332554	-2.06385078649083
172	chr12	64567302	64567700	+	0	NA	Intergenic	MLT1B|LTR|ERVL-MaLR	48575	NM_001300940	144577	Hs.444671	NM_152440	ENSG00000174206	C12orf66	-	chromosome 12 open reading frame 66	protein-coding	0.00864829803756816	-1.20865712626693
173	chr12	83044202	83045800	+	0	NA	Intergenic	Intergenic	-35684	NM_152588	160335	Hs.577775	NM_152588	ENSG00000179104	TMTC2	IBDBP1	transmembrane O-mannosyltransferase targeting cadherins 2	protein-coding	1.20430131977206e-09	-1.36600275802133
174	chr12	96613452	96614000	+	0	NA	intron (NM_005230, intron 1 of 4)	intron (NM_005230, intron 1 of 4)	25573	NM_005230	2004	Hs.46523	NM_005230	ENSG00000111145	ELK3	ERP|NET|SAP-2|SAP2	ETS transcription factor ELK3	protein-coding	0.00417838601931516	-0.77400335165171
175	chr12	104252702	104253400	+	0	NA	intron (NR_027249, intron 13 of 15)	intron (NR_027249, intron 13 of 15)	-18039	NM_001031701	51559	Hs.48428	NM_016575	ENSG00000111696	NT5DC3	TU12B1-TY|TU12B1TY	5'-nucleotidase domain containing 3	protein-coding	3.80375902472861e-15	-2.26747960251612
176	chr12	109023602	109024000	+	0	NA	intron (NM_003006, intron 1 of 1)	intron (NM_003006, intron 1 of 1)	2056	NM_001206609	6404	Hs.591014	NM_003006	ENSG00000110876	SELPLG	CD162|CLA|PSGL-1|PSGL1	selectin P ligand	protein-coding	2.26798666712343e-06	-1.8023908535571
177	chr12	109084702	109086350	+	0	NA	intron (NM_001105237, intron 2 of 10)	intron (NM_001105237, intron 2 of 10)	11248	NM_001105237	23603	Hs.330384	NM_014325	ENSG00000110880	CORO1C	HCRNN4	coronin 1C	protein-coding	0.000378209004011546	-1.41953080189265
178	chr12	109247852	109248700	+	0	NA	intron (NM_018984, intron 1 of 14)	intron (NM_018984, intron 1 of 14)	3083	NM_001161330	54434	Hs.199763	NM_018984	ENSG00000084112	SSH1	SSH1L	slingshot protein phosphatase 1	protein-coding	0.00456384773713841	-1.16194478029417
179	chr12	110010852	110011800	+	0	NA	promoter-TSS (NR_038118)	promoter-TSS (NR_038118)	-17	NR_038118	326625	Hs.12106	NM_052845	ENSG00000139428	MMAB	ATR|CFAP23|cblB|cob	metabolism of cobalamin associated B	protein-coding	0.000111078529794961	-1.0094626775161
180	chr12	110493452	110493700	+	0	NA	intron (NM_207435, intron 4 of 4)	LTR8|LTR|ERV1	-7124	NR_148516	400073	Hs.44817	NM_207435	ENSG00000174456	C12orf76	-	chromosome 12 open reading frame 76	protein-coding	0.00350028985384493	-1.74857296463703
181	chr12	113737402	113737900	+	0	NA	exon (NM_024959, exon 16 of 16)	exon (NM_024959, exon 16 of 16)	8323	NR_106820	102465457		NR_106820	ENSG00000274822	MIR6762	hsa-mir-6762	microRNA 6762	ncRNA	0.00953066214806205	-1.39745777389971
182	chr12	114393002	114393400	+	0	NA	intron (NM_001146698, intron 6 of 24)	intron (NM_001146698, intron 6 of 24)	10929	NM_001146698	9904	Hs.7482	NM_016196	ENSG00000122965	RBM19	Mrd1	RNA binding motif protein 19	protein-coding	0.00463548584015404	-1.91641383266035
183	chr12	117627552	117628650	+	0	NA	exon (NM_015002, exon 1 of 12)	exon (NM_015002, exon 1 of 12)	174	NM_033624	23014	Hs.740376	NM_015002	ENSG00000135108	FBXO21	FBX21	F-box protein 21	protein-coding	0.00775092353235757	-1.4380254709284
184	chr12	118490152	118490850	+	0	NA	intron (NM_001278557, intron 1 of 8)	intron (NM_001278557, intron 1 of 8)	8515	NM_018639	55884	Hs.506985	NM_018639	ENSG00000176871	WSB2	SBA2	WD repeat and SOCS box containing 2	protein-coding	0.000536628121566215	-1.34324109052736
185	chr12	121789852	121790700	+	0	NA	promoter-TSS (NM_001330489)	promoter-TSS (NM_001330489)	-62	NM_001330489	51433	Hs.7101	NM_016237	ENSG00000089053	ANAPC5	APC5	anaphase promoting complex subunit 5	protein-coding	0.000901329562752445	-1.19282784905938
186	chr12	122277202	122278000	+	0	NA	3' UTR (NM_002150, exon 14 of 14)	3' UTR (NM_002150, exon 14 of 14)	19164	NM_002150	3242	Hs.2899	NM_002150	ENSG00000158104	HPD	4-HPPD|4HPPD|GLOD3|HPPDASE|PPD	4-hydroxyphenylpyruvate dioxygenase	protein-coding	0.00647496928406413	-0.986274612637661
187	chr12	122948902	122949150	+	0	NA	Intergenic	Intergenic	36453	NM_001350935	55596	Hs.37706	NM_017612	ENSG00000033030	ZCCHC8	-	zinc finger CCHC-type containing 8	protein-coding	0.000277269238946963	-2.07719384129609
188	chr12	125120802	125121050	+	0	NA	Intergenic	LTR8|LTR|ERV1	-68768	NM_001206654	9612	Hs.137510	NM_006312	ENSG00000196498	NCOR2	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	nuclear receptor corepressor 2	protein-coding	0.000268080598855728	-1.65427998033737
189	chr12	125398452	125400150	+	0	NA	promoter-TSS (NR_049820)	promoter-TSS (NR_049820)	-105	NM_021009	7316	Hs.520348	NM_021009	ENSG00000150991	UBC	HMG20	ubiquitin C	protein-coding	1.19432764848487e-05	-1.47140539042119
190	chr12	125400902	125402600	+	0	NA	Intergenic	Intergenic	1658	NR_049820	100847004		NR_049820	ENSG00000265345	MIR5188	mir-5188	microRNA 5188	ncRNA	0.00754518688801761	-0.814654692630716
191	chr12	125407952	125409000	+	0	NA	Intergenic	AluSg|SINE|Alu	8383	NR_049820	100847004		NR_049820	ENSG00000265345	MIR5188	mir-5188	microRNA 5188	ncRNA	0.00719580949496475	-1.66099666753676
192	chr12	125411702	125413300	+	0	NA	Intergenic	Intergenic	12408	NR_049820	100847004		NR_049820	ENSG00000265345	MIR5188	mir-5188	microRNA 5188	ncRNA	0.000695953509997167	-1.06040315677274
193	chr12	132195052	132196550	+	0	NA	exon (NM_004592, exon 1 of 18)	exon (NM_004592, exon 1 of 18)	166	NM_001261411	6433	Hs.308171	NM_004592	ENSG00000061936	SFSWAP	SFRS8|SWAP	splicing factor SWAP	protein-coding	0.00807817289139736	-1.06400604003131
194	chr12	132314902	132315400	+	0	NA	intron (NM_016155, intron 1 of 9)	CpG	2213	NM_016155	4326	Hs.709245	NM_016155	ENSG00000198598	MMP17	MMP-17|MT4-MMP|MT4MMP|MTMMP4	matrix metallopeptidase 17	protein-coding	0.001269697812285	-1.08500309893997
195	chr12	133170652	133170750	+	0	NA	Intergenic	Intergenic	12118	NR_106821	102465975		NR_106821	ENSG00000277052	MIR6763	hsa-mir-6763	microRNA 6763	ncRNA	0.000245990095786077	-1.76236077005361
196	chr12	133286702	133287700	+	0	NA	promoter-TSS (NM_001170544)	promoter-TSS (NM_001170544)	-227	NM_138575	192111	Hs.102558	NM_138575	ENSG00000247077	PGAM5	BXLBV68	PGAM family member 5, mitochondrial serine/threonine protein phosphatase	protein-coding	0.00746860599795623	-1.04266140904024
