PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
96	chr3	189114602	189115500	+	0	NA	Intergenic	AluY|SINE|Alu	-156668	NR_046722	100874027	Hs.616080	NR_046722	ENSG00000230115	TPRG1-AS2	-	TPRG1 antisense RNA 2	ncRNA	0.000413243910782396	1.96800030627896
97	chr3	192534152	192536800	+	0	NA	intron (NM_178496, intron 1 of 1)	intron (NM_178496, intron 1 of 1)	-90146	NM_004113	2257	Hs.390250	NM_004113	ENSG00000114279	FGF12	EIEE47|FGF12B|FHF1	fibroblast growth factor 12	protein-coding	0.00506035604254696	1.83132153823649
98	chr4	26858952	26859650	+	0	NA	Intergenic	CpG	2565	NR_134675	105374546	Hs.548859	NR_134673		STIM2-AS1	-	STIM2 antisense RNA 1	ncRNA	0.000707601267019532	1.79748705796779
99	chr4	68566302	68567500	+	0	NA	promoter-TSS (NM_018227)	promoter-TSS (NM_018227)	-28	NM_018227	55236	Hs.212774	NM_018227	ENSG00000033178	UBA6	E1-L2|MOP-4|UBE1L2	ubiquitin like modifier activating enzyme 6	protein-coding	0.00120538105237299	1.55972082566127
100	chr4	114682602	114684250	+	0	NA	promoter-TSS (NM_001321583)	promoter-TSS (NM_001321583)	-343	NM_172129	817	Hs.144114	NM_001221	ENSG00000145349	CAMK2D	CAMKD	calcium/calmodulin dependent protein kinase II delta	protein-coding	0.00471159998607724	1.53463870979901
101	chr4	130283952	130284200	+	0	NA	Intergenic	Intergenic	266769	NM_001099783	132321	Hs.567679	NM_173487	ENSG00000151470	C4orf33	-	chromosome 4 open reading frame 33	protein-coding	0.00723075994377438	1.54471462423244
102	chr4	175204052	175205950	+	0	NA	promoter-TSS (NM_001145314)	promoter-TSS (NM_001145314)	-54	NM_001145314	80817	Hs.555989	NM_030633	ENSG00000164118	CEP44	KIAA1712|PS1TP3	centrosomal protein 44	protein-coding	0.00615483172895331	1.43498726025295
103	chr5	5271452	5271600	+	0	NA	intron (NR_136935, intron 17 of 21)	intron (NR_136935, intron 17 of 21)	131083	NM_139056	170690	Hs.661915	NM_139056	ENSG00000145536	ADAMTS16	ADAMTS16s	ADAM metallopeptidase with thrombospondin type 1 motif 16	protein-coding	0.00139833692695834	1.31166564650082
104	chr5	87970202	87972150	+	0	NA	promoter-TSS (NR_146284)	promoter-TSS (NR_146284)	-860	NR_146284	109729137	Hs.598635	NR_146284	ENSG00000245864	MEF2C-AS2	-	MEF2C antisense RNA 2	ncRNA	0.00783093317970613	0.9748607628009
105	chr5	90607202	90608300	+	0	NA	intron (NR_103549, intron 2 of 2)	AmnSINE1|SINE|Deu	2468	NR_103548	100505994	Hs.628363	NR_103548	ENSG00000248323	LUCAT1	SCAL1|SCAT5	lung cancer associated transcript 1	ncRNA	0.00645435443981081	1.27495365404528
106	chr5	90764752	90766000	+	0	NA	Intergenic	Intergenic	-86242	NR_138072	57561	Hs.24684	NM_020801	ENSG00000113369	ARRDC3	TLIMP	arrestin domain containing 3	protein-coding	0.00406068641016225	1.17087954425522
107	chr5	96211552	96213200	+	0	NA	intron (NR_137637, intron 1 of 18)	intron (NR_137637, intron 1 of 18)	733	NM_001130140	64167	Hs.482910	NM_022350	ENSG00000164308	ERAP2	L-RAP|LRAP	endoplasmic reticulum aminopeptidase 2	protein-coding	0.000109272702645101	1.54234264210366
108	chr5	96517702	96519950	+	0	NA	intron (NM_001159749, intron 1 of 7)	intron (NM_001159749, intron 1 of 7)	125	NM_018343	55781	Hs.27021	NM_018343	ENSG00000058729	RIOK2	RIO2	RIO kinase 2	protein-coding	0.00506035604254696	0.872287067795107
109	chr5	98108602	98110650	+	0	NA	promoter-TSS (NR_033932)	promoter-TSS (NR_033932)	259	NM_001366508	285704	Hs.526902	NM_173670	ENSG00000174136	RGMB	DRAGON	repulsive guidance molecule BMP co-receptor b	protein-coding	0.00139112300636288	0.927515207358157
110	chr5	108744652	108747700	+	0	NA	promoter-TSS (NM_014819)	promoter-TSS (NM_014819)	-501	NM_014819	9867	Hs.483036	NM_014819	ENSG00000198961	PJA2	Neurodap1|RNF131	praja ring finger ubiquitin ligase 2	protein-coding	0.0038760935445338	0.975966375890223
111	chr5	114960802	114962500	+	0	NA	promoter-TSS (NM_181836)	promoter-TSS (NM_181836)	82	NM_001164468	100302736		NM_001164468	ENSG00000251201	TMED7-TICAM2	MyD88-4|TICAM-2|TICAM2|TIRAP3|TIRP|TRAM	TMED7-TICAM2 readthrough	protein-coding	0.00894280604171735	0.833737639066767
112	chr5	115910252	115910850	+	0	NA	promoter-TSS (NM_001300780)	promoter-TSS (NM_001300780)	-32	NM_020796	57556	Hs.156967	NM_020681	ENSG00000092421	SEMA6A	HT018|SEMA|SEMA6A1|SEMAQ|VIA	semaphorin 6A	protein-coding	0.00362085613567144	1.86114236467287
113	chr5	121296652	121298900	+	0	NA	intron (NM_152546, intron 1 of 7)	CpG	106	NM_152546	153443	Hs.107622	NM_152546	ENSG00000151304	SRFBP1	BUD22|P49|Rlb1|STRAP|p49/STRAP	serum response factor binding protein 1	protein-coding	0.00471159998607724	1.40240843762522
114	chr5	122758052	122759900	+	0	NA	intron (NM_153223, intron 1 of 20)	CpG	310	NM_001166226	153241	Hs.483209	NM_153223	ENSG00000168944	CEP120	CCDC100|JBTS31|SRTD13	centrosomal protein 120	protein-coding	2.18662436036555e-06	1.07574358299845
115	chr5	122946702	122947100	+	0	NA	intron (NM_001044723, intron 12 of 12)	intron (NM_001044723, intron 12 of 12)	65790	NM_004384	1456	Hs.129206	NM_004384	ENSG00000151292	CSNK1G3	CKI-gamma 3|CSNK1G3L	casein kinase 1 gamma 3	protein-coding	0.00139553573721389	1.62768840295362
116	chr5	125689702	125690250	+	0	NA	Intergenic	Intergenic	-5836	NM_001146319	65983	Hs.363558	NM_023927	ENSG00000155324	GRAMD2B	GRAMD3|NS3TP2	GRAM domain containing 2B	protein-coding	0.00323905009638453	1.47421437018203
117	chr5	126828552	126828950	+	0	NA	Intergenic	Intergenic	-24581	NM_130809	133619	Hs.483259	NM_130809	ENSG00000164244	PRRC1	-	proline rich coiled-coil 1	protein-coding	0.00505736471881188	1.17119560169322
118	chr5	135415752	135417100	+	0	NA	promoter-TSS (NR_030583)	promoter-TSS (NR_030583)	-139	NR_030583	100126299		NR_030583	ENSG00000278815	VTRNA2-1	CBL-3|CBL3|MIR886|MIRN886|VTRNA2|hsa-mir-886|hvg-5|nc886|pre-miR-886|svtRNA2-1a	vault RNA 2-1	ncRNA	0.00486985039601064	1.55310206886779
119	chr5	137802852	137806500	+	0	NA	3' UTR (NM_001964, exon 2 of 2)	3' UTR (NM_001964, exon 2 of 2)	3508	NM_001964	1958	Hs.326035	NM_001964	ENSG00000120738	EGR1	AT225|G0S30|KROX-24|NGFI-A|TIS8|ZIF-268|ZNF225	early growth response 1	protein-coding	0.00120538105237299	1.96714336091352
120	chr5	140419852	140421000	+	0	NA	Intergenic	Intergenic	-10535	NM_013340	29930	Hs.278950	NM_013340	ENSG00000171815	PCDHB1	PCDH-BETA1	protocadherin beta 1	protein-coding	0.00677248273344815	1.31323743303029
121	chr5	150284002	150285100	+	0	NA	promoter-TSS (NM_052860)	promoter-TSS (NM_052860)	-6	NM_001172831	91975	Hs.134885	NM_052860	ENSG00000145908	ZNF300	-	zinc finger protein 300	protein-coding	0.00258285766122366	1.767819871751
122	chr5	150826902	150828050	+	0	NA	intron (NM_001308150, intron 1 of 10)	CpG	312	NM_078483	206358	Hs.269004	NM_078483	ENSG00000123643	SLC36A1	Dct1|LYAAT1|PAT1|TRAMD3	solute carrier family 36 member 1	protein-coding	0.00119409473093592	1.63914154223079
123	chr5	156569152	156571050	+	0	NA	promoter-TSS (NM_004270)	promoter-TSS (NM_004270)	-225	NM_004270	9443	Hs.279902	NM_004270	ENSG00000155868	MED7	ARC34|CRSP33|CRSP9	mediator complex subunit 7	protein-coding	9.33567400836044e-05	0.984705463959636
124	chr5	156817552	156818000	+	0	NA	intron (NM_014376, intron 30 of 30)	intron (NM_014376, intron 30 of 30)	-45091	NM_001001343	408263	Hs.437066	NM_001001343	ENSG00000172568	FNDC9	C5orf40	fibronectin type III domain containing 9	protein-coding	0.00174314179186224	0.887291656867748
125	chr5	156886902	156887350	+	0	NA	promoter-TSS (NM_001172292)	promoter-TSS (NM_001172292)	-18	NR_136204	102724404	Hs.570889	NR_136204		LOC102724404	-	uncharacterized LOC102724404	ncRNA	0.00258285766122366	1.45367158131155
126	chr5	159448702	159449350	+	0	NA	intron (NM_001282500, intron 2 of 7)	intron (NM_001282500, intron 2 of 7)	12880	NM_003314	7265	Hs.519718	NM_003314	ENSG00000113312	TTC1	TPR1	tetratricopeptide repeat domain 1	protein-coding	0.00764344239413926	0.936749430664005
127	chr5	162863452	162866400	+	0	NA	intron (NM_001364023, intron 2 of 6)	CpG	325	NM_004060	900	Hs.79101	NM_004060	ENSG00000113328	CCNG1	CCNG	cyclin G1	protein-coding	0.0008942651208703	1.3196762611913
128	chr5	173344452	173345900	+	0	NA	intron (NM_001308191, intron 2 of 7)	intron (NM_001308191, intron 2 of 7)	25122	NM_001308193	80315	Hs.127126	NM_030627	ENSG00000113742	CPEB4	CPE-BP4|hCPEB-4	cytoplasmic polyadenylation element binding protein 4	protein-coding	0.00505736471881188	0.844112453095085
129	chr5	173959652	173959850	+	0	NA	Intergenic	Intergenic	-191834	NM_002449	4488	Hs.89404	NM_002449	ENSG00000120149	MSX2	CRS2|FPP|HOX8|MSH|PFM|PFM1	msh homeobox 2	protein-coding	1.99359785945108e-05	1.59382131159566
130	chr5	174151452	174151600	+	0	NA	promoter-TSS (NM_002449)	promoter-TSS (NM_002449)	-59	NM_002449	4488	Hs.89404	NM_002449	ENSG00000120149	MSX2	CRS2|FPP|HOX8|MSH|PFM|PFM1	msh homeobox 2	protein-coding	0.00428137579844596	1.16680974785253
131	chr6	25991902	25993750	+	0	NA	Intergenic	CpG	25214	NM_005325	3024	Hs.150206	NM_005325	ENSG00000124610	HIST1H1A	H1.1|H1A|H1F1|HIST1	histone cluster 1 H1 family member a	protein-coding	0.00602919668482628	1.14767764085761
132	chr6	52128602	52129000	+	0	NA	TTS (NM_002388)	TTS (NM_002388)	-19503	NM_052872	112744	Hs.272295	NM_052872	ENSG00000112116	IL17F	CANDF6|IL-17F|ML-1|ML1	interleukin 17F	protein-coding	0.00828786197023342	1.49066165303439
133	chr6	81348002	81349600	+	0	NA	Intergenic	Intergenic	532413	NM_183050	594	Hs.156414	NM_000056	ENSG00000083123	BCKDHB	BCKDE1B|BCKDH E1-beta|E1B	branched chain keto acid dehydrogenase E1 subunit beta	protein-coding	0.00254874425632172	1.15935091751615
134	chr6	84936902	84938150	+	0	NA	promoter-TSS (NM_014895)	promoter-TSS (NM_014895)	-165	NM_014895	22832	Hs.485865	NM_014895	ENSG00000135315	CEP162	C6orf84|KIAA1009|QN1	centrosomal protein 162	protein-coding	0.000242396284428624	1.03908325847941
135	chr6	97074752	97074950	+	0	NA	Intergenic	Intergenic	63850	NM_001322467	9457	Hs.632608	NM_020482	ENSG00000112214	FHL5	1700027G07Rik|ACT|FHL-5|dJ393D12.2	four and a half LIM domains 5	protein-coding	0.00767191000047675	1.39873886673813
136	chr6	99882702	99883100	+	0	NA	non-coding (NR_144345, exon 17 of 17)	non-coding (NR_144345, exon 17 of 17)	-9680	NM_001322413	25957	Hs.520287	NM_015491	ENSG00000132424	PNISR	C6orf111|HSPC306|SFRS18|SRrp130|bA98I9.2	PNN interacting serine and arginine rich protein	protein-coding	0.00323905009638453	1.72837146259811
137	chr6	100015952	100017200	+	0	NA	promoter-TSS (NM_005190)	promoter-TSS (NM_005190)	-40	NM_005190	892	Hs.430646	NM_005190	ENSG00000112237	CCNC	CycC|SRB11|hSRB11	cyclin C	protein-coding	1.5565576220477e-05	1.87973279247372
138	chr6	112030952	112031600	+	0	NA	intron (NM_153047, intron 5 of 13)	intron (NM_153047, intron 5 of 13)	49058	NM_153048	2534	Hs.390567	NM_002037	ENSG00000010810	FYN	SLK|SYN|p59-FYN	FYN proto-oncogene, Src family tyrosine kinase	protein-coding	0.00767191000047675	1.77621728745979
139	chr6	114257302	114257800	+	0	NA	non-coding (NR_033441, exon 15 of 15)	non-coding (NR_033441, exon 15 of 15)	32000	NR_027060	285759	Hs.376634	NM_173673	ENSG00000175967	FLJ34503	-	uncharacterized FLJ34503	ncRNA	0.0039345764217164	1.11277393932742
140	chr6	116608902	116609300	+	0	NA	intron (NR_136524, intron 1 of 4)	intron (NR_136524, intron 1 of 4)	-7821	NM_003309	7259	Hs.458358	NM_003309	ENSG00000189241	TSPYL1	TSPYL	TSPY like 1	protein-coding	0.00873619936583769	1.72046491212445
141	chr6	117922502	117924450	+	0	NA	5' UTR (NM_020399, exon 1 of 9)	5' UTR (NM_020399, exon 1 of 9)	198	NM_001017408	57120	Hs.191539	NM_020399	ENSG00000047932	GOPC	CAL|FIG|GOPC1|PIST|dJ94G16.2	golgi associated PDZ and coiled-coil motif containing	protein-coding	0.00978640398395689	1.30470917956966
142	chr6	119121502	119122200	+	0	NA	Intergenic	Intergenic	17980	NR_037662	100287632	Hs.334026	NR_037662		SELENOKP3	-	selenoprotein K pseudogene 3	pseudo	0.00469345532284937	1.21563626733856
143	chr6	119214252	119216550	+	0	NA	promoter-TSS (NM_014034)	promoter-TSS (NM_014034)	85	NM_014034	25842	Hs.292316	NM_014034	ENSG00000111875	ASF1A	CGI-98|CIA|HSPC146	anti-silencing function 1A histone chaperone	protein-coding	0.00213858295757281	1.08278800827598
144	chr6	126240202	126240450	+	0	NA	promoter-TSS (NM_001199622)	promoter-TSS (NM_001199622)	-75	NM_001199622	135112	Hs.171426	NM_181782	ENSG00000111912	NCOA7	ERAP140|ESNA1|NCOA7-AS|Nbla00052|Nbla10993|TLDC4|dJ187J11.3	nuclear receptor coactivator 7	protein-coding	0.000639202624552574	1.6229095000632
145	chr6	134273002	134274900	+	0	NA	promoter-TSS (NM_004865)	promoter-TSS (NM_004865)	-411	NM_004865	9519	Hs.486507	NM_004865	ENSG00000028839	TBPL1	MGC:8389|MGC:9620|STUD|TLF|TLP|TRF2	TATA-box binding protein like 1	protein-coding	0.000123674075333596	1.62041365732216
146	chr6	141998852	141999200	+	0	NA	Intergenic	(TC)n|Simple_repeat|Simple_repeat	410910	NM_002511	4829	Hs.552106	NM_002511	ENSG00000135577	NMBR	BB1|BB1R|NMB-R	neuromedin B receptor	protein-coding	0.00914690604165959	1.60657160370026
147	chr6	154829902	154833150	+	0	NA	promoter-TSS (NM_001368116)	promoter-TSS (NM_001368116)	-146	NM_001368116	154043	Hs.16064	NM_173515	ENSG00000153721	CNKSR3	CNK3|CNK3/IPCEF1|MAGI1	CNKSR family member 3	protein-coding	0.0023392577334317	1.21826755994935
148	chr6	161412152	161414150	+	0	NA	intron (NM_001301072, intron 1 of 26)	CpG	350	NM_005922	4216	Hs.390428	NM_005922	ENSG00000085511	MAP3K4	MAPKKK4|MEKK 4|MEKK4|MTK1|PRO0412	mitogen-activated protein kinase kinase kinase 4	protein-coding	0.00828786197023342	1.30564798817842
149	chr7	13959702	13960200	+	0	NA	intron (NM_001370555, intron 8 of 12)	intron (NM_001370555, intron 8 of 12)	66188	NM_001163150	2115	Hs.22634	NM_004956	ENSG00000006468	ETV1	ER81	ETS variant 1	protein-coding	1.26171550554196e-06	1.34944348686455
150	chr7	14028802	14031400	+	0	NA	promoter-TSS (NM_004956)	promoter-TSS (NM_004956)	226	NR_120445	2115	Hs.22634	NM_004956	ENSG00000006468	ETV1	ER81	ETS variant 1	protein-coding	2.18176084658169e-05	1.0730385582054
151	chr7	28724752	28726400	+	0	NA	promoter-TSS (NM_001011666)	promoter-TSS (NM_001011666)	-174	NM_001011666	9586	Hs.437075	NM_004904	ENSG00000146592	CREB5	CRE-BPA|CREB-5|CREBPA	cAMP responsive element binding protein 5	protein-coding	0.0036015274052899	1.4697938648267
152	chr7	47719852	47721100	+	0	NA	Intergenic	MER4D1|LTR|ERV1	25634	NM_001123065	401335	Hs.520816	NM_001123065		C7orf65	-	chromosome 7 open reading frame 65	protein-coding	0.00835929994588619	2.20246060272415
153	chr7	47824652	47827650	+	0	NA	intron (NM_138295, intron 56 of 56)	intron (NM_138295, intron 56 of 56)	-8738	NR_161268	80099	Hs.287647	NM_025031		C7orf69	-	chromosome 7 open reading frame 69	ncRNA	0.0072568872852514	1.17350399010513
154	chr7	81863902	81864050	+	0	NA	intron (NM_001302890, intron 3 of 10)	intron (NM_001302890, intron 3 of 10)	209117	NM_000722	781	Hs.282151	NM_000722	ENSG00000153956	CACNA2D1	CACNA2|CACNL2A|CCHL2A|LINC01112|lncRNA-N3	calcium voltage-gated channel auxiliary subunit alpha2delta 1	protein-coding	0.00323905009638453	1.63529067111807
155	chr7	96338452	96339600	+	0	NA	exon (NM_006304, exon 1 of 3)	exon (NM_006304, exon 1 of 3)	132	NR_163950									0.00427020385283051	1.43993350486978
156	chr7	112758152	112759250	+	0	NA	promoter-TSS (NM_001352688)	promoter-TSS (NM_001352688)	-64	NM_001352687	401397	Hs.117929	NM_001352687	ENSG00000214194	SMIM30	LINC00998	small integral membrane protein 30	protein-coding	0.0011238775050111	2.24789309216555
157	chr7	121784252	121784500	+	0	NA	promoter-TSS (NM_005763)	promoter-TSS (NM_005763)	-73	NM_005763	10157	Hs.156738	NM_005763	ENSG00000008311	AASS	LKR/SDH|LKRSDH|LORSDH	aminoadipate-semialdehyde synthase	protein-coding	0.00646842801452776	1.2459910497268
158	chr8	49838202	49838650	+	0	NA	Intergenic	Intergenic	-4438	NM_003068	6591	Hs.360174	NM_003068	ENSG00000019549	SNAI2	SLUG|SLUGH|SLUGH1|SNAIL2|WS2D	snail family transcriptional repressor 2	protein-coding	0.00390986700131549	1.93210118219639
159	chr8	62626452	62627900	+	0	NA	promoter-TSS (NM_032466)	promoter-TSS (NM_032466)	23	NM_001164756	444	Hs.332422	NM_004318	ENSG00000198363	ASPH	AAH|BAH|CASQ2BP1|FDLAB|HAAH|JCTN|junctin	aspartate beta-hydroxylase	protein-coding	0.00358148072891684	1.55741509158815
160	chr8	66546002	66546950	+	0	NA	promoter-TSS (NM_018120)	promoter-TSS (NM_018120)	-24	NM_001286702	55156	Hs.269542	NM_018120	ENSG00000104442	ARMC1	Arcp	armadillo repeat containing 1	protein-coding	0.00334798993516465	2.05838783700341
161	chr8	120844702	120845650	+	0	NA	promoter-TSS (NM_003184)	promoter-TSS (NM_003184)	-95	NM_003184	6873	Hs.122752	NM_003184	ENSG00000064313	TAF2	CIF150|MRT40|TAF2B|TAFII150	TATA-box binding protein associated factor 2	protein-coding	0.000707601267019532	1.28473722387212
162	chr9	72873052	72874650	+	0	NA	promoter-TSS (NM_015110)	promoter-TSS (NM_015110)	-43	NM_015110	23137	Hs.534189	NM_015110	ENSG00000198887	SMC5	SMC5L1	structural maintenance of chromosomes 5	protein-coding	0.00174314179186224	0.873929260511849
163	chr9	84304302	84305050	+	0	NA	promoter-TSS (NM_005077)	promoter-TSS (NM_005077)	48	NR_109772	101927502	Hs.528628	NR_109772	ENSG00000233926	LOC101927502	-	uncharacterized LOC101927502	ncRNA	0.00223312508127581	0.806469223803854
164	chr9	88313302	88314000	+	0	NA	intron (NM_001286717, intron 1 of 24)	AluY|SINE|Alu	43293	NM_001286715	23287	Hs.719980	NM_015239	ENSG00000135049	AGTPBP1	CCP1|CONDCA|NNA1	ATP/GTP binding protein 1	protein-coding	0.00499050864723489	1.4749035306185
165	chrX	16789152	16790900	+	0	NA	Intergenic	Intergenic	-14529	NM_001168683	55787	Hs.555961	NM_018360	ENSG00000086712	TXLNG	CXorf15|ELRG|FIAT|LSR5|TXLNGX	taxilin gamma	protein-coding	0.00398281432143607	1.0046975352163
166	chrX	18692552	18693850	+	0	NA	Intergenic	CpG	-2978	NM_000330	6247	Hs.715725	NM_000330	ENSG00000102104	RS1	RS|XLRS1	retinoschisin 1	protein-coding	0.00615483172895331	0.827179535905277
167	chrX	51239302	51239700	+	0	NA	promoter-TSS (NM_018159)	promoter-TSS (NM_018159)	-57	NM_018159	55190	Hs.200016	NM_018159	ENSG00000196368	NUDT11	APS1|ASP1|DIPP3b|DIPP3beta|hDIPP3beta	nudix hydrolase 11	protein-coding	0.00347129307688542	1.21672441512144
168	chrX	77154602	77155300	+	0	NA	promoter-TSS (NM_001866)	promoter-TSS (NM_001866)	-14	NM_001866	1349	Hs.522699	NM_001866	ENSG00000131174	COX7B	APLCC|LSDMCA2	cytochrome c oxidase subunit 7B	protein-coding	0.00323905009638453	1.04963801160347
169	chrX	85302052	85302950	+	0	NA	promoter-TSS (NM_001320959)	promoter-TSS (NM_001320959)	61	NM_000390	1121	Hs.496449	NM_000390	ENSG00000188419	CHM	DXS540|GGTA|HSD-32|REP-1|TCD	CHM Rab escort protein	protein-coding	0.00552705873787964	1.25260452682388
